date,Chain,TVL
2022-10-30,Arbitrum,1022448576
2022-10-30,DefiChain,428818365
2022-10-30,CLV,25008
2022-10-30,Carbon,1530115
2022-10-30,Kava,274601540
2022-10-30,Cardano,72447123
2022-10-30,Filecoin,0
2022-10-30,Flow,4154771
2022-10-30,CosmosHub,0
2022-10-30,Bittorrent,15526
2022-10-30,AB,169439
2022-10-30,Coti,0
2022-10-30,Cube,544457
2022-10-30,DFK,13448244
2022-10-30,Doge,244899
2022-10-30,CSC,797660
2022-10-30,Dogechain,9615073
2022-10-30,Canto,118058033
2022-10-30,Crescent,11371535
2022-10-30,Cronos,818105894
2022-10-30,Celo,107998961
2022-10-30,Hydra,2221466
2022-10-30,Hedera,19449041
2022-10-30,EthereumPoW,6616673
2022-10-30,Everscale,18926346
2022-10-30,Evmos,7504824
2022-10-30,Fantom,437674899
2022-10-30,EnergyWeb,811018
2022-10-30,Findora,683063
2022-10-30,Ethereum,31282930324
2022-10-30,FunctionX,149812
2022-10-30,Fuse,1510681
2022-10-30,Fusion,141950527
2022-10-30,Genshiro,1114136
2022-10-30,Gnosis,88912810
2022-10-30,Callisto,2467060
2022-10-30,Ergo,1414161
2022-10-30,Echelon,3247
2022-10-30,EthereumClassic,566447
2022-10-30,Harmony,23084344
2022-10-30,Godwoken,1626570
2022-10-30,Icon,27124569
2022-10-30,Heiko,6394160
2022-10-30,Hoo,483839
2022-10-30,Elastos,2746672
2022-10-30,ICP,375630
2022-10-30,GodwokenV1,6182306
2022-10-30,Interlay,5168863
2022-10-30,IoTeX,31278709
2022-10-30,Juno,17360466
2022-10-30,KCC,51967184
2022-10-30,Kadena,5599418
2022-10-30,Kaia,339613300
2022-10-30,Kardia,4131110
2022-10-30,HPB,70738
2022-10-30,GoChain,16652
2022-10-30,Heco,103103075
2022-10-30,Energi,1456174
2022-10-30,Karura,13687679
2022-10-30,Conflux,6844659
2022-10-30,Kekchain,10976
2022-10-30,Secret,6815786
2022-10-30,Lamden,225521
2022-10-30,smartBCH,5335448
2022-10-30,XDC,1286594
2022-10-30,Meter,3279062
2022-10-30,Nova Network,137442
2022-10-30,Nuls,2825721
2022-10-30,Metis,54361096
2022-10-30,Mixin,264277603
2022-10-30,Moonriver,65441354
2022-10-30,MultiversX,150121678
2022-10-30,NEO,42142400
2022-10-30,Nahmii,1674382
2022-10-30,Kujira,2706794
2022-10-30,Milkomeda A1,189671
2022-10-30,Lachain,53551
2022-10-30,Milkomeda C1 (Deprecated),6802672
2022-10-30,Near,128023379
2022-10-30,Ontology,27771522
2022-10-30,OntologyEVM,2743131
2022-10-30,OKTChain,25699039
2022-10-30,OP Mainnet,1016331132
2022-10-30,Oasis Emerald,23449090
2022-10-30,Obyte,968232
2022-10-30,Ronin,67467121
2022-10-30,Osmosis,250362347
2022-10-30,Parallel,46689995
2022-10-30,Polis,20544
2022-10-30,Polygon,1190176825
2022-10-30,REI,317160
2022-10-30,REIchain,16987
2022-10-30,Rootstock,55785699
2022-10-30,Moonbeam,79078858
2022-10-30,Palm,755
2022-10-30,MultiVAC,21608
2022-10-30,Litecoin,343433
2022-10-30,MAP Protocol,576852
2022-10-30,Songbird,6820287
2022-10-30,Stacks,10640935
2022-10-30,Starcoin,1513351
2022-10-30,Stellar,8105786
2022-10-30,Tron,5586488719
2022-10-30,Telos,28133599
2022-10-30,Ubiq,263041
2022-10-30,Terra2,36982951
2022-10-30,Tezos,61965145
2022-10-30,Theta,22582209
2022-10-30,Thorchain,108672513
2022-10-30,ThunderCore,4594887
2022-10-30,Tombchain,2259950
2022-10-30,Ultron,9844799
2022-10-30,Solana,985235496
2022-10-30,Shiden,373669
2022-10-30,Sora,4631081
2022-10-30,Syscoin,1495844
2022-10-30,Terra Classic,9294656
2022-10-30,Sifchain,1497755
2022-10-30,Vaulta,97033015
2022-10-30,Vite,5963906
2022-10-30,WEMIX3.0,13023046
2022-10-30,Wanchain,9156175
2022-10-30,Waves,134023007
2022-10-30,Wax,941453
2022-10-30,Velas,7544191
2022-10-30,XPR Network,7737426
2022-10-30,Vision,11055291
2022-10-30,ZKsync Lite,0
2022-10-30,ZYX,93166
2022-10-30,Zilliqa,6142103
2022-10-30,Kintsugi,2209210
2022-10-30,VeChain,2958956
2022-10-30,SX Network,7848496
2022-10-30,Viction,640157
2022-10-30,ZKsync Era,0
2022-11-06,Aeternity,3298
2022-11-06,Algorand,218162013
2022-11-06,Aptos,44772047
2022-11-06,Arbitrum,1071250183
2022-11-06,Arbitrum Nova,711142
2022-11-06,Astar,40884847
2022-11-06,Bifrost,2766463
2022-11-06,Bitcoincash,445346
2022-11-06,BSC,6506447217
2022-11-06,Bitcoin,119158884
2022-11-06,Bittorrent,15564
2022-11-06,Elastos,2876074
2022-11-06,AB,167697
2022-11-06,GodwokenV1,6291954
2022-11-06,Avalanche,1328526707
2022-11-06,Acala,66179759
2022-11-06,Conflux,6862207
2022-11-06,Aurora,115264026
2022-11-06,Doge,255321
2022-11-06,CosmosHub,0
2022-11-06,Coti,0
2022-11-06,Crescent,11543919
2022-11-06,Kava,299432183
2022-11-06,Cronos,846621908
2022-11-06,DFK,14264054
2022-11-06,Callisto,2503761
2022-11-06,DefiChain,420622840
2022-11-06,CLV,26605
2022-11-06,Echelon,2657
2022-11-06,Boba,5163227
2022-11-06,Curio,20030
2022-11-06,Bitgert,5042575
2022-11-06,EnergyWeb,884773
2022-11-06,Carbon,1604918
2022-11-06,Dogechain,12102047
2022-11-06,EthereumClassic,550464
2022-11-06,Hoo,512584
2022-11-06,Energi,1785880
2022-11-06,Evmos,7370913
2022-11-06,Fantom,455360877
2022-11-06,Filecoin,0
2022-11-06,Ethereum,31157254153
2022-11-06,Flow,4257817
2022-11-06,FunctionX,197848
2022-11-06,Everscale,19090879
2022-11-06,Fusion,145368628
2022-11-06,Genshiro,1144267
2022-11-06,Gnosis,87318302
2022-11-06,Findora,636784
2022-11-06,Canto,163088462
2022-11-06,Godwoken,1652035
2022-11-06,Fuse,1512577
2022-11-06,Celo,119810648
2022-11-06,Ergo,1421187
2022-11-06,Heiko,6920747
2022-11-06,EthereumPoW,5298743
2022-11-06,HPB,71537
2022-11-06,Hydra,2111494
2022-11-06,ICP,395354
2022-11-06,Heco,100164806
2022-11-06,Icon,27162533
2022-11-06,IoTeX,31047067
2022-11-06,Hedera,28548228
2022-11-06,Juno,18477161
2022-11-06,Kadena,6106724
2022-11-06,Kaia,324329923
2022-11-06,Kardia,4059525
2022-11-06,Karura,15059163
2022-11-06,Interlay,5492251
2022-11-06,GoChain,16756
2022-11-06,CSC,859628
2022-11-06,KCC,52691622
2022-11-06,Harmony,24640641
2022-11-06,Cube,477700
2022-11-06,Cardano,71265505
2022-11-06,Meter,3228933
2022-11-06,MultiVAC,22662
2022-11-06,Metis,53881710
2022-11-06,Milkomeda A1,202696
2022-11-06,Nuls,2850632
2022-11-06,Milkomeda C1 (Deprecated),6789563
2022-11-06,Moonbeam,86873166
2022-11-06,Kekchain,3530
2022-11-06,Moonriver,67784149
2022-11-06,NEO,43866308
2022-11-06,Nahmii,1281258
2022-11-06,Mixin,114985679
2022-11-06,Nova Network,144592
2022-11-06,Shiden,383082
2022-11-06,Lachain,52519
2022-11-06,MultiversX,153319014
2022-11-06,Parallel,50446194
2022-11-06,Viction,667647
2022-11-06,MAP Protocol,579833
2022-11-06,Polis,20206
2022-11-06,Lamden,230627
2022-11-06,Oasis Emerald,22564422
2022-11-06,Obyte,1329298
2022-11-06,Ontology,28476763
2022-11-06,OntologyEVM,2641499
2022-11-06,Osmosis,284087480
2022-11-06,Palm,757
2022-11-06,REI,202116
2022-11-06,Ronin,71403225
2022-11-06,Polygon,1273474693
2022-11-06,REIchain,17271
2022-11-06,Rootstock,55946881
2022-11-06,SX Network,7932942
2022-11-06,OKTChain,26577230
2022-11-06,Ubiq,242706
2022-11-06,OP Mainnet,874281511
2022-11-06,Ultron,10489636
2022-11-06,Near,121958178
2022-11-06,WEMIX3.0,12985528
2022-11-06,Stellar,8363192
2022-11-06,Solana,1004248611
2022-11-06,Telos,35074812
2022-11-06,Terra Classic,8987875
2022-11-06,Stacks,10530618
2022-11-06,Terra2,35551612
2022-11-06,Theta,23921683
2022-11-06,Starcoin,1453687
2022-11-06,Thorchain,111391181
2022-11-06,Tombchain,2300295
2022-11-06,Tron,5463164799
2022-11-06,Vaulta,100055019
2022-11-06,Kintsugi,2337354
2022-11-06,Tezos,62261984
2022-11-06,Sifchain,1380519
2022-11-06,Secret,6713663
2022-11-06,ThunderCore,4632789
2022-11-06,Syscoin,1485137
2022-11-06,Songbird,6519230
2022-11-06,Sora,6479178
2022-11-06,Wanchain,9209169
2022-11-06,Vision,9813153
2022-11-06,Wax,932470
2022-11-06,XDC,1839710
2022-11-06,XPR Network,7687098
2022-11-06,Vite,6228812
2022-11-06,ZKsync Lite,0
2022-11-06,ZYX,236415
2022-11-06,Waves,127057914
2022-11-06,smartBCH,5425281
2022-11-06,Kujira,2901329
2022-11-06,Velas,7451355
2022-11-06,ZKsync Era,0
2022-11-06,Litecoin,423442
2022-11-06,VeChain,2925309
2022-11-06,Zilliqa,6500978
2022-11-13,AB,153716
2022-11-13,Algorand,147267093
2022-11-13,Aptos,37620621
2022-11-13,Arbitrum,879966708
2022-11-13,Arbitrum Nova,668163
2022-11-13,Elastos,2120199
2022-11-13,Energi,1376848
2022-11-13,Bitcoincash,467078
2022-11-13,BSC,5482753173
2022-11-13,Bitcoin,93815972
2022-11-13,Bitgert,4620789
2022-11-13,Bittorrent,13175
2022-11-13,Kekchain,1404
2022-11-13,Astar,35272012
2022-11-13,OP Mainnet,613778069
2022-11-13,Bifrost,1776649
2022-11-13,Boba,3720046
2022-11-13,Celo,78768369
2022-11-13,CSC,763006
2022-11-13,Avalanche,963655547
2022-11-13,Conflux,5721270
2022-11-13,CosmosHub,0
2022-11-13,Coti,0
2022-11-13,Crescent,6732122
2022-11-13,CLV,18660
2022-11-13,Cronos,720007266
2022-11-13,Carbon,1351705
2022-11-13,Curio,7437
2022-11-13,DefiChain,362311678
2022-11-13,Doge,187404
2022-11-13,Dogechain,8487087
2022-11-13,Echelon,3274
2022-11-13,Canto,87753401
2022-11-13,Cube,400434
2022-11-13,Cardano,56248717
2022-11-13,DFK,8424123
2022-11-13,Godwoken,1310146
2022-11-13,Karura,11456252
2022-11-13,Ethereum,24353344679
2022-11-13,EthereumClassic,351081
2022-11-13,EthereumPoW,2479953
2022-11-13,Everscale,16524091
2022-11-13,GodwokenV1,5103266
2022-11-13,HPB,62050
2022-11-13,Filecoin,0
2022-11-13,Findora,447497
2022-11-13,FunctionX,338538
2022-11-13,Fusion,136446839
2022-11-13,Genshiro,1005545
2022-11-13,Gnosis,57638798
2022-11-13,GoChain,14105
2022-11-13,Flow,3337138
2022-11-13,Evmos,6324249
2022-11-13,Fuse,1183446
2022-11-13,Fantom,360484646
2022-11-13,Injective,9710917
2022-11-13,Interlay,4778942
2022-11-13,IoTeX,23510216
2022-11-13,Hedera,21081265
2022-11-13,Heiko,4378498
2022-11-13,Hoo,464323
2022-11-13,Hydra,1724551
2022-11-13,ICP,275125
2022-11-13,Icon,18967373
2022-11-13,Callisto,2205618
2022-11-13,Aurora,70745076
2022-11-13,Heco,78582433
2022-11-13,Juno,13316220
2022-11-13,KCC,45539006
2022-11-13,Kadena,3588175
2022-11-13,Kaia,220385715
2022-11-13,Kardia,3454377
2022-11-13,EnergyWeb,580299
2022-11-13,Ergo,1190059
2022-11-13,Harmony,20197068
2022-11-13,Kava,208343513
2022-11-13,Oasis Emerald,20992285
2022-11-13,Kintsugi,1732351
2022-11-13,MAP Protocol,487480
2022-11-13,MUUCHAIN,29145
2022-11-13,Meter,2758960
2022-11-13,Near,89180050
2022-11-13,Metis,42721143
2022-11-13,Kujira,2518769
2022-11-13,Milkomeda C1 (Deprecated),5679932
2022-11-13,Moonbeam,66321404
2022-11-13,Moonriver,46365356
2022-11-13,MultiVAC,15042
2022-11-13,MultiversX,119159392
2022-11-13,NEO,33049056
2022-11-13,Milkomeda A1,178262
2022-11-13,Lachain,47957
2022-11-13,Mixin,99855288
2022-11-13,Litecoin,369406
2022-11-13,Nahmii,1103145
2022-11-13,Lamden,208031
2022-11-13,Nova Network,204273
2022-11-13,Aeternity,2857
2022-11-13,OKTChain,24629253
2022-11-13,Obyte,1205351
2022-11-13,Ontology,14906855
2022-11-13,OntologyEVM,2310641
2022-11-13,Onus,3319559
2022-11-13,SX Network,5832835
2022-11-13,Zilliqa,4374694
2022-11-13,REI,192456
2022-11-13,Polygon,1049470417
2022-11-13,REIchain,17068
2022-11-13,Ronin,48865795
2022-11-13,Nuls,2375456
2022-11-13,Osmosis,218852074
2022-11-13,Acala,54817862
2022-11-13,Polis,27362
2022-11-13,Parallel,40031599
2022-11-13,Ultron,7137059
2022-11-13,Palm,524
2022-11-13,Velas,6115799
2022-11-13,Songbird,5410929
2022-11-13,Sora,5188072
2022-11-13,Stacks,8519510
2022-11-13,Starcoin,1317274
2022-11-13,Stellar,7366767
2022-11-13,Secret,5671853
2022-11-13,Rootstock,43111318
2022-11-13,Solana,343984997
2022-11-13,Sifchain,1046296
2022-11-13,Tezos,51225605
2022-11-13,Theta,18438600
2022-11-13,Thorchain,79975865
2022-11-13,ThunderCore,3864887
2022-11-13,Tombchain,1644127
2022-11-13,Shiden,362436
2022-11-13,VeChain,2255298
2022-11-13,Terra2,23183631
2022-11-13,Terra Classic,6024369
2022-11-13,Syscoin,1165575
2022-11-13,Wanchain,7182993
2022-11-13,Viction,397331
2022-11-13,Vision,8554409
2022-11-13,Vite,4594887
2022-11-13,Ubiq,170893
2022-11-13,Tron,4593422738
2022-11-13,Waves,107790245
2022-11-13,Wax,655092
2022-11-13,XPR Network,5901330
2022-11-13,ZKsync Lite,0
2022-11-13,ZYX,191922
2022-11-13,smartBCH,4531549
2022-11-13,Vaulta,78113355
2022-11-13,XDC,2230465
2022-11-13,WEMIX3.0,6326063
2022-11-13,Telos,32296444
2022-11-13,ZKsync Era,0
2022-11-20,Aurora,66970789
2022-11-20,AB,149527
2022-11-20,Arbitrum,953714060
2022-11-20,Carbon,1345377
2022-11-20,Aptos,37745381
2022-11-20,Energi,1315570
2022-11-20,Algorand,148924957
2022-11-20,Avalanche,900890661
2022-11-20,Bifrost,1811483
2022-11-20,Bitcoincash,518824
2022-11-20,Bitgert,3991003
2022-11-20,Bittorrent,8698063
2022-11-20,Boba,3726238
2022-11-20,Aeternity,3129
2022-11-20,BSC,5122836661
2022-11-20,Arbitrum Nova,804399
2022-11-20,Bitcoin,92714487
2022-11-20,Elastos,2143830
2022-11-20,Dogechain,7454973
2022-11-20,DFK,9295538
2022-11-20,Conflux,5530210
2022-11-20,CosmosHub,0
2022-11-20,Coti,0
2022-11-20,Crescent,6834953
2022-11-20,Cronos,501711165
2022-11-20,Cube,315454
2022-11-20,Curio,13971
2022-11-20,DefiChain,359641449
2022-11-20,Doge,175319
2022-11-20,Echelon,2819
2022-11-20,Canto,95685674
2022-11-20,Callisto,1980168
2022-11-20,CLV,21008
2022-11-20,Cardano,53650288
2022-11-20,CSC,761704
2022-11-20,Acala,54077177
2022-11-20,Astar,35048866
2022-11-20,Celo,79935871
2022-11-20,Hydra,1648491
2022-11-20,Filecoin,0
2022-11-20,Findora,372634
2022-11-20,Flow,3364585
2022-11-20,Ethereum,23962150023
2022-11-20,Fuse,1153095
2022-11-20,Fusion,139296561
2022-11-20,Fantom,354293489
2022-11-20,Everscale,14325960
2022-11-20,Gnosis,55244784
2022-11-20,GoChain,12945
2022-11-20,Godwoken,1254210
2022-11-20,FunctionX,344577
2022-11-20,Kekchain,991
2022-11-20,HPB,51973
2022-11-20,Genshiro,1032996
2022-11-20,Vision,9488422
2022-11-20,Icon,19429366
2022-11-20,GodwokenV1,4998506
2022-11-20,Ergo,3746331
2022-11-20,ICP,290197
2022-11-20,Injective,9611066
2022-11-20,Interlay,4630472
2022-11-20,IoTeX,23441682
2022-11-20,Juno,12198528
2022-11-20,Kadena,3402180
2022-11-20,Kaia,206087405
2022-11-20,EthereumPoW,1945257
2022-11-20,Kardia,3256506
2022-11-20,EnergyWeb,667914
2022-11-20,Heco,74704978
2022-11-20,Harmony,18619426
2022-11-20,KCC,45098908
2022-11-20,Hedera,22439857
2022-11-20,Hoo,298562
2022-11-20,Heiko,4690351
2022-11-20,Karura,11589932
2022-11-20,Kava,213023149
2022-11-20,Wanchain,6730525
2022-11-20,Kintsugi,1742886
2022-11-20,MAP Protocol,463753
2022-11-20,MUUCHAIN,25730
2022-11-20,Meter,2655846
2022-11-20,Metis,39651901
2022-11-20,Milkomeda A1,181718
2022-11-20,Milkomeda C1 (Deprecated),5348897
2022-11-20,Moonbeam,66061502
2022-11-20,Moonriver,39533233
2022-11-20,MultiversX,106672439
2022-11-20,NEO,32435033
2022-11-20,Nahmii,1256792
2022-11-20,Nova Network,199293
2022-11-20,Lachain,46957
2022-11-20,Near,84397824
2022-11-20,Nuls,2293334
2022-11-20,Litecoin,395073
2022-11-20,Mixin,96327148
2022-11-20,MultiVAC,16062
2022-11-20,Onus,3902124
2022-11-20,Secret,5491935
2022-11-20,Obyte,1328309
2022-11-20,Kujira,2537921
2022-11-20,Oasis Emerald,21021531
2022-11-20,SX Network,5086192
2022-11-20,OP Mainnet,553930466
2022-11-20,Rootstock,44344845
2022-11-20,OntologyEVM,2155758
2022-11-20,Parallel,39930845
2022-11-20,REI,192957
2022-11-20,REIchain,16958
2022-11-20,Ronin,45974561
2022-11-20,OKTChain,23804843
2022-11-20,Palm,520
2022-11-20,Ontology,13629250
2022-11-20,Polis,19654
2022-11-20,Polygon,1023754179
2022-11-20,Lamden,188793
2022-11-20,Osmosis,204998309
2022-11-20,Vite,4452809
2022-11-20,Stellar,7403953
2022-11-20,Syscoin,1160133
2022-11-20,Telos,33495659
2022-11-20,Terra2,26777754
2022-11-20,Tezos,49644678
2022-11-20,Theta,17995370
2022-11-20,ThunderCore,3851386
2022-11-20,Tombchain,1505695
2022-11-20,Tron,4466694931
2022-11-20,Terra Classic,5951670
2022-11-20,Sifchain,315948
2022-11-20,Songbird,4794055
2022-11-20,Solana,294605301
2022-11-20,Thorchain,85110159
2022-11-20,Sora,3023270
2022-11-20,Starcoin,1277759
2022-11-20,Stacks,8559289
2022-11-20,Velas,5217067
2022-11-20,Ultron,7117150
2022-11-20,Shiden,326476
2022-11-20,Evmos,5869963
2022-11-20,Wax,711951
2022-11-20,XDC,2127654
2022-11-20,XPR Network,5821312
2022-11-20,Viction,400034
2022-11-20,ZKsync Lite,0
2022-11-20,ZYX,163286
2022-11-20,Waves,102507282
2022-11-20,WEMIX3.0,6392215
2022-11-20,smartBCH,4659540
2022-11-20,VeChain,2121899
2022-11-20,Vaulta,78917114
2022-11-20,ZKsync Era,0
2022-11-20,EthereumClassic,325916
2022-11-20,Ubiq,146087
2022-11-20,Zilliqa,4518721
2022-11-27,Energi,1346597
2022-11-27,Arbitrum,946784915
2022-11-27,Arbitrum Nova,839068
2022-11-27,Elastos,2102809
2022-11-27,Avalanche,808008210
2022-11-27,Ergo,3488275
2022-11-27,Bitcoin,91254149
2022-11-27,Harmony,13576745
2022-11-27,Bitgert,4040522
2022-11-27,Bittorrent,7933273
2022-11-27,Aurora,63853702
2022-11-27,Aeternity,6770
2022-11-27,BSC,5896733199
2022-11-27,Bifrost,1953688
2022-11-27,Aptos,38608936
2022-11-27,Bitcoincash,596371
2022-11-27,Algorand,126992782
2022-11-27,Crescent,7319648
2022-11-27,Acala,53240812
2022-11-27,Conflux,4943131
2022-11-27,Cronos,460536076
2022-11-27,Cube,314818
2022-11-27,Kekchain,1001
2022-11-27,Curio,12290
2022-11-27,DefiChain,213646824
2022-11-27,Doge,184934
2022-11-27,AB,149219
2022-11-27,Dogechain,7839532
2022-11-27,Callisto,1761433
2022-11-27,CSC,758576
2022-11-27,CLV,23639
2022-11-27,DFK,8167077
2022-11-27,Canto,75465400
2022-11-27,Boba,3543442
2022-11-27,Celo,90836402
2022-11-27,Echelon,2415
2022-11-27,Everscale,11001752
2022-11-27,Hoo,305342
2022-11-27,Icon,19986292
2022-11-27,Findora,382156
2022-11-27,Ethereum,22886863174
2022-11-27,FunctionX,383285
2022-11-27,Fuse,1201986
2022-11-27,Fusion,141854624
2022-11-27,Evmos,4478945
2022-11-27,Gnosis,52298531
2022-11-27,GoChain,12729
2022-11-27,Godwoken,1239536
2022-11-27,Flow,3255478
2022-11-27,Cardano,57382710
2022-11-27,EthereumPoW,1565521
2022-11-27,EthereumClassic,300204
2022-11-27,Genshiro,944384
2022-11-27,Coti,0
2022-11-27,Filecoin,0
2022-11-27,Fantom,360222425
2022-11-27,GodwokenV1,5093437
2022-11-27,HPB,44976
2022-11-27,Injective,9215389
2022-11-27,Heco,87924239
2022-11-27,Interlay,4376971
2022-11-27,Hedera,23159762
2022-11-27,Juno,10555502
2022-11-27,Hydra,1468090
2022-11-27,Kadena,3070121
2022-11-27,ICP,290654
2022-11-27,Kardia,3230489
2022-11-27,EnergyWeb,721951
2022-11-27,IoTeX,20180288
2022-11-27,Kava,211363305
2022-11-27,KCC,49213206
2022-11-27,Heiko,3729423
2022-11-27,Kaia,198742696
2022-11-27,Carbon,1310524
2022-11-27,Karura,12469396
2022-11-27,CosmosHub,0
2022-11-27,Astar,36937952
2022-11-27,SX Network,4794989
2022-11-27,Milkomeda A1,185283
2022-11-27,Nuls,2431017
2022-11-27,Milkomeda C1 (Deprecated),5510325
2022-11-27,Moonbeam,64796726
2022-11-27,Moonriver,40374165
2022-11-27,Kintsugi,1826341
2022-11-27,MultiVAC,18051
2022-11-27,NEO,32338133
2022-11-27,Nahmii,1100071
2022-11-27,Near,82153470
2022-11-27,Mixin,95884871
2022-11-27,Secret,5655061
2022-11-27,Nova Network,196325
2022-11-27,Lamden,164125
2022-11-27,MultiversX,131752424
2022-11-27,Litecoin,476679
2022-11-27,OKTChain,23628002
2022-11-27,Meter,2664821
2022-11-27,Oasis Emerald,20733184
2022-11-27,Osmosis,193435271
2022-11-27,Ontology,13751375
2022-11-27,OntologyEVM,2171204
2022-11-27,Onus,3863929
2022-11-27,Palm,481
2022-11-27,Shiden,330363
2022-11-27,Polygon,989494206
2022-11-27,Viction,372259
2022-11-27,Tron,4403731599
2022-11-27,Ronin,45908426
2022-11-27,Rootstock,43491337
2022-11-27,OP Mainnet,524829977
2022-11-27,Parallel,36799539
2022-11-27,Polis,19045
2022-11-27,Obyte,1377169
2022-11-27,REI,193350
2022-11-27,REIchain,17081
2022-11-27,Songbird,5305293
2022-11-27,Metis,32075888
2022-11-27,Wanchain,6658198
2022-11-27,Syscoin,1201624
2022-11-27,Sifchain,393875
2022-11-27,Telos,33503862
2022-11-27,Sora,3528615
2022-11-27,Terra2,26274887
2022-11-27,Stacks,8385773
2022-11-27,Theta,18270702
2022-11-27,Step,9210391
2022-11-27,ThunderCore,3971580
2022-11-27,Ubiq,207198
2022-11-27,Terra Classic,5725781
2022-11-27,Solana,284798018
2022-11-27,Tezos,49011109
2022-11-27,Kujira,2411457
2022-11-27,Thorchain,84235646
2022-11-27,Starcoin,1023590
2022-11-27,Tombchain,1416536
2022-11-27,Stellar,7283642
2022-11-27,MAP Protocol,443553
2022-11-27,Ultron,7496107
2022-11-27,Vaulta,79141068
2022-11-27,Wax,728217
2022-11-27,XDC,1982038
2022-11-27,XPR Network,5542586
2022-11-27,Vision,8411724
2022-11-27,ZKsync Lite,0
2022-11-27,ZYX,195618
2022-11-27,Zilliqa,4471800
2022-11-27,Waves,98644282
2022-11-27,Lachain,41445
2022-11-27,Velas,5251792
2022-11-27,VeChain,2084683
2022-11-27,ZKsync Era,0
2022-11-27,MUUCHAIN,20532
2022-11-27,WEMIX3.0,4883267
2022-11-27,Vite,4402166
2022-11-27,smartBCH,4600808
2022-12-04,Aeternity,7069
2022-12-04,Algorand,126095363
2022-12-04,Aptos,40957794
2022-12-04,Arbitrum,1012555758
2022-12-04,Bittorrent,8728744
2022-12-04,Elastos,2071280
2022-12-04,Arbitrum Nova,894202
2022-12-04,Bifrost,2168031
2022-12-04,BSC,5447129984
2022-12-04,Avalanche,856283138
2022-12-04,Bitcoin,98193729
2022-12-04,Bitcoincash,657501
2022-12-04,Bitgert,4028972
2022-12-04,Kekchain,734
2022-12-04,AB,150012
2022-12-04,Energi,1470875
2022-12-04,Boba,4044369
2022-12-04,DefiChain,222744015
2022-12-04,CSC,761015
2022-12-04,Astar,35560468
2022-12-04,Cardano,60325041
2022-12-04,Celo,99946238
2022-12-04,Conflux,5060427
2022-12-04,CosmosHub,0
2022-12-04,Coti,0
2022-12-04,CLV,21263
2022-12-04,Curio,12944
2022-12-04,Crescent,7431077
2022-12-04,DFK,9162426
2022-12-04,Doge,210034
2022-12-04,Dogechain,8474402
2022-12-04,Echelon,1717
2022-12-04,Canto,78744818
2022-12-04,Cronos,439770693
2022-12-04,Carbon,1332228
2022-12-04,Cube,302023
2022-12-04,Kava,221928121
2022-12-04,Interlay,4795157
2022-12-04,Ethereum,23219436270
2022-12-04,GodwokenV1,4928011
2022-12-04,Callisto,1692670
2022-12-04,Everscale,9998065
2022-12-04,Evmos,3771970
2022-12-04,Fantom,394080388
2022-12-04,Findora,431681
2022-12-04,Flow,3454457
2022-12-04,EthereumPoW,1587264
2022-12-04,Fuse,1209173
2022-12-04,Genshiro,1019981
2022-12-04,Gnosis,52218492
2022-12-04,GoChain,15399
2022-12-04,Godwoken,1198337
2022-12-04,FunctionX,383017
2022-12-04,Filecoin,0
2022-12-04,Fusion,143696295
2022-12-04,EthereumClassic,298546
2022-12-04,Aurora,63876120
2022-12-04,Icon,20837095
2022-12-04,Juno,10307841
2022-12-04,Heco,85113995
2022-12-04,Hedera,27135536
2022-12-04,Heiko,4241319
2022-12-04,Hoo,223999
2022-12-04,Hydra,1394001
2022-12-04,Injective,8395803
2022-12-04,HPB,43676
2022-12-04,ICP,295234
2022-12-04,IoTeX,20670294
