date,Miner Withdrawing Transactions
2025-02-23,7306
2025-02-24,8244
2025-02-25,13169
2025-02-26,7772
2025-02-27,6588
2025-02-28,7134
2025-03-01,5814
2025-03-02,6394
2025-03-03,9797
2025-03-04,7757
2025-03-05,9441
2025-03-06,8955
2025-03-07,7553
2025-03-08,7062
2025-03-09,6286
2025-03-10,13117
2025-03-11,9083
2025-03-12,7931
2025-03-13,7864
2025-03-14,7008
2025-03-15,5621
2025-03-16,5435
2025-03-17,6359
2025-03-18,9305
2025-03-19,6360
2025-03-20,5552
2025-03-21,5276
2025-03-22,7492
2025-03-23,6981
2025-03-24,6413
2025-03-25,25553
2025-03-26,7409
2025-03-27,7250
2025-03-28,6448
2025-03-29,6194
2025-03-30,6244
2025-03-31,8510
2025-04-01,7035
2025-04-02,7857
2025-04-03,6223
2025-04-04,7164
2025-04-05,4987
2025-04-06,4505
2025-04-07,4911
2025-04-08,8934
2025-04-09,7653
2025-04-10,5487
2025-04-11,6627
2025-04-12,9169
2025-04-13,8120
2025-04-14,8412
2025-04-15,18726
2025-04-16,9182
2025-04-17,8729
2025-04-18,9889
2025-04-19,12072
2025-04-20,9550
2025-04-21,11914
2025-04-22,17691
2025-04-23,21974
2025-04-24,14500
2025-04-25,8129
2025-04-26,6981
2025-04-27,7231
2025-04-28,8806
2025-04-29,19634
2025-04-30,5206
2025-05-01,5189
2025-05-02,5983
2025-05-03,5661
2025-05-04,6082
2025-05-05,6192
2025-05-06,6553
2025-05-07,6182
2025-05-08,7240
2025-05-09,9893
2025-05-10,7058
2025-05-11,7031
2025-05-12,16974
2025-05-13,6428
2025-05-14,6883
2025-05-15,7341
2025-05-16,11991
2025-05-17,5237
2025-05-18,78256
2025-05-19,139433
2025-05-20,170659
2025-05-21,8092
2025-05-22,15471
2025-05-23,20090
2025-05-24,9906
2025-05-25,7683
2025-05-26,12722
2025-05-27,33230
2025-05-28,49335
2025-05-29,16011
2025-05-30,21832
2025-05-31,6380
2025-06-01,5890
2025-06-02,11122
2025-06-03,7017
2025-06-04,14370
2025-06-05,11863
2025-06-06,12113
2025-06-07,6459
2025-06-08,6531
2025-06-09,23447
2025-06-10,21910
2025-06-11,13537
2025-06-12,26310
2025-06-13,14442
2025-06-14,7698
2025-06-15,7310
2025-06-16,15510
2025-06-17,17667
2025-06-18,38883
2025-06-19,6759
2025-06-20,5527
2025-06-21,5220
2025-06-22,4916
2025-06-23,5089
2025-06-24,6291
2025-06-25,6610
2025-06-26,22602
2025-06-27,6051
2025-06-28,5123
2025-06-29,6784
2025-06-30,5896
2025-07-01,6313
2025-07-02,8763
2025-07-03,5807
2025-07-04,6205
2025-07-05,6366
2025-07-06,6796
2025-07-07,12136
2025-07-08,13340
2025-07-09,8725
2025-07-10,10910
2025-07-11,7565
2025-07-12,6764
2025-07-13,7667
2025-07-14,7947
2025-07-15,6510
2025-07-16,6578
2025-07-17,14330
2025-07-18,11287
2025-07-19,21985
2025-07-20,13609
2025-07-21,9404
2025-07-22,7952
2025-07-23,10133
2025-07-24,7095
2025-07-25,9452
2025-07-26,9583
2025-07-27,11417
2025-07-28,10170
2025-07-29,9140
2025-07-30,9564
2025-07-31,8506
2025-08-01,9128
2025-08-02,5748
2025-08-03,5576
2025-08-04,7168
2025-08-05,8419
2025-08-06,6323
2025-08-07,11605
2025-08-08,6948
2025-08-09,8308
2025-08-10,21096
2025-08-11,11734
2025-08-12,6793
2025-08-13,8193
2025-08-14,13466
2025-08-15,13800
2025-08-16,17794
2025-08-17,18259
2025-08-18,18165
2025-08-19,22654
2025-08-20,26134
2025-08-21,71711
2025-08-22,45628
2025-08-23,54614
2025-08-24,120484
2025-08-25,48079
2025-08-26,33470
2025-08-27,55659
2025-08-28,78429
2025-08-29,85617
2025-08-30,278502
2025-08-31,173760
2025-09-01,110679
2025-09-02,174106
2025-09-03,71563
2025-09-04,85700
2025-09-05,59189
2025-09-06,101139
2025-09-07,188700
2025-09-08,166637
2025-09-09,188919
2025-09-10,217872
2025-09-11,160716
2025-09-12,53706
2025-09-13,145875
2025-09-14,142741
2025-09-15,103770
2025-09-16,112535
2025-09-17,27694
2025-09-18,42906
2025-09-19,52591
2025-09-20,89546
2025-09-21,133668
2025-09-22,103317
2025-09-23,168545
2025-09-24,209861
2025-09-25,90603
2025-09-26,104764
2025-09-27,188103
2025-09-28,209248
2025-09-29,93573
2025-09-30,154914
2025-10-01,119217
2025-10-02,48191
2025-10-03,38910
2025-10-04,62556
2025-10-05,173303
2025-10-06,115489
2025-10-07,63443
2025-10-08,39004
2025-10-09,28202
2025-10-10,56166
2025-10-11,87676
2025-10-12,117927
2025-10-13,115055
2025-10-14,122931
2025-10-15,137750
2025-10-16,107559
2025-10-17,23993
2025-10-18,13519
2025-10-19,40479
2025-10-20,116173
2025-10-21,71278
2025-10-22,106872
2025-10-23,35146
2025-10-24,74474
2025-10-25,112720
2025-10-26,106077
2025-10-27,90155
2025-10-28,87718
2025-10-29,62759
2025-10-30,144792
2025-10-31,32892
2025-11-01,22139
2025-11-02,53711
2025-11-03,28349
2025-11-04,27567
2025-11-05,79630
2025-11-06,77115
2025-11-07,89212
2025-11-08,31186
2025-11-09,55193
2025-11-10,33883
2025-11-11,58768
2025-11-12,58834
2025-11-13,21221
2025-11-14,16948
2025-11-15,15177
2025-11-16,12312
2025-11-17,7982
2025-11-18,22537
2025-11-19,30681
2025-11-20,23898
2025-11-21,24231
2025-11-22,12969
2025-11-23,32252
2025-11-24,21075
2025-11-25,63470
2025-11-26,147902
2025-11-27,81861
2025-11-28,19553
2025-11-29,54524
2025-11-30,124928
2025-12-01,49176
2025-12-02,62132
2025-12-03,94711
2025-12-04,52426
2025-12-05,22724
2025-12-06,94251
2025-12-07,101336
2025-12-08,105394
2025-12-09,50707
2025-12-10,61884
2025-12-11,9249
2025-12-12,17262
2025-12-13,80571
2025-12-14,63667
2025-12-15,28358
2025-12-16,59880
2025-12-17,30994
2025-12-18,11760
2025-12-19,7121
2025-12-20,14111
2025-12-21,41422
2025-12-22,16121
2025-12-23,10810
2025-12-24,41785
2025-12-25,33327
2025-12-26,13479
2025-12-27,5394
2025-12-28,5754
2025-12-29,6426
2025-12-30,5090
2025-12-31,6101
2026-01-01,5553
2026-01-02,6364
2026-01-03,6059
2026-01-04,6449
2026-01-05,6247
2026-01-06,6438
2026-01-07,29249
2026-01-08,6511
2026-01-09,45573
2026-01-10,11614
2026-01-11,22112
2026-01-12,6159
2026-01-13,5907
2026-01-14,6222
2026-01-15,7513
2026-01-16,7605
2026-01-17,5674
2026-01-18,5987
2026-01-19,5684
2026-01-20,5507
2026-01-21,62926
2026-01-22,7274
2026-01-23,13913
2026-01-24,8751
2026-01-25,12122
2026-01-26,8708
2026-01-27,4610
2026-01-28,5866
2026-01-29,21342
2026-01-30,11286
2026-01-31,7852
2026-02-01,10540
2026-02-02,4780
2026-02-03,3740
2026-02-04,12768
2026-02-05,4864
2026-02-06,8873
2026-02-07,14298
2026-02-08,9965
2026-02-09,8783
2026-02-10,9475
2026-02-11,9917
2026-02-12,13288
2026-02-13,16293
2026-02-14,15219
2026-02-15,15213
2026-02-16,19509
2026-02-17,9254
2026-02-18,3913
2026-02-19,8146
2026-02-20,5210
2026-02-21,6399
2026-02-22,24185
2026-02-23,8243
2026-02-24,5434
2026-02-25,7901
2026-02-26,6825
2026-02-27,4887
2026-02-28,16049
2026-03-01,11025
2026-03-02,10486
2026-03-03,4747
2026-03-04,3562
2026-03-05,4164
2026-03-06,3496
2026-03-07,7937
2026-03-08,22108
2026-03-09,13319
2026-03-10,6487
2026-03-11,11515
2026-03-12,19608
2026-03-13,16751
2026-03-14,10566
2026-03-15,12063
2026-03-16,26893
2026-03-17,15745
2026-03-18,20281
2026-03-19,9062
2026-03-20,11740
2026-03-21,37302
2026-03-22,71199
2026-03-23,25516
2026-03-24,3870
2026-03-25,10921
2026-03-26,26181
2026-03-27,170396
2026-03-28,250556
2026-03-29,189259
2026-03-30,124409
2026-03-31,94680
2026-04-01,154728
2026-04-02,94961
2026-04-03,84178
2026-04-04,110303
2026-04-05,218160
2026-04-06,138979
2026-04-07,128429
2026-04-08,155509
2026-04-09,111251
2026-04-10,83102
2026-04-11,94820
