date,Miner Outflow (Total)
2020-04-30,6379.57040105
2020-05-01,3029.79805667
2020-05-02,4810.00208907
2020-05-03,3517.72786499
2020-05-04,3628.14790265
2020-05-05,3668.99373613
2020-05-06,5480.37599
2020-05-07,9088.27055272
2020-05-08,6410.50372913
2020-05-09,5770.0885465
2020-05-10,3041.99417157
2020-05-11,4004.22191193
2020-05-12,2824.04517793
2020-05-13,2747.12725396
2020-05-14,2095.83871526
2020-05-15,2302.58765691
2020-05-16,2331.54650469
2020-05-17,1443.60065604
2020-05-18,5425.79993225
2020-05-19,3502.8863224
2020-05-20,8802.55638329
2020-05-21,1710.52673965
2020-05-22,3446.44860619
2020-05-23,1071.20252626
2020-05-24,1617.92980758
2020-05-25,3597.04714125
2020-05-26,2727.45704251
2020-05-27,2869.71359803
2020-05-28,3061.68545655
2020-05-29,2283.5192599
2020-05-30,2090.55910252
2020-05-31,1588.80595898
2020-06-01,1619.11369401
2020-06-02,7088.01783466
2020-06-03,2636.0946563
2020-06-04,3476.72120042
2020-06-05,10351.57751669
2020-06-06,1183.64801232
2020-06-07,1382.46204454
2020-06-08,2011.57069712
2020-06-09,4122.1887364
2020-06-10,3313.09513677
2020-06-11,1984.23246449
2020-06-12,2019.72011088
2020-06-13,2266.49904032
2020-06-14,1959.63478174
2020-06-15,1877.90703094
2020-06-16,2044.05109092
2020-06-17,1662.86693874
2020-06-18,1912.46008079
2020-06-19,3312.9748978
2020-06-20,1734.40605576
2020-06-21,1343.56860622
2020-06-22,2038.38464953
2020-06-23,9556.80753441
2020-06-24,2485.39301602
2020-06-25,1331.52433497
2020-06-26,2919.70604258
2020-06-27,2487.36841453
2020-06-28,2239.40783475
2020-06-29,2600.76678866
2020-06-30,2409.64693831
2020-07-01,5518.81743557
2020-07-02,2622.61197193
2020-07-03,3603.62586989
2020-07-04,1799.6384852
2020-07-05,1381.46636876
2020-07-06,2024.86490379
2020-07-07,2108.15793959
2020-07-08,3367.32277386
2020-07-09,1572.7132601
2020-07-10,2490.74599639
2020-07-11,1279.69078331
2020-07-12,1657.03910639
2020-07-13,2028.52832567
2020-07-14,1648.82632389
2020-07-15,2548.29781227
2020-07-16,1454.88174884
2020-07-17,2560.0693689
2020-07-18,1842.98041936
2020-07-19,1877.32427582
2020-07-20,3316.15295871
2020-07-21,1737.11237117
2020-07-22,3743.79110879
2020-07-23,1560.33730053
2020-07-24,4465.38196126
2020-07-25,1630.91909849
2020-07-26,2004.99688406
2020-07-27,3161.57582098
2020-07-28,3756.74246382
2020-07-29,2673.02899521
2020-07-30,4740.54119176
2020-07-31,2815.64679394
2020-08-01,2231.37056827
2020-08-02,2669.72765653
2020-08-03,7045.33966184
2020-08-04,2119.77469205
2020-08-05,2131.1912727
2020-08-06,1863.7668519
2020-08-07,1966.66707811
2020-08-08,2334.22656298
2020-08-09,2121.97536223
2020-08-10,2303.63006237
2020-08-11,2824.71277685
2020-08-12,2628.71688124
2020-08-13,2832.03842448
2020-08-14,2571.85019081
2020-08-15,2100.18271255
2020-08-16,1652.15950107
2020-08-17,1990.71667305
2020-08-18,2691.69343319
2020-08-19,1466.25170129
2020-08-20,4015.33998291
2020-08-21,2864.05792534
2020-08-22,2143.2613906
2020-08-23,1127.86804629
2020-08-24,3102.80034088
2020-08-25,2012.14670225
2020-08-26,1843.31788549
2020-08-27,2558.13330134
2020-08-28,3544.8249668
2020-08-29,1453.06084587
2020-08-30,1365.83752163
2020-08-31,2619.08419763
2020-09-01,2871.72334082
2020-09-02,4317.17174783
2020-09-03,2983.44294001
2020-09-04,4032.57963407
2020-09-05,1818.74160718
2020-09-06,1981.66844581
2020-09-07,1918.70602955
2020-09-08,1672.7320653
2020-09-09,2161.62883289
2020-09-10,3707.24139555
2020-09-11,3252.4985828
2020-09-12,1412.45464367
2020-09-13,2827.38684453
2020-09-14,2647.15910686
2020-09-15,1534.18513383
2020-09-16,2342.82893687
2020-09-17,4100.44150024
2020-09-18,3450.37108183
2020-09-19,2245.88241211
2020-09-20,2732.76051072
2020-09-21,2814.39132379
2020-09-22,4201.03155133
2020-09-23,2030.736025
2020-09-24,3257.83815074
2020-09-25,1907.66986911
2020-09-26,1757.12511437
2020-09-27,2392.30961077
2020-09-28,3289.16529513
2020-09-29,4349.45565941
2020-09-30,2025.47557157
2020-10-01,2734.21090651
2020-10-02,1956.16785884
2020-10-03,1519.69091476
2020-10-04,1439.27552236
2020-10-05,1324.16512154
2020-10-06,1549.97501067
2020-10-07,5418.09202087
2020-10-08,2418.36449033
2020-10-09,2348.22061001
2020-10-10,2297.90988296
2020-10-11,2351.29318697
2020-10-12,2514.11577224
2020-10-13,2142.36104328
2020-10-14,2088.8078382
2020-10-15,2132.39693919
2020-10-16,6637.78479634
2020-10-17,1466.87389547
2020-10-18,1549.64338705
2020-10-19,2348.02104165
2020-10-20,2145.39693959
2020-10-21,2305.81271281
2020-10-22,3518.16910295
2020-10-23,2141.27854145
2020-10-24,1589.91140267
2020-10-25,1827.13182865
2020-10-26,2686.87300905
2020-10-27,3117.39078089
2020-10-28,4883.6352856
2020-10-29,2697.91562424
2020-10-30,2605.52889814
2020-10-31,2459.96670285
2020-11-01,1547.61932654
2020-11-02,2185.03209249
2020-11-03,2916.48704201
2020-11-04,2538.92517219
2020-11-05,4844.42506169
2020-11-06,4312.41952956
2020-11-07,2903.43217906
2020-11-08,2969.22681934
2020-11-09,2727.52247665
2020-11-10,1735.93362608
2020-11-11,2504.40819162
2020-11-12,5120.34966442
2020-11-13,2375.67921065
2020-11-14,2091.40799011
2020-11-15,1227.76690005
2020-11-16,2157.01533747
2020-11-17,2345.15548143
2020-11-18,3356.39191263
2020-11-19,3059.16818284
2020-11-20,2530.63797507
2020-11-21,1528.59553061
2020-11-22,1605.64716678
2020-11-23,2404.15898246
2020-11-24,2760.93100733
2020-11-25,2313.49363561
2020-11-26,5897.51368219
2020-11-27,1591.44156472
2020-11-28,1381.70535416
2020-11-29,1736.18002573
2020-11-30,2441.93044954
2020-12-01,2114.39938949
2020-12-02,2102.74594364
2020-12-03,2171.98803726
2020-12-04,2768.26645297
2020-12-05,1268.05438741
2020-12-06,1356.78097752
2020-12-07,1656.97632179
2020-12-08,1583.13271324
2020-12-09,3073.92926589
2020-12-10,6356.20891931
2020-12-11,1979.29399044
2020-12-12,1409.0218721
2020-12-13,1226.14941293
2020-12-14,4039.09231124
2020-12-15,1616.57418707
2020-12-16,2356.40490682
2020-12-17,2967.52647911
2020-12-18,3546.00533219
2020-12-19,2809.2364452
2020-12-20,2282.78115349
2020-12-21,2964.43096214
2020-12-22,3984.41766656
2020-12-23,2317.59615553
2020-12-24,2911.21542099
2020-12-25,2902.50125895
2020-12-26,1821.81242072
2020-12-27,4364.9583127
2020-12-28,80486.39236582
2020-12-29,2620.09430776
2020-12-30,11583.30452923
2020-12-31,3013.16413041
2021-01-01,1824.46478688
2021-01-02,2774.61366142
2021-01-03,4696.95586255
2021-01-04,2862.91368661
2021-01-05,2020.0747017
2021-01-06,3753.94609874
2021-01-07,4744.57750355
2021-01-08,5583.25029396
2021-01-09,2681.43214409
2021-01-10,2637.36224988
2021-01-11,3393.44935905
2021-01-12,3990.00721423
2021-01-13,1555.98096889
2021-01-14,4531.44790331
2021-01-15,2334.79163304
2021-01-16,1683.07556096
2021-01-17,3046.5883656
2021-01-18,3215.89024644
2021-01-19,2196.90058282
2021-01-20,3183.8813949
2021-01-21,2404.65977821
2021-01-22,3536.28303797
2021-01-23,1259.55646505
2021-01-24,1920.27202182
2021-01-25,4381.49253157
2021-01-26,4339.90429712
2021-01-27,6516.24625605
2021-01-28,1774.19218611
2021-01-29,3385.00436731
2021-01-30,2016.31547188
2021-01-31,1278.29406301
2021-02-01,1484.62366936
2021-02-02,3709.20123777
2021-02-03,1360.45963102
2021-02-04,2482.80059816
2021-02-05,3437.74573809
2021-02-06,1745.96130253
2021-02-07,2080.19006382
2021-02-08,2781.52065964
2021-02-09,2948.94413912
2021-02-10,1990.18408604
2021-02-11,1575.01140907
2021-02-12,1430.91094267
2021-02-13,1407.34591072
2021-02-14,2625.97103556
2021-02-15,1448.00851769
2021-02-16,1903.5760017
2021-02-17,3375.95053151
2021-02-18,2902.94636747
2021-02-19,2086.54775836
2021-02-20,3739.75350589
2021-02-21,2242.82053209
2021-02-22,3625.37963307
2021-02-23,4292.74585884
2021-02-24,3867.68758701
2021-02-25,1877.67678903
2021-02-26,1370.96108096
2021-02-27,2375.78344928
2021-02-28,2818.16211786
2021-03-01,3126.62350379
2021-03-02,1538.87354964
2021-03-03,1789.91456926
2021-03-04,1448.09011108
2021-03-05,2611.1054394
2021-03-06,1161.82436293
2021-03-07,1884.45583197
2021-03-08,2205.44869279
2021-03-09,2167.42935243
2021-03-10,1830.4530898
2021-03-11,1925.92436988
2021-03-12,1967.33682558
2021-03-13,1475.41336311
2021-03-14,1454.35729973
2021-03-15,3127.23478556
2021-03-16,2819.40601776
2021-03-17,2035.81150365
2021-03-18,2388.2901823
2021-03-19,1499.30266213
2021-03-20,1059.06604383
2021-03-21,1216.71445866
2021-03-22,1867.5889948
2021-03-23,2608.37788671
2021-03-24,3457.82361066
2021-03-25,2599.41434773
2021-03-26,1125.51625131
2021-03-27,1520.06871341
2021-03-28,977.10289546
2021-03-29,3157.5742359
2021-03-30,3060.75133391
2021-03-31,1780.78165805
2021-04-01,2513.84131518
2021-04-02,2770.72031022
2021-04-03,1201.3286036
2021-04-04,1231.16761076
2021-04-05,1525.2440209
2021-04-06,2034.24250025
2021-04-07,2491.27705062
2021-04-08,1440.21988225
2021-04-09,2543.90165866
2021-04-10,1950.92622451
2021-04-11,1068.50536806
2021-04-12,2193.22688196
2021-04-13,1570.97528507
2021-04-14,2040.60991474
2021-04-15,1902.84856417
2021-04-16,2050.73021225
2021-04-17,1113.24565078
2021-04-18,2185.65215983
2021-04-19,1423.35678645
2021-04-20,3659.64014402
2021-04-21,1792.17372654
2021-04-22,2226.95299243
2021-04-23,5303.38141669
2021-04-24,1358.28254372
2021-04-25,1584.99793335
2021-04-26,2159.249994
2021-04-27,1184.27811554
2021-04-28,1452.80590024
2021-04-29,2892.04938484
2021-04-30,1822.23520278
2021-05-01,1295.94353464
2021-05-02,1004.87864434
2021-05-03,1997.71004639
2021-05-04,2029.74894314
2021-05-05,1217.58272616
2021-05-06,2223.59183871
2021-05-07,2575.66969385
2021-05-08,1705.09985242
2021-05-09,1290.40419982
2021-05-10,3258.16984558
2021-05-11,2617.08726353
2021-05-12,2508.9739132
2021-05-13,2949.65297846
2021-05-14,2358.38317922
2021-05-15,1163.03278775
2021-05-16,1060.92593483
2021-05-17,1476.48478095
2021-05-18,1741.49269757
2021-05-19,5887.68555157
2021-05-20,3358.02638717
2021-05-21,4520.59901161
2021-05-22,1512.69171134
2021-05-23,3134.15761585
2021-05-24,2923.87901275
2021-05-25,2115.86147853
2021-05-26,2857.24969128
2021-05-27,1621.76643956
2021-05-28,2860.95840134
2021-05-29,1777.65356906
2021-05-30,1195.99661068
2021-05-31,1333.58245697
2021-06-01,1216.43401943
2021-06-02,2228.88863755
2021-06-03,4487.27013999
2021-06-04,3677.41920894
2021-06-05,1420.15562813
2021-06-06,1012.77243278
2021-06-07,1370.96040651
2021-06-08,3219.47194462
2021-06-09,1831.50532014
2021-06-10,1419.7897698
2021-06-11,2841.00292529
2021-06-12,1478.40859472
2021-06-13,1141.57186817
2021-06-14,2090.07568987
2021-06-15,2155.16950994
2021-06-16,2382.85609824
2021-06-17,2019.66194735
2021-06-18,1106.62525212
2021-06-19,959.64759822
2021-06-20,1400.80449809
2021-06-21,2228.63243383
2021-06-22,1499.34639819
2021-06-23,1739.62799717
2021-06-24,2817.84891783
2021-06-25,1338.58078362
2021-06-26,1615.28047565
2021-06-27,697.84170933
2021-06-28,1660.64205179
2021-06-29,1749.12127899
2021-06-30,1810.02153517
2021-07-01,1418.12192145
2021-07-02,2263.65058251
2021-07-03,793.30902597
2021-07-04,1448.12100783
2021-07-05,1549.57156117
2021-07-06,1018.8367775
2021-07-07,1255.31217648
2021-07-08,1357.44993927
2021-07-09,1001.25222793
2021-07-10,1275.39744324
2021-07-11,947.16356011
2021-07-12,1091.66021316
2021-07-13,2734.09139427
2021-07-14,1119.84022496
2021-07-15,1384.2589352
2021-07-16,2349.5598465
2021-07-17,1109.47907035
2021-07-18,1074.63989573
2021-07-19,2096.48166818
2021-07-20,1503.0163931
2021-07-21,1814.54770815
2021-07-22,1118.55004059
2021-07-23,1320.58756537
2021-07-24,1295.73233791
2021-07-25,1088.1549792
2021-07-26,1795.71784931
2021-07-27,2910.88388569
2021-07-28,3702.31742533
2021-07-29,1698.71939182
2021-07-30,3025.59153782
2021-07-31,1026.06511863
2021-08-01,3807.37100965
2021-08-02,1678.35414265
2021-08-03,1194.14486708
2021-08-04,1236.7185418
2021-08-05,1310.33726616
2021-08-06,1509.72842835
2021-08-07,1952.35165334
2021-08-08,2013.16174761
2021-08-09,2005.45304798
2021-08-10,1708.27506235
2021-08-11,2274.8660031
2021-08-12,1219.94299422
2021-08-13,1621.49046882
2021-08-14,1190.53145204
2021-08-15,1306.50094869
2021-08-16,1815.70752661
2021-08-17,1855.93843819
2021-08-18,1594.11789715
2021-08-19,2230.77813961
2021-08-20,1544.64785975
2021-08-21,1715.68841229
2021-08-22,1210.81471196
2021-08-23,1933.64525775
2021-08-24,1898.50390591
2021-08-25,1730.4857782
2021-08-26,2957.5821357
2021-08-27,3204.46063089
2021-08-28,1075.27363085
2021-08-29,1062.64703836
2021-08-30,2362.35391033
2021-08-31,1656.41681778
2021-09-01,1845.11614689
2021-09-02,1800.70447527
2021-09-03,2333.50008444
2021-09-04,1070.19796445
2021-09-05,1823.53170156
2021-09-06,2441.29650501
2021-09-07,3544.66740653
2021-09-08,1995.63195825
2021-09-09,1753.22567854
2021-09-10,1476.17815995
2021-09-11,1329.40675597
2021-09-12,1258.85375338
2021-09-13,1591.67766722
2021-09-14,1410.70791062
2021-09-15,1352.41240885
2021-09-16,2667.43872314
2021-09-17,1386.47941723
2021-09-18,1576.71356283
2021-09-19,1488.90942205
2021-09-20,1897.03350935
2021-09-21,3174.97049674
2021-09-22,1473.69166765
2021-09-23,1182.94385451
2021-09-24,2444.76097816
2021-09-25,1551.40476602
2021-09-26,2027.9310489
2021-09-27,2265.93799023
2021-09-28,1596.472776
2021-09-29,1293.97625681
2021-09-30,3064.31400147
2021-10-01,2037.7117161
2021-10-02,2086.03021839
2021-10-03,5360.7954077
2021-10-04,1661.2787565
2021-10-05,3849.15172465
2021-10-06,1880.9988209
2021-10-07,1695.35642526
2021-10-08,2973.48844099
2021-10-09,1417.61996237
2021-10-10,1382.40552076
2021-10-11,2170.54172524
2021-10-12,3236.74466572
2021-10-13,2900.07699543
2021-10-14,3388.8907429
2021-10-15,2401.31349338
2021-10-16,1646.5188861
2021-10-17,1605.36904253
2021-10-18,2791.10026087
2021-10-19,2023.85978265
2021-10-20,2139.43900133
2021-10-21,2234.36720652
2021-10-22,1319.72633582
2021-10-23,1849.55339598
2021-10-24,1418.65915201
2021-10-25,3698.98432322
2021-10-26,1407.27751871
2021-10-27,1903.56464868
2021-10-28,3353.68354323
2021-10-29,5754.95746084
2021-10-30,2210.78778997
2021-10-31,1412.47750666
2021-11-01,1957.67052314
2021-11-02,1834.80640276
2021-11-03,1647.53641776
2021-11-04,1283.86157817
2021-11-05,1841.20064452
2021-11-06,1622.21069604
2021-11-07,1193.06797136
2021-11-08,2288.44593557
2021-11-09,2188.53282432
2021-11-10,2500.52042297
2021-11-11,1613.13650494
2021-11-12,3101.40147373
2021-11-13,1342.19582515
2021-11-14,1547.83413725
2021-11-15,2267.33234518
2021-11-16,1529.76675136
2021-11-17,1269.22285844
2021-11-18,1551.5297607
2021-11-19,1426.75991851
2021-11-20,1322.5705759
2021-11-21,1525.84862554
2021-11-22,1681.41529077
2021-11-23,1810.79200689
2021-11-24,1770.96789864
2021-11-25,1440.40213664
2021-11-26,1939.99449634
2021-11-27,1291.53800361
2021-11-28,1351.61066409
2021-11-29,1864.69441426
2021-11-30,2094.37821606
2021-12-01,2153.81809751
2021-12-02,1598.60161829
2021-12-03,1611.94833023
2021-12-04,3642.92090314
2021-12-05,1693.38691176
2021-12-06,2314.88033077
2021-12-07,3208.84503057
2021-12-08,2998.73559377
2021-12-09,2324.18923823
2021-12-10,1623.47049037
2021-12-11,3022.1893536
2021-12-12,1288.33007041
2021-12-13,1645.71587534
2021-12-14,1598.09381343
2021-12-15,1673.3886777
2021-12-16,1268.04759417
2021-12-17,1334.27941909
2021-12-18,1244.37969342
2021-12-19,1132.04160078
2021-12-20,1662.19022886
2021-12-21,1585.32462118
2021-12-22,1855.52909111
2021-12-23,6367.56808711
2021-12-24,1378.42890124
2021-12-25,1699.24151287
2021-12-26,1420.0403166
2021-12-27,3694.0714384
2021-12-28,1366.31579944
2021-12-29,1335.77086681
2021-12-30,1834.64732359
2021-12-31,2071.42476319
2022-01-01,1137.74721408
2022-01-02,1646.45776362
2022-01-03,1463.97059501
2022-01-04,1468.15469619
2022-01-05,1646.92646873
2022-01-06,1333.74920299
2022-01-07,1361.65223241
2022-01-08,1428.02589083
2022-01-09,1638.4550264
2022-01-10,1561.59680438
2022-01-11,1402.80845736
2022-01-12,2392.10577744
2022-01-13,2311.8932351
2022-01-14,3131.51233319
2022-01-15,1730.18345734
2022-01-16,1555.32843136
2022-01-17,1923.47886351
2022-01-18,2563.79085375
2022-01-19,1854.18000549
2022-01-20,1746.78597174
2022-01-21,2910.91023297
2022-01-22,2597.03086427
2022-01-23,1307.95376325
2022-01-24,1703.18645664
2022-01-25,2171.09638235
2022-01-26,2192.11730239
2022-01-27,2925.61200539
2022-01-28,2377.68710642
2022-01-29,2210.75310284
2022-01-30,5203.73758747
2022-01-31,2467.16892083
2022-02-01,2619.8893187
2022-02-02,1680.99760241
2022-02-03,1600.14407123
2022-02-04,1567.42431726
2022-02-05,1739.309512
2022-02-06,1349.03588509
2022-02-07,2221.99457338
2022-02-08,2159.1545729
2022-02-09,2676.82417077
2022-02-10,2022.44389427
2022-02-11,2579.34185738
2022-02-12,1178.16667502
2022-02-13,1467.05648532
2022-02-14,5406.85788979
2022-02-15,1656.8831781
2022-02-16,2546.50232846
2022-02-17,1640.66390383
2022-02-18,1907.26659965
2022-02-19,1355.35000324
2022-02-20,2098.05536723
2022-02-21,2290.58694037
2022-02-22,1825.46619088
2022-02-23,1543.52318505
2022-02-24,3275.26468926
2022-02-25,3103.94803682
2022-02-26,1317.58494585
2022-02-27,1385.19349335
2022-02-28,2017.74070219
2022-03-01,4301.07451996
2022-03-02,1550.03195623
2022-03-03,2414.26510403
2022-03-04,1961.81700215
2022-03-05,1695.10915997
2022-03-06,1353.64631425
2022-03-07,1841.86766681
2022-03-08,1438.85311356
2022-03-09,1749.95990573
2022-03-10,2293.11886507
2022-03-11,1319.18425887
2022-03-12,1853.30680553
2022-03-13,1320.26563752
2022-03-14,3351.76466561
2022-03-15,1680.55048536
2022-03-16,2548.28168011
2022-03-17,2443.0079275
2022-03-18,2214.1655415
2022-03-19,1766.34783961
2022-03-20,1599.70261897
2022-03-21,1493.50476192
2022-03-22,2375.70089225
2022-03-23,1705.80089557
2022-03-24,2262.12398276
2022-03-25,2320.21009702
2022-03-26,1828.95344267
2022-03-27,1409.43628871
2022-03-28,6952.17733445
2022-03-29,3706.46982453
2022-03-30,1809.04272616
2022-03-31,2197.18950435
2022-04-01,2210.54725845
2022-04-02,2676.09437904
2022-04-03,1978.66817148
2022-04-04,2775.05751319
2022-04-05,3121.53890694
2022-04-06,2136.71996821
2022-04-07,2973.26932762
2022-04-08,2259.92938926
2022-04-09,2118.5540327
2022-04-10,1709.84172588
2022-04-11,3869.19031636
2022-04-12,2563.34508308
2022-04-13,2497.68586849
2022-04-14,4587.37633818
2022-04-15,1984.43496494
2022-04-16,2281.19707549
2022-04-17,1872.16703108
2022-04-18,2705.19344859
2022-04-19,2882.22340712
2022-04-20,3207.11495787
2022-04-21,2012.75600792
2022-04-22,2265.18398294
2022-04-23,2005.59264881
2022-04-24,2371.82729957
2022-04-25,9070.45987465
2022-04-26,1972.00325668
2022-04-27,4675.83949574
2022-04-28,2284.02210641
2022-04-29,2710.70010277
2022-04-30,3485.86307844
2022-05-01,2544.76888116
2022-05-02,2923.81656082
2022-05-03,3591.96281529
2022-05-04,2510.40728126
2022-05-05,4675.10811361
2022-05-06,5485.96961779
2022-05-07,2875.5605852
2022-05-08,4786.40339951
2022-05-09,5426.21203771
2022-05-10,4715.32527698
2022-05-11,7663.09934574
2022-05-12,6051.36979735
2022-05-13,6007.53441003
2022-05-14,3193.76792166
2022-05-15,2106.49454977
2022-05-16,3354.79456371
2022-05-17,3674.08197404
2022-05-18,3014.45285227
2022-05-19,2743.32129491
2022-05-20,3268.42486929
2022-05-21,2231.08166941
2022-05-22,2204.66277938
2022-05-23,4234.35375235
2022-05-24,4119.02104216
2022-05-25,3371.6848428
2022-05-26,3213.57625965
2022-05-27,2499.14935358
2022-05-28,2175.35063952
2022-05-29,2267.48131035
2022-05-30,3098.92036503
2022-05-31,2907.34689088
2022-06-01,3825.67153244
2022-06-02,2642.3496763
2022-06-03,2408.0272333
2022-06-04,2477.25763692
2022-06-05,1898.72797201
2022-06-06,2906.32284537
2022-06-07,2385.0884412
2022-06-08,3379.97049585
2022-06-09,2687.30249707
2022-06-10,2606.27801446
2022-06-11,2524.12705021
2022-06-12,2542.62734468
2022-06-13,3757.95432859
2022-06-14,10383.98238747
2022-06-15,10631.74731016
2022-06-16,15173.98155333
2022-06-17,6919.11011967
2022-06-18,4142.07365138
2022-06-19,2385.01281054
2022-06-20,3785.88556617
2022-06-21,3164.41546784
2022-06-22,12767.68642313
2022-06-23,2983.32468787
2022-06-24,3768.41691133
2022-06-25,2336.25111822
2022-06-26,2319.22242528
2022-06-27,3295.41370065
2022-06-28,2132.46371422
2022-06-29,2717.06338979
2022-06-30,3649.74957064
2022-07-01,3357.02274867
2022-07-02,2171.55806364
2022-07-03,2352.60752843
2022-07-04,3476.7210654
2022-07-05,2790.43257544
2022-07-06,2544.60391381
2022-07-07,4524.76840945
2022-07-08,3276.94300054
2022-07-09,2495.43678118
2022-07-10,2287.44013837
2022-07-11,2602.88301598
2022-07-12,2809.76087034
2022-07-13,2798.53019848
2022-07-14,2523.4141367
2022-07-15,16763.92754084
2022-07-16,2271.04962612
2022-07-17,1825.1597499
2022-07-18,2821.69140169
2022-07-19,4171.8087604
2022-07-20,3288.66998405
2022-07-21,2495.91388842
2022-07-22,3425.30929182
2022-07-23,1872.32344591
2022-07-24,2384.1888912
2022-07-25,2559.57620665
2022-07-26,2855.84896548
2022-07-27,2728.61618916
2022-07-28,6698.07150402
2022-07-29,2783.84896672
2022-07-30,2606.10873553
2022-07-31,1804.42651746
2022-08-01,2907.28059173
2022-08-02,2429.30229022
2022-08-03,3062.93008075
2022-08-04,2433.50976181
2022-08-05,2346.75761837
2022-08-06,1977.9668915
2022-08-07,1629.17310417
2022-08-08,2785.68980476
2022-08-09,3600.82589544
2022-08-10,2524.18845101
2022-08-11,2995.41517906
2022-08-12,2887.99191492
2022-08-13,2928.44646953
2022-08-14,2028.63150648
2022-08-15,2505.18575358
2022-08-16,2322.89675942
2022-08-17,3232.98254199
2022-08-18,2259.99984326
2022-08-19,3670.91804852
2022-08-20,2077.95056972
2022-08-21,1706.81601782
2022-08-22,3136.74173074
2022-08-23,2729.65588376
2022-08-24,3024.85092913
2022-08-25,4185.97694773
2022-08-26,3469.10393704
2022-08-27,3499.41096501
2022-08-28,2072.85168681
2022-08-29,3302.63559399
2022-08-30,3199.87532689
2022-08-31,2759.02405009
2022-09-01,3038.73933146
2022-09-02,6707.49613734
2022-09-03,2053.5579085
2022-09-04,2070.34252401
2022-09-05,5894.84869406
2022-09-06,2834.17200557
2022-09-07,2933.49283969
2022-09-08,2699.01187117
2022-09-09,2945.66350164
2022-09-10,2649.43800325
2022-09-11,2181.23023041
2022-09-12,3106.05630477
2022-09-13,3827.83869762
2022-09-14,2750.66665511
2022-09-15,3127.42857046
2022-09-16,2887.43322366
2022-09-17,2192.20646584
2022-09-18,2709.97390843
2022-09-19,2609.93599977
2022-09-20,3301.61400264
2022-09-21,3571.0503848
2022-09-22,3825.64363041
2022-09-23,3597.38242237
2022-09-24,2253.34794412
2022-09-25,1922.68401095
2022-09-26,3207.32686542
2022-09-27,3794.60697621
2022-09-28,3098.5152592
2022-09-29,4247.70914354
2022-09-30,4478.55578679
2022-10-01,3124.38702326
2022-10-02,2576.63432704
2022-10-03,4103.97609732
2022-10-04,3293.41171937
2022-10-05,3408.16654809
2022-10-06,2685.8792104
2022-10-07,3391.93593744
2022-10-08,2876.8186887
2022-10-09,2730.99998569
2022-10-10,2873.26175611
2022-10-11,3162.34506364
2022-10-12,5458.71393985
2022-10-13,3346.557313
2022-10-14,3352.32092486
2022-10-15,1886.27174303
2022-10-16,1929.1542135
2022-10-17,3235.04652453
2022-10-18,3248.31751045
2022-10-19,5274.60049376
2022-10-20,2603.24880068
2022-10-21,2702.99389703
2022-10-22,2405.73581015
2022-10-23,2050.6861208
2022-10-24,3157.97625944
2022-10-25,3593.32923953
2022-10-26,4401.16329074
2022-10-27,2946.51560969
2022-10-28,4363.2065158
2022-10-29,2698.27138018
2022-10-30,2056.67562087
2022-10-31,3359.22283235
2022-11-01,4271.59009467
2022-11-02,3343.35383984
2022-11-03,3874.02857336
2022-11-04,3159.07437504
2022-11-05,3050.88043245
2022-11-06,2401.95359541
2022-11-07,5163.26604547
2022-11-08,5860.59726855
2022-11-09,11568.48264047
2022-11-10,13350.42882947
2022-11-11,6625.61797023
2022-11-12,4861.96076535
2022-11-13,4027.08947928
2022-11-14,5305.48300362
2022-11-15,6278.46565895
2022-11-16,4953.5296502
2022-11-17,4480.86194318
2022-11-18,5553.83544544
2022-11-19,3051.40823686
2022-11-20,2286.12988854
2022-11-21,4306.26870014
2022-11-22,5370.05376311
2022-11-23,6790.81729321
2022-11-24,5258.51682925
2022-11-25,4943.39378909
2022-11-26,3586.30138338
2022-11-27,5633.0492443
2022-11-28,3807.29425958
2022-11-29,4283.14253983
2022-11-30,5855.08240167
2022-12-01,4093.10087336
2022-12-02,3526.93593161
2022-12-03,2755.28114609
2022-12-04,2456.33374431
2022-12-05,2865.05223651
2022-12-06,3189.18806221
2022-12-07,3585.69873018
2022-12-08,2944.31615793
2022-12-09,3382.52933609
2022-12-10,2800.50794535
2022-12-11,2244.55166699
2022-12-12,3209.12990338
2022-12-13,3828.48757569
2022-12-14,5347.22273307
2022-12-15,3166.91074562
2022-12-16,3570.73503887
2022-12-17,3082.10323144
2022-12-18,2550.98303684
2022-12-19,3736.78407028
2022-12-20,5077.41991132
2022-12-21,3935.01839158
2022-12-22,3290.6316379
2022-12-23,3162.49422692
2022-12-24,2810.52114657
2022-12-25,1730.4883806
2022-12-26,2323.05397789
2022-12-27,3891.72668133
2022-12-28,3586.84192355
2022-12-29,3649.97246271
2022-12-30,3533.41648142
2022-12-31,3052.22106185
2023-01-01,3365.86026355
2023-01-02,2360.99440712
2023-01-03,2400.75826322
2023-01-04,5402.78000348
2023-01-05,4592.92716727
2023-01-06,3894.05390822
2023-01-07,2323.96333276
2023-01-08,1947.43391163
2023-01-09,3792.03596962
2023-01-10,4025.94998113
2023-01-11,3526.67026563
2023-01-12,5969.29900013
2023-01-13,5393.30361416
2023-01-14,9273.27653283
2023-01-15,3149.60067111
2023-01-16,2842.42623653
2023-01-17,6567.54019554
2023-01-18,4654.88679568
2023-01-19,6526.20968227
2023-01-20,4169.91362849
2023-01-21,4043.20709479
2023-01-22,3406.43539769
2023-01-23,3750.72421569
