date,Exchange to Exchange Flow (Total)
2023-12-02,2675.41893197
2023-12-03,2468.61562659
2023-12-04,5369.36235494
2023-12-05,3976.45049944
2023-12-06,4620.25733084
2023-12-07,3805.6381751
2023-12-08,3999.22934224
2023-12-09,2266.79871124
2023-12-10,877.10194853
2023-12-11,2503.13196859
2023-12-12,3274.46527041
2023-12-13,4321.43270488
2023-12-14,3769.51435456
2023-12-15,2400.11018317
2023-12-16,913.4795655
2023-12-17,1310.20202587
2023-12-18,4540.0828247
2023-12-19,3244.55124839
2023-12-20,4618.44936285
2023-12-21,2677.90787143
2023-12-22,3392.05488955
2023-12-23,1224.75959996
2023-12-24,2452.27150998
2023-12-25,2224.65332432
2023-12-26,2610.46431194
2023-12-27,6714.57750178
2023-12-28,5463.14651758
2023-12-29,3654.05858317
2023-12-30,4085.63615773
2023-12-31,2418.32821081
2024-01-01,1667.28753088
2024-01-02,8718.0337176
2024-01-03,5785.03578222
2024-01-04,5000.6740483
2024-01-05,4941.712528
2024-01-06,2007.58737742
2024-01-07,1641.82077385
2024-01-08,6083.36859837
2024-01-09,4701.00507199
2024-01-10,7035.61356783
2024-01-11,9201.89555582
2024-01-12,9782.33409265
2024-01-13,2035.00493354
2024-01-14,1442.4487108
2024-01-15,1850.27304907
2024-01-16,9134.72457952
2024-01-17,10349.60293733
2024-01-18,9338.13017519
2024-01-19,9582.38124078
2024-01-20,1656.73325277
2024-01-21,1497.69578503
2024-01-22,12006.03611211
2024-01-23,13814.48844815
2024-01-24,12407.03652113
2024-01-25,11577.39946788
2024-01-26,12506.87989995
2024-01-27,1346.0739617
2024-01-28,1243.46282842
2024-01-29,15798.58307705
2024-01-30,12374.16171938
2024-01-31,11623.12953175
2024-02-01,6811.90809264
2024-02-02,6108.34744297
2024-02-03,1312.08917389
2024-02-04,1153.07245137
2024-02-05,4347.43854914
2024-02-06,5837.77528253
2024-02-07,4902.75047225
2024-02-08,12504.84983813
2024-02-09,10614.23181615
2024-02-10,2020.93134167
2024-02-11,880.60228869
2024-02-12,8237.64928968
2024-02-13,12856.89048224
2024-02-14,20709.18157898
2024-02-15,9812.63326669
2024-02-16,13039.26196347
2024-02-17,2058.13732097
2024-02-18,1563.11064504
2024-02-19,1646.69450968
2024-02-20,5588.13676372
2024-02-21,6212.75143577
2024-02-22,5143.97750666
2024-02-23,4413.9801015
2024-02-24,2047.21208165
2024-02-25,1363.42632033
2024-02-26,12568.89829726
2024-02-27,14395.23970022
2024-02-28,17226.70825958
2024-02-29,21076.17444201
2024-03-01,22772.63259378
2024-03-02,4761.36870898
2024-03-03,2690.66821138
2024-03-04,22411.86315503
2024-03-05,22460.95878075
2024-03-06,18167.02455919
2024-03-07,12756.73209254
2024-03-08,22557.69881892
2024-03-09,6379.89964294
2024-03-10,4469.17339495
2024-03-11,16146.5911568
2024-03-12,15062.78976131
2024-03-13,20380.998416
2024-03-14,17844.46859081
2024-03-15,6565.49472682
2024-03-16,2969.05398905
2024-03-17,8643.59955956
2024-03-18,9704.54629377
2024-03-19,5909.57707243
2024-03-20,8242.58494752
2024-03-21,7213.64068014
2024-03-22,10129.90000494
2024-03-23,1953.49314999
2024-03-24,1233.15166551
2024-03-25,13504.47388579
2024-03-26,9570.25159732
2024-03-27,3303.71371519
2024-03-28,7785.68393763
2024-03-29,10936.81710584
2024-03-30,1272.27358435
2024-03-31,1236.46974029
2024-04-01,7345.88379494
2024-04-02,7457.5974069
2024-04-03,2668.42984156
2024-04-04,7645.7363598
2024-04-05,5014.47983682
2024-04-06,1226.9342737
2024-04-07,1266.48593177
2024-04-08,2614.04340115
2024-04-09,4027.37361374
2024-04-10,7154.55427548
2024-04-11,3453.58309598
2024-04-12,4661.74990845
2024-04-13,5635.46195849
2024-04-14,3559.6348143
2024-04-15,7183.62914713
2024-04-16,9912.65011122
2024-04-17,5454.95855218
2024-04-18,6692.84728979
2024-04-19,4046.25769226
2024-04-20,1121.81212894
2024-04-21,829.21184425
2024-04-22,3912.40047239
2024-04-23,4187.46471775
2024-04-24,3133.58647297
2024-04-25,2583.81740375
2024-04-26,2064.4082148
2024-04-27,875.28860791
2024-04-28,1229.60901166
2024-04-29,3167.15967401
2024-04-30,4340.63515483
2024-05-01,5161.19186677
2024-05-02,4259.16314541
2024-05-03,4503.8648958
2024-05-04,2210.59092316
2024-05-05,942.52893069
2024-05-06,2559.65863587
2024-05-07,3008.23268759
2024-05-08,1331.64387724
2024-05-09,2924.27922002
2024-05-10,2716.24269608
2024-05-11,542.75498859
2024-05-12,465.0992934
2024-05-13,5388.10214581
2024-05-14,989.55178656
2024-05-15,12688.7373501
2024-05-16,8581.85458378
2024-05-17,4745.28738318
2024-05-18,1337.95647011
2024-05-19,360.8250051
2024-05-20,4523.37279395
2024-05-21,3256.5592633
2024-05-22,2403.04995545
2024-05-23,4320.65190952
2024-05-24,5875.43354087
2024-05-25,623.8885963
2024-05-26,719.48129877
2024-05-27,490.34763479
2024-05-28,2520.29568846
2024-05-29,2868.05036351
2024-05-30,5756.09408883
2024-05-31,2555.35583006
2024-06-01,391.31979284
2024-06-02,845.96643715
2024-06-03,9076.56481182
2024-06-04,6417.67106616
2024-06-05,5527.06823882
2024-06-06,3930.88751018
2024-06-07,3849.20725995
2024-06-08,841.9899534
2024-06-09,699.81201815
2024-06-10,2265.0407745
2024-06-11,5015.54438096
2024-06-12,6385.72540701
2024-06-13,2768.92662153
2024-06-14,2468.20082095
2024-06-15,500.88439447
2024-06-16,952.17958357
2024-06-17,3919.48648373
2024-06-18,3197.02395507
2024-06-19,848.70041011
2024-06-20,2238.92811367
2024-06-21,1613.97692234
2024-06-22,682.49564106
2024-06-23,198.0520545
2024-06-24,3326.04301645
2024-06-25,4729.49085864
2024-06-26,2800.7581789
2024-06-27,2563.27925709
2024-06-28,2097.87512713
2024-06-29,213.1425718
2024-06-30,646.86065806
2024-07-01,4394.76135338
2024-07-02,1561.35171491
2024-07-03,1995.41010963
2024-07-04,2413.1950417
2024-07-05,7853.73302876
2024-07-06,2159.86872939
2024-07-07,1456.07418121
2024-07-08,4354.39103694
2024-07-09,4035.4342251
2024-07-10,4429.13046194
2024-07-11,3002.32521245
2024-07-12,2633.9468642
2024-07-13,439.1707968
2024-07-14,1601.47899428
2024-07-15,7972.11531676
2024-07-16,4254.92620733
2024-07-17,3970.4377941
2024-07-18,6417.90501739
2024-07-19,9987.28213738
2024-07-20,2137.13962623
2024-07-21,1644.23404574
2024-07-22,8374.48489467
2024-07-23,10102.00745987
2024-07-24,6445.83518017
2024-07-25,2401.73248512
2024-07-26,5267.83648413
2024-07-27,1548.54966165
2024-07-28,930.07978572
2024-07-29,4958.35315081
2024-07-30,2105.58900768
2024-07-31,2243.48943161
2024-08-01,2441.93721072
2024-08-02,5392.4152144
2024-08-03,1942.94180427
2024-08-04,1575.60340409
2024-08-05,11610.34265511
2024-08-06,7024.25414628
2024-08-07,5383.94903424
2024-08-08,6367.58568385
2024-08-09,3464.46088189
2024-08-10,622.34899798
2024-08-11,652.44674716
2024-08-12,5930.17068045
2024-08-13,3553.45211586
2024-08-14,5269.28003338
2024-08-15,5899.21411233
2024-08-16,6433.94994237
2024-08-17,602.09082947
2024-08-18,502.69828578
2024-08-19,4527.01708259
2024-08-20,4038.31331117
2024-08-21,5440.51864472
2024-08-22,5334.73270045
2024-08-23,11997.43455765
2024-08-24,2279.46324215
2024-08-25,1031.16206563
2024-08-26,4176.77419428
2024-08-27,3859.5261377
2024-08-28,3641.88801764
2024-08-29,4863.0366614
2024-08-30,4322.34270516
2024-08-31,1380.73428442
2024-09-01,1397.03314658
2024-09-02,1418.8987141
2024-09-03,1860.15518362
2024-09-04,3645.72349036
2024-09-05,2489.33795913
2024-09-06,3884.56552175
2024-09-07,1602.40870606
2024-09-08,1373.1549129
2024-09-09,4225.78367441
2024-09-10,4998.33485234
2024-09-11,2585.6230231
2024-09-12,4129.0009775
2024-09-13,7640.96111813
2024-09-14,1747.05763189
2024-09-15,1326.2236702
2024-09-16,2225.31291183
2024-09-17,4794.46659298
2024-09-18,4791.34546964
2024-09-19,7933.27516537
2024-09-20,3268.14921629
2024-09-21,210.98151314
2024-09-22,530.11786967
2024-09-23,2796.08198786
2024-09-24,4654.92061391
2024-09-25,3059.4808733
2024-09-26,5682.88421992
2024-09-27,3961.79506112
2024-09-28,458.55973798
2024-09-29,603.20494043
2024-09-30,4159.19090848
2024-10-01,3883.76883861
2024-10-02,2889.06858864
2024-10-03,1642.29959363
2024-10-04,2242.10558576
2024-10-05,767.51196344
2024-10-06,1314.35134354
2024-10-07,2936.14015232
2024-10-08,3026.3723951
2024-10-09,1220.42265037
2024-10-10,2794.40090404
2024-10-11,8693.32005261
2024-10-12,2063.33104163
2024-10-13,1028.09592174
2024-10-14,3800.92503974
2024-10-15,5760.76428554
2024-10-16,6965.64434757
2024-10-17,5434.84797981
2024-10-18,7574.99168542
2024-10-19,859.47812724
2024-10-20,572.15999299
2024-10-21,3303.85725902
2024-10-22,7431.3345487
2024-10-23,2773.96964449
2024-10-24,4429.56310276
2024-10-25,5513.4855047
2024-10-26,1448.72418499
2024-10-27,819.96527262
2024-10-28,8788.83015355
2024-10-29,9515.75069512
2024-10-30,6960.28603013
2024-10-31,2756.40496251
2024-11-01,4767.03777937
2024-11-02,846.64507863
2024-11-03,1751.28889673
2024-11-04,1838.80803143
2024-11-05,7188.25901885
2024-11-06,16670.0868125
2024-11-07,13434.36001785
2024-11-08,18081.76903019
2024-11-09,2002.73961823
2024-11-10,4418.16151365
2024-11-11,12509.74205888
2024-11-12,21548.86651556
2024-11-13,19246.51506848
2024-11-14,15434.46796982
2024-11-15,7908.12779025
2024-11-16,2412.90185916
2024-11-17,933.89056256
2024-11-18,4997.23753375
2024-11-19,7389.23203846
2024-11-20,20341.92620348
2024-11-21,12523.16440157
2024-11-22,18720.37610694
2024-11-23,6916.67072778
2024-11-24,2596.67974958
2024-11-25,6935.10991634
2024-11-26,11045.07216166
2024-11-27,9759.48908392
2024-11-28,6173.94671364
2024-11-29,10269.10753826
2024-11-30,1328.09248859
2024-12-01,1415.69860568
2024-12-02,7256.48582807
2024-12-03,5610.54557949
2024-12-04,12436.33104828
2024-12-05,13130.98329747
2024-12-06,11026.01881805
2024-12-07,3624.01460885
2024-12-08,1629.02258064
2024-12-09,10967.37216291
2024-12-10,3966.18539219
2024-12-11,11015.29908498
2024-12-12,5136.87754768
2024-12-13,10035.12334122
2024-12-14,1431.65242839
2024-12-15,1774.62102534
2024-12-16,14163.10165591
2024-12-17,8678.13391025
2024-12-18,10138.31674757
2024-12-19,9261.80069487
2024-12-20,9036.29431571
2024-12-21,1979.29505159
2024-12-22,1792.0834493
2024-12-23,3015.16475265
2024-12-24,3698.99596168
2024-12-25,4188.89100871
2024-12-26,3452.88818398
2024-12-27,3730.44004091
2024-12-28,1119.08225127
2024-12-29,1094.7697977
2024-12-30,2093.11048357
2024-12-31,3697.68522161
2025-01-01,2355.31234373
2025-01-02,1839.49501077
2025-01-03,3328.04690218
2025-01-04,198.43084265
2025-01-05,811.63092525
2025-01-06,4310.14388843
2025-01-07,4484.27950254
2025-01-08,4131.07472418
2025-01-09,1428.95709302
2025-01-10,1286.25133946
2025-01-11,513.36116488
2025-01-12,432.98280006
2025-01-13,1495.89100972
2025-01-14,1913.4365729
2025-01-15,5809.94415765
2025-01-16,5818.88718553
2025-01-17,6333.33828928
2025-01-18,1602.94030667
2025-01-19,2284.64019298
2025-01-20,2368.77276711
2025-01-21,7897.66655595
2025-01-22,5102.01318667
2025-01-23,4588.37832457
2025-01-24,3129.34334353
2025-01-25,580.29809347
2025-01-26,739.76173083
2025-01-27,2759.24975818
2025-01-28,2094.75674177
2025-01-29,1814.74776736
2025-01-30,3151.41242038
2025-01-31,4590.66955782
2025-02-01,593.64974615
2025-02-02,1234.10232686
2025-02-03,10575.43807951
2025-02-04,2457.66889437
2025-02-05,2088.78767941
2025-02-06,1598.16210874
2025-02-07,1343.15745886
2025-02-08,882.52977697
2025-02-09,609.41241161
2025-02-10,848.15101727
2025-02-11,2048.67048307
2025-02-12,967.42988935
2025-02-13,1072.11673669
2025-02-14,1527.36848851
2025-02-15,714.34353092
2025-02-16,293.09879574
2025-02-17,511.70427945
2025-02-18,897.86307139
2025-02-19,1329.25493427
2025-02-20,1989.40328634
2025-02-21,3085.27101361
2025-02-22,1968.03634094
2025-02-23,1006.76658318
2025-02-24,2828.5620867
2025-02-25,4182.59843526
2025-02-26,6597.56857512
2025-02-27,2864.48311759
2025-02-28,4565.55948803
2025-03-01,1210.8967458
2025-03-02,4037.24793302
2025-03-03,1518.62550759
2025-03-04,3856.97057906
2025-03-05,1573.2248497
2025-03-06,1698.66308778
2025-03-07,1935.38469209
2025-03-08,539.03110779
2025-03-09,834.11849103
2025-03-10,1788.11291048
2025-03-11,2767.13989303
2025-03-12,2045.85197082
2025-03-13,1664.11344129
2025-03-14,3134.99003786
2025-03-15,924.98180728
2025-03-16,266.77983873
2025-03-17,608.38374409
2025-03-18,1187.9829676
2025-03-19,6259.65561279
2025-03-20,2781.10160521
2025-03-21,4321.62920008
2025-03-22,969.22192022
2025-03-23,1836.01950988
2025-03-24,11178.73337823
2025-03-25,7375.1572102
2025-03-26,3519.781986
2025-03-27,5383.49089493
2025-03-28,1835.8609838
2025-03-29,2817.96603808
2025-03-30,477.25712675
2025-03-31,4034.3580408
2025-04-01,3629.57310873
2025-04-02,5833.85299955
2025-04-03,2420.6121563
2025-04-04,1777.20506142
2025-04-05,133.87015762
2025-04-06,595.68963629
2025-04-07,2404.49935327
2025-04-08,2573.43740271
2025-04-09,4170.02227312
2025-04-10,1077.65539727
2025-04-11,2377.32183801
2025-04-12,865.97892023
2025-04-13,332.95884885
2025-04-14,1284.72823554
2025-04-15,1646.09948191
2025-04-16,2849.8878463
2025-04-17,1988.32294189
2025-04-18,570.57295671
2025-04-19,1533.56156739
2025-04-20,530.731222
2025-04-21,4918.24281082
2025-04-22,8688.41306207
2025-04-23,4630.60751079
2025-04-24,9878.19076225
2025-04-25,8161.00510819
2025-04-26,645.94580884
2025-04-27,434.14020269
2025-04-28,3205.58727913
2025-04-29,4613.29000575
2025-04-30,977.31208896
2025-05-01,5563.10982958
2025-05-02,3995.62355455
2025-05-03,469.82103584
2025-05-04,206.73738891
2025-05-05,4020.54180319
2025-05-06,2908.35584591
2025-05-07,5378.50734193
2025-05-08,3040.08411356
2025-05-09,4674.16202663
2025-05-10,1570.59951126
2025-05-11,207.2936679
2025-05-12,6063.51480219
2025-05-13,3406.4675014
2025-05-14,1563.57828286
2025-05-15,3353.59208064
2025-05-16,3568.51493862
2025-05-17,161.13854325
2025-05-18,222.15707877
2025-05-19,1616.19509066
2025-05-20,1549.22307619
2025-05-21,3706.50539607
2025-05-22,5406.31028955
2025-05-23,2964.74535011
2025-05-24,177.80146132
2025-05-25,189.51733498
2025-05-26,1539.19198629
2025-05-27,5097.82182948
2025-05-28,2234.49104358
2025-05-29,2982.90419674
2025-05-30,1205.39837484
2025-05-31,200.95979581
2025-06-01,423.50598814
2025-06-02,1452.85684071
2025-06-03,2693.36883034
2025-06-04,835.82727557
2025-06-05,1316.02574792
2025-06-06,4403.62274318
2025-06-07,712.04067126
2025-06-08,120.85859791
2025-06-09,659.18859057
2025-06-10,532.06019269
2025-06-11,1060.97940133
2025-06-12,729.16730505
2025-06-13,915.46392436
2025-06-14,91.38552559
2025-06-15,129.46872698
2025-06-16,1687.98403045
2025-06-17,1252.32555244
2025-06-18,765.62110004
2025-06-19,2120.09032723
2025-06-20,697.10331082
2025-06-21,191.23092539
2025-06-22,812.53430168
2025-06-23,968.11614965
2025-06-24,1099.67689987
2025-06-25,2274.73224144
2025-06-26,547.11251581
2025-06-27,8066.36446932
2025-06-28,287.21204773
2025-06-29,203.66458479
2025-06-30,1861.88038663
2025-07-01,723.79275718
2025-07-02,4691.04531789
2025-07-03,2385.53947986
2025-07-04,988.19965411
2025-07-05,618.7414364
2025-07-06,778.31639726
2025-07-07,1467.28020546
2025-07-08,1103.45234709
2025-07-09,2412.82514277
2025-07-10,5026.2050037
2025-07-11,3181.8806124
2025-07-12,578.63734558
2025-07-13,316.32887788
2025-07-14,2053.01772349
2025-07-15,2165.6323316
2025-07-16,4988.96973924
2025-07-17,9360.68027697
2025-07-18,2385.22978913
2025-07-19,423.02825282
2025-07-20,768.74236846
2025-07-21,1738.90611533
2025-07-22,1947.76051856
2025-07-23,864.84914095
2025-07-24,1229.52595613
2025-07-25,5610.2180535
2025-07-26,3712.178186
2025-07-27,914.45665335
2025-07-28,7661.14130201
2025-07-29,3813.4074597
2025-07-30,855.44294173
2025-07-31,894.26385035
2025-08-01,1819.78470631
2025-08-02,454.16015762
2025-08-03,677.15480862
2025-08-04,1389.34264429
2025-08-05,488.48078614
2025-08-06,1290.26398712
2025-08-07,2063.08543611
2025-08-08,3425.49911759
2025-08-09,296.63637181
2025-08-10,189.27329503
2025-08-11,1095.23073532
2025-08-12,1863.25849035
2025-08-13,2575.84951792
2025-08-14,2186.99657452
2025-08-15,4773.25016987
2025-08-16,820.48150854
2025-08-17,326.88678758
2025-08-18,1934.6917979
2025-08-19,3121.02675395
2025-08-20,2073.60915094
2025-08-21,1697.36714995
2025-08-22,3598.03338528
2025-08-23,736.23635279
2025-08-24,1624.1298815
2025-08-25,1844.92693932
2025-08-26,2100.31377845
2025-08-27,1349.16511352
2025-08-28,415.15326507
2025-08-29,2175.86640604
2025-08-30,221.99833895
2025-08-31,666.61978973
2025-09-01,730.53850604
2025-09-02,1790.7379089
2025-09-03,1465.40942866
2025-09-04,1041.89042108
2025-09-05,1876.93145205
2025-09-06,167.98661397
2025-09-07,77.71431042
2025-09-08,2777.65294069
2025-09-09,3241.97417459
2025-09-10,2851.83503224
2025-09-11,5236.93887084
2025-09-12,4415.48196663
2025-09-13,407.51949077
2025-09-14,312.92957896
2025-09-15,1851.08811826
2025-09-16,1219.46864751
2025-09-17,3223.29321672
2025-09-18,7087.96490603
2025-09-19,2779.74966878
2025-09-20,2471.46498401
2025-09-21,1051.02024008
2025-09-22,1716.116294
2025-09-23,2351.69688577
2025-09-24,844.56812845
2025-09-25,2384.04459332
2025-09-26,2094.39517255
2025-09-27,803.9619014
2025-09-28,533.64610603
2025-09-29,3727.24019893
2025-09-30,2429.85198742
2025-10-01,3597.79128976
2025-10-02,3626.92463958
2025-10-03,5772.55177655
2025-10-04,465.03467075
2025-10-05,1487.68732778
2025-10-06,7266.90703066
2025-10-07,6862.66058447
2025-10-08,7037.63335159
2025-10-09,4495.85362646
2025-10-10,4045.50640493
2025-10-11,2649.3036521
2025-10-12,2826.56792705
2025-10-13,2539.11316783
2025-10-14,5764.5781654
2025-10-15,1771.36699939
2025-10-16,3019.69243694
2025-10-17,2200.50602454
2025-10-18,648.18288797
2025-10-19,680.09369293
2025-10-20,1378.34552643
2025-10-21,2855.61420357
2025-10-22,2520.10979071
2025-10-23,524.89524647
2025-10-24,2544.91463277
2025-10-25,298.51982462
2025-10-26,801.67372439
2025-10-27,2778.54218018
2025-10-28,1173.33034821
2025-10-29,1278.4665563
2025-10-30,1455.97015892
2025-10-31,1247.27221126
2025-11-01,209.49118727
2025-11-02,518.50950058
2025-11-03,1576.75014333
2025-11-04,3607.98349955
2025-11-05,2059.68768251
2025-11-06,1137.56723236
2025-11-07,1293.29984227
2025-11-08,455.53766747
2025-11-09,416.27861588
2025-11-10,1913.36382612
2025-11-11,1461.48003642
2025-11-12,595.56253288
2025-11-13,1942.67968662
2025-11-14,5884.35456448
2025-11-15,548.75398546
2025-11-16,1643.25239427
2025-11-17,1106.19115088
2025-11-18,2477.08334258
2025-11-19,1490.24711541
2025-11-20,1816.09443373
2025-11-21,6503.33147642
2025-11-22,1560.49373513
2025-11-23,3134.22414998
2025-11-24,5161.79536042
2025-11-25,3117.97436603
2025-11-26,3296.39525342
2025-11-27,2047.4234218
2025-11-28,1912.83695486
2025-11-29,346.5264341
2025-11-30,166.63104623
2025-12-01,2000.74266623
2025-12-02,3638.96965691
2025-12-03,1082.72928212
2025-12-04,920.34749364
2025-12-05,582.82204275
2025-12-06,76.34886124
2025-12-07,150.17031748
2025-12-08,803.18417219
2025-12-09,1450.1706734
2025-12-10,600.57813405
2025-12-11,493.79823325
2025-12-12,667.20779568
2025-12-13,166.33060789
2025-12-14,322.85262053
2025-12-15,1116.78676371
2025-12-16,1690.06508344
2025-12-17,1828.15562254
2025-12-18,1667.53721335
2025-12-19,689.31154992
2025-12-20,362.47662326
2025-12-21,360.10959073
2025-12-22,1436.11409339
2025-12-23,1887.25418111
2025-12-24,688.95192317
2025-12-25,767.74822078
2025-12-26,675.39102118
2025-12-27,275.90139712
2025-12-28,356.24011065
2025-12-29,1274.47208327
2025-12-30,1836.88313569
2025-12-31,1776.0362147
2026-01-01,405.81579504
2026-01-02,4005.68166473
2026-01-03,797.98934028
2026-01-04,752.00624256
2026-01-05,5420.14596292
2026-01-06,2986.87153513
2026-01-07,2139.26609793
2026-01-08,2506.52942827
2026-01-09,3488.4474364
2026-01-10,25.3404512
2026-01-11,86.47976368
2026-01-12,1377.78416358
2026-01-13,7066.22965214
2026-01-14,10252.78043959
2026-01-15,3188.40259295
2026-01-16,1728.46324984
2026-01-17,677.94163369
2026-01-18,221.8716751
2026-01-19,734.19195918
2026-01-20,709.17578252
2026-01-21,2712.08926032
2026-01-22,661.12297832
2026-01-23,1722.52935416
2026-01-24,40.83240597
2026-01-25,579.64933543
2026-01-26,2364.6996588
2026-01-27,574.08193453
2026-01-28,910.80325472
2026-01-29,939.92014736
2026-01-30,2180.30043472
2026-01-31,1160.22940833
2026-02-01,1381.74352732
2026-02-02,3449.41294119
2026-02-03,3472.15439036
2026-02-04,1528.28966749
2026-02-05,1427.38729907
2026-02-06,11547.43173919
2026-02-07,2771.79311386
2026-02-08,316.05077696
2026-02-09,2517.23368825
2026-02-10,2307.55265018
2026-02-11,1489.04576969
2026-02-12,2166.95441392
2026-02-13,2539.05907995
2026-02-14,1203.98567568
2026-02-15,353.42880832
2026-02-16,561.59884755
2026-02-17,572.64864923
2026-02-18,956.40760725
2026-02-19,526.96339958
2026-02-20,1509.1368214
2026-02-21,1951.86038958
2026-02-22,279.20197588
2026-02-23,1965.5992855
2026-02-24,1917.70404115
2026-02-25,4069.44273166
2026-02-26,1673.59028842
2026-02-27,1327.39389912
2026-02-28,859.29985655
2026-03-01,559.84572971
2026-03-02,5192.88250425
2026-03-03,1970.76993352
2026-03-04,6210.92752747
2026-03-05,1820.57230022
2026-03-06,414.94609033
2026-03-07,334.44737052
2026-03-08,286.41429377
2026-03-09,2603.09066257
2026-03-10,2208.49963482
2026-03-11,2594.215149
2026-03-12,2785.465746
2026-03-13,1380.919907
2026-03-14,283.190607
2026-03-15,310.331881
2026-03-16,1345.038493
2026-03-17,2525.314093
2026-03-18,1068.911691
2026-03-19,368.859412
2026-03-20,457.287933
2026-03-21,63.471406
2026-03-22,216.911873
2026-03-23,399.951195
2026-03-24,176.467949
2026-03-25,556.250736
2026-03-26,770.731232
2026-03-27,801.231695
2026-03-28,164.567624
2026-03-29,130.10661
2026-03-30,1979.396606
2026-03-31,1667.969381
2026-04-01,2985.65737
2026-04-02,1221.608773
2026-04-03,762.545951
2026-04-04,180.196961
2026-04-05,64.009177
2026-04-06,3350.814279
2026-04-07,189.809064
2026-04-08,2517.898169
2026-04-09,2335.660984
2026-04-10,3230.804689
2026-04-11,444.128418
