physical_column_id,raw_object_id,provider,relpath,column_name,observed_dtype,non_null_count,null_count,profile_status
col_8e0a4f5a09f2c369,raw_7f2bf7b1b12b9f1f,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Data/Bitcoin Price & Volume KRW - Spot - Day.csv,Low,float64,4594,0,observed
col_1f136d12c8797606,raw_7f2bf7b1b12b9f1f,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Data/Bitcoin Price & Volume KRW - Spot - Day.csv,Close,float64,4594,0,observed
col_82e6ace3a429eb94,raw_7f2bf7b1b12b9f1f,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Data/Bitcoin Price & Volume KRW - Spot - Day.csv,Volume,float64,4594,0,observed
col_804da9f5fc15686e,raw_e4cbe890bb06f042,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Data/Bitcoin Realized Cap - Day.csv,date,str,6307,0,observed
col_64f564b209010dca,raw_e4cbe890bb06f042,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Data/Bitcoin Realized Cap - Day.csv,Realized Cap,float64,6307,0,observed
col_991dde21562760bf,raw_41dc8434268d5f10,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Data/Bitcoin Realized Cap - UTXO Age Bands (%) - Day.csv,date,str,1927,0,observed
col_aaaf86806ee79a98,raw_41dc8434268d5f10,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Data/Bitcoin Realized Cap - UTXO Age Bands (%) - Day.csv,0d ~ 1d (%),float64,1927,0,observed
col_508958b1115f0609,raw_41dc8434268d5f10,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Data/Bitcoin Realized Cap - UTXO Age Bands (%) - Day.csv,1d ~ 1w (%),float64,1927,0,observed
col_a95f621dff736ccb,raw_41dc8434268d5f10,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Data/Bitcoin Realized Cap - UTXO Age Bands (%) - Day.csv,1w ~ 1m (%),float64,1927,0,observed
col_b2a1fdb9ed7777c0,raw_41dc8434268d5f10,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Data/Bitcoin Realized Cap - UTXO Age Bands (%) - Day.csv,1m ~ 3m (%),float64,1927,0,observed
col_6d8532163f6024ef,raw_41dc8434268d5f10,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Data/Bitcoin Realized Cap - UTXO Age Bands (%) - Day.csv,3m ~ 6m (%),float64,1927,0,observed
col_55892f3b96f23d12,raw_41dc8434268d5f10,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Data/Bitcoin Realized Cap - UTXO Age Bands (%) - Day.csv,6m ~ 12m (%),float64,1927,0,observed
col_eb4a57478bfb97d0,raw_41dc8434268d5f10,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Data/Bitcoin Realized Cap - UTXO Age Bands (%) - Day.csv,12m ~ 18m (%),float64,1927,0,observed
col_ae066c2b72f407f7,raw_41dc8434268d5f10,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Data/Bitcoin Realized Cap - UTXO Age Bands (%) - Day.csv,18m ~ 2y (%),float64,1927,0,observed
col_c741b880260b8c8f,raw_41dc8434268d5f10,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Data/Bitcoin Realized Cap - UTXO Age Bands (%) - Day.csv,2y ~ 3y (%),float64,1927,0,observed
col_c2aba3f7fd6556b3,raw_41dc8434268d5f10,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Data/Bitcoin Realized Cap - UTXO Age Bands (%) - Day.csv,3y ~ 5y (%),float64,1927,0,observed
col_f5ec9aeb11b4d33d,raw_41dc8434268d5f10,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Data/Bitcoin Realized Cap - UTXO Age Bands (%) - Day.csv,5y ~ 7y (%),float64,1927,0,observed
col_d244e35feb55139f,raw_41dc8434268d5f10,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Data/Bitcoin Realized Cap - UTXO Age Bands (%) - Day.csv,7y ~ 10y (%),float64,1927,0,observed
col_12acc17f4168dc77,raw_41dc8434268d5f10,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Data/Bitcoin Realized Cap - UTXO Age Bands (%) - Day.csv,10y ~ (%),float64,1927,0,observed
col_974778720c348eff,raw_26690b8e3239c106,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Data/Bitcoin Realized Cap - UTXO Age Bands USD - Day.csv,date,str,6307,0,observed
col_dfa1085b9aaed0c7,raw_26690b8e3239c106,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Data/Bitcoin Realized Cap - UTXO Age Bands USD - Day.csv,0d ~ 1d,float64,6307,0,observed
col_b15ccf9d27afef92,raw_26690b8e3239c106,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Data/Bitcoin Realized Cap - UTXO Age Bands USD - Day.csv,1d ~ 1w,float64,6307,0,observed
col_4eda36696e5a5edd,raw_26690b8e3239c106,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Data/Bitcoin Realized Cap - UTXO Age Bands USD - Day.csv,1w ~ 1m,float64,6307,0,observed
col_ec3e496276bbf59a,raw_26690b8e3239c106,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Data/Bitcoin Realized Cap - UTXO Age Bands USD - Day.csv,1m ~ 3m,float64,6307,0,observed
col_d59086d54e96bf2a,raw_26690b8e3239c106,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Data/Bitcoin Realized Cap - UTXO Age Bands USD - Day.csv,3m ~ 6m,float64,6307,0,observed
col_f4fef4cbd750b6d2,raw_26690b8e3239c106,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Data/Bitcoin Realized Cap - UTXO Age Bands USD - Day.csv,6m ~ 12m,float64,6307,0,observed
col_ae89c8ea1281676b,raw_26690b8e3239c106,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Data/Bitcoin Realized Cap - UTXO Age Bands USD - Day.csv,12m ~ 18m,float64,6307,0,observed
col_9c2aa10a2622ea6e,raw_26690b8e3239c106,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Data/Bitcoin Realized Cap - UTXO Age Bands USD - Day.csv,18m ~ 2y,float64,6307,0,observed
col_8fa02b30694fadac,raw_26690b8e3239c106,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Data/Bitcoin Realized Cap - UTXO Age Bands USD - Day.csv,2y ~ 3y,float64,6307,0,observed
col_0e31242b809ae691,raw_26690b8e3239c106,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Data/Bitcoin Realized Cap - UTXO Age Bands USD - Day.csv,3y ~ 5y,float64,6307,0,observed
col_04f35cf01c2f15de,raw_26690b8e3239c106,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Data/Bitcoin Realized Cap - UTXO Age Bands USD - Day.csv,5y ~ 7y,float64,6307,0,observed
col_425b4d039aa787b4,raw_26690b8e3239c106,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Data/Bitcoin Realized Cap - UTXO Age Bands USD - Day.csv,7y ~ 10y,float64,6307,0,observed
col_edf3a9e960494c88,raw_26690b8e3239c106,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Data/Bitcoin Realized Cap - UTXO Age Bands USD - Day.csv,10y ~,float64,6307,0,observed
col_d13bf64bdc747f00,raw_9c6af73bcafc587a,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Data/Bitcoin Realized Cap - UTXO Value Bands (%) - Day.csv,date,str,1927,0,observed
col_0d92ba7a298da782,raw_9c6af73bcafc587a,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Data/Bitcoin Realized Cap - UTXO Value Bands (%) - Day.csv,0 ~ 1 USD (%),float64,1927,0,observed
col_09269319d1f77d41,raw_9c6af73bcafc587a,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Data/Bitcoin Realized Cap - UTXO Value Bands (%) - Day.csv,1 ~ 10 USD (%),float64,1927,0,observed
col_8f98261c25dda263,raw_9c6af73bcafc587a,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Data/Bitcoin Realized Cap - UTXO Value Bands (%) - Day.csv,10 ~ 100 USD (%),float64,1927,0,observed
col_52655defda336691,raw_9c6af73bcafc587a,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Data/Bitcoin Realized Cap - UTXO Value Bands (%) - Day.csv,100 ~ 1K USD (%),float64,1927,0,observed
col_c474a146bc0b8287,raw_9c6af73bcafc587a,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Data/Bitcoin Realized Cap - UTXO Value Bands (%) - Day.csv,1K ~ 10K USD (%),float64,1927,0,observed
col_3fa776138fb174c7,raw_9c6af73bcafc587a,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Data/Bitcoin Realized Cap - UTXO Value Bands (%) - Day.csv,10K ~ 100K USD (%),float64,1927,0,observed
col_282129402bd4097e,raw_9c6af73bcafc587a,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Data/Bitcoin Realized Cap - UTXO Value Bands (%) - Day.csv,100K ~ 1M USD (%),float64,1927,0,observed
col_66daf05bcd6daa70,raw_9c6af73bcafc587a,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Data/Bitcoin Realized Cap - UTXO Value Bands (%) - Day.csv,1M USD ~ (%),float64,1927,0,observed
col_f2444e213fc275c9,raw_eb4b89c901fadc66,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Data/Bitcoin Realized Cap - UTXO Value Bands USD - Day.csv,date,str,6307,0,observed
col_0d66e299655b0c5a,raw_eb4b89c901fadc66,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Data/Bitcoin Realized Cap - UTXO Value Bands USD - Day.csv,0 ~ 1 USD,float64,6307,0,observed
col_fd08055b941aec09,raw_eb4b89c901fadc66,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Data/Bitcoin Realized Cap - UTXO Value Bands USD - Day.csv,1 ~ 10 USD,float64,6307,0,observed
col_c8a8ff76c9e34556,raw_eb4b89c901fadc66,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Data/Bitcoin Realized Cap - UTXO Value Bands USD - Day.csv,10 ~ 100 USD,float64,6307,0,observed
col_5c13bf0ac8bb11cf,raw_eb4b89c901fadc66,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Data/Bitcoin Realized Cap - UTXO Value Bands USD - Day.csv,100 ~ 1K USD,float64,6307,0,observed
col_e6e7a505eacc9bc4,raw_eb4b89c901fadc66,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Data/Bitcoin Realized Cap - UTXO Value Bands USD - Day.csv,1K ~ 10K USD,float64,6307,0,observed
col_42346daad1d57050,raw_eb4b89c901fadc66,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Data/Bitcoin Realized Cap - UTXO Value Bands USD - Day.csv,10K ~ 100K USD,float64,6307,0,observed
col_13ee381a3869cdb9,raw_eb4b89c901fadc66,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Data/Bitcoin Realized Cap - UTXO Value Bands USD - Day.csv,100K ~ 1M USD,float64,6307,0,observed
col_f551e7cea6a32937,raw_eb4b89c901fadc66,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Data/Bitcoin Realized Cap - UTXO Value Bands USD - Day.csv,1M ~ USD,float64,6307,0,observed
col_90b5349ee0db89e0,raw_469feeb57e5c12db,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Data/Bitcoin Taker Buy Ratio - All Exchanges - Day.csv,date,str,3851,0,observed
col_fcea1b04377b4b67,raw_469feeb57e5c12db,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Data/Bitcoin Taker Buy Ratio - All Exchanges - Day.csv,Taker Buy Ratio,float64,3851,0,observed
col_9c70eb077f47f327,raw_c5805d0f6899a3b2,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Data/Bitcoin Taker Buy Sell Ratio - All Exchanges - Day.csv,date,str,3851,0,observed
col_a9a2d48d6c7b5193,raw_c5805d0f6899a3b2,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Data/Bitcoin Taker Buy Sell Ratio - All Exchanges - Day.csv,Taker Buy Sell Ratio,float64,3851,0,observed
col_d01e42b647c17aec,raw_78d22e3477588358,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Data/Bitcoin Taker Buy Volume - All Exchanges - Day.csv,date,str,3851,0,observed
col_3e3ea6f1a586728e,raw_78d22e3477588358,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Data/Bitcoin Taker Buy Volume - All Exchanges - Day.csv,Taker Buy Volume,float64,3851,0,observed
col_b5d3cc4c5beeeb70,raw_79445313c242ec03,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Data/Bitcoin Taker Sell Ratio - All Exchanges - Day.csv,date,str,3851,0,observed
col_0f6e93335f8b67af,raw_79445313c242ec03,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Data/Bitcoin Taker Sell Ratio - All Exchanges - Day.csv,Taker Sell Ratio,float64,3851,0,observed
col_c5416b113e9ff5a8,raw_b82faed930676c41,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Data/Bitcoin Taker Sell Volume - All Exchanges - Day.csv,date,str,3851,0,observed
col_9dc9136683be5098,raw_b82faed930676c41,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Data/Bitcoin Taker Sell Volume - All Exchanges - Day.csv,Taker Sell Volume,float64,3851,0,observed
col_fa815a9364743d87,raw_d75cb62cc834e10b,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Data/Bitcoin Thermo Cap - Day.csv,date,str,6307,0,observed
col_1d6c230c2bb84cb5,raw_d75cb62cc834e10b,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Data/Bitcoin Thermo Cap - Day.csv,Thermo Cap,float64,6307,0,observed
col_674c1b6795afe1fe,raw_17f5468f337201d5,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Data/Bitcoin Trading Volume (KYC VS. Non-KYC) - Day.csv,date,str,4555,0,observed
col_63993da1af552a7b,raw_17f5468f337201d5,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Data/Bitcoin Trading Volume (KYC VS. Non-KYC) - Day.csv,KYC'd Exchage Volume,float64,4555,0,observed
col_380beb0cb922958f,raw_17f5468f337201d5,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Data/Bitcoin Trading Volume (KYC VS. Non-KYC) - Day.csv,Non-KYC'd Exchange Volume,float64,4555,0,observed
col_e8cdba310ad962cd,raw_969b82b1999ab139,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Data/Bitcoin Trading Volume (Spot VS. Derivative) - Day.csv,date,str,4555,0,observed
col_a51914c36616cb12,raw_969b82b1999ab139,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Data/Bitcoin Trading Volume (Spot VS. Derivative) - Day.csv,Spot Exchange Volume,float64,4555,0,observed
col_0bca30f7ede1f305,raw_969b82b1999ab139,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Data/Bitcoin Trading Volume (Spot VS. Derivative) - Day.csv,Derivative Exchange Volume,float64,4555,0,observed
col_d1c8cc9b9a408301,raw_b448cc8f0c8d8cb3,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Indicator/Bitcoin Adjusted SOPR (aSOPR) - Day.csv,date,str,6307,0,observed
col_8b1892ca01129e0d,raw_b448cc8f0c8d8cb3,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Indicator/Bitcoin Adjusted SOPR (aSOPR) - Day.csv,Adjusted SOPR (aSOPR),float64,5959,348,observed
col_abbf56a2ae8b1471,raw_85b8655b1a1c8792,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Indicator/Bitcoin Average Dormancy - Day.csv,date,str,1927,0,observed
col_80134c65a107b857,raw_85b8655b1a1c8792,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Indicator/Bitcoin Average Dormancy - Day.csv,Average Dormancy,float64,1927,0,observed
col_91fe0267669d0357,raw_39aa6acd1a9eb1da,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Indicator/Bitcoin Average Supply-Adjusted CDD - Day.csv,date,str,1927,0,observed
col_07bfe8e578b14ff9,raw_39aa6acd1a9eb1da,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Indicator/Bitcoin Average Supply-Adjusted CDD - Day.csv,Average Supply-Adjusted CDD,float64,1927,0,observed
col_6ebdfffec22ba8c0,raw_285aaaa566482aab,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Indicator/Bitcoin Binary CDD - Day.csv,date,str,6307,0,observed
col_76f4b5a366cddfd5,raw_285aaaa566482aab,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Indicator/Bitcoin Binary CDD - Day.csv,Binary CDD,int64,6307,0,observed
col_4d15734490c766c4,raw_3c19e278dca3be40,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Indicator/Bitcoin Long Term Holder SOPR - Day.csv,date,str,6307,0,observed
col_38be0ca313e66abd,raw_3c19e278dca3be40,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Indicator/Bitcoin Long Term Holder SOPR - Day.csv,Long Term Holder SOPR,float64,5679,628,observed
col_00de68bb28829c1f,raw_a63da66af82d559f,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Indicator/Bitcoin Mean Coin Age - Day.csv,date,str,1927,0,observed
col_2cdb0c734cedc73e,raw_a63da66af82d559f,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Indicator/Bitcoin Mean Coin Age - Day.csv,Mean Coin Age,float64,1927,0,observed
col_8d6c6fd21f9db78d,raw_5a26bbc21061bec2,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Indicator/Bitcoin Mean Coin Dollar Age - Day.csv,date,str,1927,0,observed
col_09a4399e04bd7d10,raw_5a26bbc21061bec2,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Indicator/Bitcoin Mean Coin Dollar Age - Day.csv,Mean Coin Dollar Age,float64,1927,0,observed
col_2d3dbbc57eb26cb1,raw_94c74e47d68ef982,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Indicator/Bitcoin MVRV Ratio - Day.csv,date,str,6307,0,observed
col_771d30951fb00840,raw_94c74e47d68ef982,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Indicator/Bitcoin MVRV Ratio - Day.csv,MVRV Ratio,float64,6032,275,observed
col_f20e953926d085bd,raw_31e877544f2814af,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Indicator/Bitcoin Net Unrealized Loss (NUL) - Day.csv,date,str,1927,0,observed
col_f971a94ad6c8d5c1,raw_31e877544f2814af,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Indicator/Bitcoin Net Unrealized Loss (NUL) - Day.csv,Net Unrealized Loss (NUL),float64,1927,0,observed
col_2bdaeed5920cc57b,raw_7eb227c00eb770f4,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Indicator/Bitcoin Net Unrealized Profit (NUP) - Day.csv,date,str,1927,0,observed
col_e3bf4931e8954089,raw_7eb227c00eb770f4,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Indicator/Bitcoin Net Unrealized Profit (NUP) - Day.csv,Net Unrealized Profit (NUP),float64,1927,0,observed
col_c848af852e138601,raw_0805a2cb21cf69b9,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Indicator/Bitcoin Net Unrealized Profit_Loss (NUPL) - Day.csv,date,str,1927,0,observed
col_3442d8682470e94d,raw_0805a2cb21cf69b9,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Indicator/Bitcoin Net Unrealized Profit_Loss (NUPL) - Day.csv,Net Unrealized Profit/Loss (NUPL),float64,1927,0,observed
col_c6330c793627be0a,raw_051c01f5e5abb850,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Indicator/Bitcoin NVM Ratio - Day.csv,date,str,1927,0,observed
col_1ce9b92b206662d9,raw_051c01f5e5abb850,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Indicator/Bitcoin NVM Ratio - Day.csv,NVM Ratio,float64,1927,0,observed
col_268901a24e8b5cc7,raw_d84fdd525a3659e4,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Indicator/Bitcoin NVT Golden Cross - Day.csv,date,str,1927,0,observed
col_b250e75f43d2681e,raw_d84fdd525a3659e4,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Indicator/Bitcoin NVT Golden Cross - Day.csv,NVT Golden Cross,float64,1927,0,observed
col_ba25ab04cece142c,raw_bd57eb5f296ecea4,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Indicator/Bitcoin NVT Ratio - Day.csv,date,str,1927,0,observed
col_87c2dadafd366462,raw_bd57eb5f296ecea4,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Indicator/Bitcoin NVT Ratio - Day.csv,NVT Ratio,float64,1927,0,observed
col_e3cda588fcff7d73,raw_a1d4ff5e9417fbfe,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Indicator/Bitcoin Puell Multiple - Day.csv,date,str,1927,0,observed
col_b30ef31001d885cb,raw_a1d4ff5e9417fbfe,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Indicator/Bitcoin Puell Multiple - Day.csv,Puell Multiple,float64,1927,0,observed
col_7feebaf0500c24ce,raw_00936f8cc41d545d,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Indicator/Bitcoin Realized Price - Day.csv,date,str,1927,0,observed
col_158d62478e272857,raw_00936f8cc41d545d,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Indicator/Bitcoin Realized Price - Day.csv,Realized Price,float64,1927,0,observed
col_8917c77bdd4d5809,raw_0218720973702534,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Indicator/Bitcoin Realized Price - UTXO Age Bands - Day.csv,date,str,6307,0,observed
col_e31520be1dd6e49e,raw_0218720973702534,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Indicator/Bitcoin Realized Price - UTXO Age Bands - Day.csv,0d ~ 1d,float64,6307,0,observed
col_67794d941f9cfdf6,raw_0218720973702534,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Indicator/Bitcoin Realized Price - UTXO Age Bands - Day.csv,1d ~ 1w,float64,6307,0,observed
col_8177d40e9588929c,raw_0218720973702534,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Indicator/Bitcoin Realized Price - UTXO Age Bands - Day.csv,1w ~ 1m,float64,6307,0,observed
col_e87ec77be897c504,raw_0218720973702534,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Indicator/Bitcoin Realized Price - UTXO Age Bands - Day.csv,1m ~ 3m,float64,6307,0,observed
col_755330165f544f58,raw_0218720973702534,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Indicator/Bitcoin Realized Price - UTXO Age Bands - Day.csv,3m ~ 6m,float64,6307,0,observed
col_fc62ed14f7a568eb,raw_0218720973702534,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Indicator/Bitcoin Realized Price - UTXO Age Bands - Day.csv,6m ~ 12m,float64,6307,0,observed
col_f4c694f16fc1f640,raw_0218720973702534,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Indicator/Bitcoin Realized Price - UTXO Age Bands - Day.csv,12m ~ 18m,float64,6307,0,observed
col_0fda784132f843c3,raw_0218720973702534,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Indicator/Bitcoin Realized Price - UTXO Age Bands - Day.csv,18m ~ 2y,float64,6307,0,observed
col_891a2dcaadc721c2,raw_0218720973702534,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Indicator/Bitcoin Realized Price - UTXO Age Bands - Day.csv,2y ~ 3y,float64,6307,0,observed
col_72770cddf1595c4d,raw_0218720973702534,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Indicator/Bitcoin Realized Price - UTXO Age Bands - Day.csv,3y ~ 5y,float64,6307,0,observed
col_d33ffc1507386640,raw_0218720973702534,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Indicator/Bitcoin Realized Price - UTXO Age Bands - Day.csv,5y ~ 7y,float64,6307,0,observed
col_cba21b1d32035892,raw_0218720973702534,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Indicator/Bitcoin Realized Price - UTXO Age Bands - Day.csv,7y ~ 10y,float64,6307,0,observed
col_a43fb04abc325a34,raw_0218720973702534,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Indicator/Bitcoin Realized Price - UTXO Age Bands - Day.csv,10y ~,float64,6307,0,observed
col_fe40f51537ddd8e8,raw_b207bdbe3d860f03,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Indicator/Bitcoin Short Term Holder SOPR - Day.csv,date,str,6307,0,observed
col_043912726c02d59e,raw_b207bdbe3d860f03,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Indicator/Bitcoin Short Term Holder SOPR - Day.csv,Short Term Holder SOPR,float64,5959,348,observed
col_6b9b932a77ab0463,raw_ed360aa4de417411,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Indicator/Bitcoin SOPR Ratio (LTH-SOPR_STH-SOPR) - Day.csv,date,str,6307,0,observed
col_2da5c1061ea3a458,raw_ed360aa4de417411,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Indicator/Bitcoin SOPR Ratio (LTH-SOPR_STH-SOPR) - Day.csv,SOPR Ratio (LTH-SOPR/STH-SOPR),float64,5679,628,observed
col_06630a0a4b214ebc,raw_1a3b25ddeec340ed,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Indicator/Bitcoin Spent Output Age Bands (%) - Day.csv,date,str,6307,0,observed
col_1e2fcef38b170428,raw_1a3b25ddeec340ed,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Indicator/Bitcoin Spent Output Age Bands (%) - Day.csv,0d ~ 1d (%),float64,6047,260,observed
col_ecb1206ca0973696,raw_1a3b25ddeec340ed,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Indicator/Bitcoin Spent Output Age Bands (%) - Day.csv,1d ~ 1w (%),float64,6047,260,observed
col_19c70f6bfd7256bb,raw_1a3b25ddeec340ed,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Indicator/Bitcoin Spent Output Age Bands (%) - Day.csv,1w ~ 1m (%),float64,6047,260,observed
col_fd7a1ff4264b0f2b,raw_1a3b25ddeec340ed,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Indicator/Bitcoin Spent Output Age Bands (%) - Day.csv,1m ~ 3m (%),float64,6047,260,observed
col_8f4183c94ded2da0,raw_1a3b25ddeec340ed,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Indicator/Bitcoin Spent Output Age Bands (%) - Day.csv,3m ~ 6m (%),float64,6047,260,observed
col_d7c7bd50fe116bd0,raw_1a3b25ddeec340ed,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Indicator/Bitcoin Spent Output Age Bands (%) - Day.csv,6m ~ 12m (%),float64,6047,260,observed
col_d7d1ddabd3d760b6,raw_1a3b25ddeec340ed,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Indicator/Bitcoin Spent Output Age Bands (%) - Day.csv,12m ~ 18m (%),float64,6047,260,observed
col_d6c7937d8250d3e3,raw_1a3b25ddeec340ed,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Indicator/Bitcoin Spent Output Age Bands (%) - Day.csv,18m ~ 2y (%),float64,6047,260,observed
col_77aa0a0ae9d7cba7,raw_1a3b25ddeec340ed,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Indicator/Bitcoin Spent Output Age Bands (%) - Day.csv,2y ~ 3y (%),float64,6047,260,observed
col_efdc5ce1c0c86f49,raw_1a3b25ddeec340ed,CryptoQuant,data_local/raw/cryptoquant/BTC/Market Indicator/Bitcoin Spent Output Age Bands (%) - Day.csv,3y ~ 5y (%),float64,6047,260,observed
