date,timestamp_utc,Total Left,KYC'd US Exchange,KYC'd US Alliance Exchange,KYC'd Off-shore Chinese-controlled Exchange,International,International.1
2015-05-13,2015-05-13T00:00:00Z,0.9541115157316352,0.0248193402013202,0.0136639531512799,0.0034051731961183,0.0038125667362142,0.0001874509834321
2015-05-14,2015-05-14T00:00:00Z,0.9542544623654878,0.0247249213093476,0.0136197102052513,0.0034020312783,0.0038115302436918,0.0001873445979212
2015-05-15,2015-05-15T00:00:00Z,0.9543007598059274,0.0247611267874086,0.013555009593962,0.0033852405135853,0.0038105413900529,0.0001873219090635
2015-05-16,2015-05-16T00:00:00Z,0.9541952825955952,0.0248186360401311,0.0135905716241119,0.0033984730117529,0.0038096538769729,0.0001873828514357
2015-05-17,2015-05-17T00:00:00Z,0.9540900896286776,0.0249175620650036,0.0136151803597804,0.0033810468661011,0.0038085047586204,0.0001876163218169
2015-05-18,2015-05-18T00:00:00Z,0.9542630902366422,0.0247364367437248,0.0136209108675882,0.0033846923766865,0.0038075376175524,0.0001873321578057
2015-05-19,2015-05-19T00:00:00Z,0.9543328874861288,0.0247302187164473,0.0135518156286021,0.0033910195403929,0.0038066649258765,0.0001873937025524
2015-05-20,2015-05-20T00:00:00Z,0.9540199131123368,0.0246629433973927,0.013927996893062,0.0033956656561412,0.0038056920108317,0.0001877889302355
2015-05-21,2015-05-21T00:00:00Z,0.9542600983022834,0.0246542092321069,0.0136992205185455,0.0033944588751757,0.003804652547996,0.0001873605238922
2015-05-22,2015-05-22T00:00:00Z,0.9539700582960235,0.0246704439276575,0.0139529327918613,0.0034154544630245,0.0038037275684692,0.0001873829529636
2015-05-23,2015-05-23T00:00:00Z,0.9538004718931788,0.0247123263338798,0.0138995030083304,0.0035977278759721,0.0038029771910173,0.0001869936976213
2015-05-24,2015-05-24T00:00:00Z,0.9534307401002816,0.0248696206353181,0.0141056860588604,0.0036046453678412,0.0038019994648114,0.0001873083728868
2015-05-25,2015-05-25T00:00:00Z,0.9537939792007504,0.0248932130373285,0.0137274486649067,0.0036039773182713,0.0038010556994675,0.0001803260792753
2015-05-26,2015-05-26T00:00:00Z,0.9537147843063014,0.0249640011244202,0.0137416723795821,0.003598882928498,0.0038000923374859,0.0001805669237121
2015-05-27,2015-05-27T00:00:00Z,0.9535177003662628,0.0248703623329714,0.0140364692973492,0.0035971631469595,0.0037991695736998,0.000179135282757
2015-05-28,2015-05-28T00:00:00Z,0.953824148118018,0.0248215319938648,0.0137880118131623,0.0035888918566868,0.0037982873493212,0.0001791288689467
2015-05-29,2015-05-29T00:00:00Z,0.9536643053142444,0.0248970696462997,0.0138742625256612,0.0035880235556002,0.0037972586052609,0.0001790803529333
2015-05-30,2015-05-30T00:00:00Z,0.9535550714275344,0.0250253825399877,0.0138481686301753,0.0035956715502369,0.0037963505672662,0.0001793552847995
2015-05-31,2015-05-31T00:00:00Z,0.9535140348555498,0.0249694204735486,0.0138736868751095,0.0036665760850369,0.0037953629015901,0.0001809188091649
2015-06-01,2015-06-01T00:00:00Z,0.9533190379880682,0.0250408874828708,0.0139991506612691,0.003666262239866,0.003794482444054,0.0001801791838716
2015-06-02,2015-06-02T00:00:00Z,0.9535450106354636,0.0250115362973768,0.0138088425262304,0.0036609285001728,0.0037934824198525,0.0001801996209037
2015-06-03,2015-06-03T00:00:00Z,0.9540812400775052,0.0250521589228126,0.0139284034001025,0.0029649446236321,0.0037925362158416,0.0001807167601056
2015-06-04,2015-06-04T00:00:00Z,0.953957065816368,0.0251725471248608,0.0139346691290112,0.0029651387787258,0.0037915971421704,0.0001789820088636
2015-06-05,2015-06-05T00:00:00Z,0.9542958053059346,0.0250064549920341,0.013769593518587,0.0029616826893322,0.0037906784989941,0.0001757849951178
2015-06-06,2015-06-06T00:00:00Z,0.9542913044492444,0.0249443335731945,0.0138396071557143,0.0029589696617693,0.003789494239614,0.000176290920463
2015-06-07,2015-06-07T00:00:00Z,0.9541732356800474,0.0249997954212078,0.0139012692630558,0.0029609513156783,0.0037885034901657,0.0001762448298448
2015-06-08,2015-06-08T00:00:00Z,0.9542022934103728,0.0249801374886716,0.0139033046498172,0.0029502905827719,0.0037874601064867,0.0001765137618795
2015-06-09,2015-06-09T00:00:00Z,0.9543397486629454,0.024866257869622,0.0138340602995966,0.0029976808818999,0.0037864571393863,0.0001757951465495
2015-06-10,2015-06-10T00:00:00Z,0.9542099157609176,0.0249087273526798,0.0139626778428325,0.0029576975316297,0.00378533524306,0.0001756462688803
2015-06-11,2015-06-11T00:00:00Z,0.954219660017328,0.0250337197233849,0.0138291043239719,0.0029575224036788,0.0037844395312201,0.0001755540004161
2015-06-12,2015-06-12T00:00:00Z,0.954171972930601,0.0252945792130298,0.0136308355815673,0.0029539214529915,0.0037834978323874,0.0001651929894229
2015-06-13,2015-06-13T00:00:00Z,0.9540289300494073,0.0254966877383799,0.0135755741590099,0.002951196034309,0.0037824439509795,0.0001651680679144
2015-06-14,2015-06-14T00:00:00Z,0.9538422403751216,0.0254561523546793,0.0137301265990065,0.003024878598549,0.0037814635070585,0.0001651385655848
2015-06-15,2015-06-15T00:00:00Z,0.954045259015962,0.0253163494993694,0.0137354959305939,0.002957000960284,0.0037805100493586,0.0001653845444319
2015-06-16,2015-06-16T00:00:00Z,0.9542830199923892,0.0249479689127039,0.0138530775043491,0.0029701171431954,0.0037797291020967,0.0001660873452652
2015-06-17,2015-06-17T00:00:00Z,0.9542139546056968,0.0249597960328089,0.0138985384782544,0.0029829610796185,0.0037786839320469,0.0001660658715743
2015-06-18,2015-06-18T00:00:00Z,0.9546720876286862,0.0247278365774201,0.0136411614577117,0.00301520906563,0.0037776525589345,0.0001660527116172
2015-06-19,2015-06-19T00:00:00Z,0.9547434882324076,0.0245933681500236,0.0137002304127612,0.0030216002154889,0.0037766812032155,0.0001646317861028
2015-06-20,2015-06-20T00:00:00Z,0.9547470428113316,0.0246201894104401,0.0136865538025261,0.0030077549073179,0.0037757961848231,0.0001626628835609
2015-06-21,2015-06-21T00:00:00Z,0.9546242103980996,0.0246925373168856,0.0137244004885384,0.003021109767788,0.0037749775820091,0.000162764446679
2015-06-22,2015-06-22T00:00:00Z,0.9544986404315394,0.0247169883539836,0.0138356212941721,0.0030110805063097,0.0037739680208088,0.0001637013931862
2015-06-23,2015-06-23T00:00:00Z,0.9546956150994902,0.0247920248318262,0.0135622952657748,0.0030132978736773,0.0037730447123142,0.0001637222169171
2015-06-24,2015-06-24T00:00:00Z,0.9546395217711822,0.0247942262450041,0.0136132505512754,0.0030173493147123,0.0037720164148803,0.0001636357029455
2015-06-25,2015-06-25T00:00:00Z,0.9546671664970536,0.0248219278991606,0.0135651717779974,0.0030124982046352,0.0037710150230306,0.0001622205981224
2015-06-26,2015-06-26T00:00:00Z,0.9545331049859253,0.0250620768102526,0.0134567442694971,0.0030157371214188,0.003770000997064,0.000162335815842
2015-06-27,2015-06-27T00:00:00Z,0.9544710185119212,0.0250399229548867,0.0135406592585099,0.0030165112227187,0.0037691520053423,0.000162736046621
2015-06-28,2015-06-28T00:00:00Z,0.9544987630801416,0.025031637742388,0.0135266006219266,0.0030115576743374,0.0037682244749289,0.0001632164062774
2015-06-29,2015-06-29T00:00:00Z,0.9545005197229464,0.0248757157583148,0.0136763293794464,0.0030166157321989,0.0037673039742921,0.0001635154328011
2015-06-30,2015-06-30T00:00:00Z,0.9543796587194484,0.0248568673390988,0.0138224400072436,0.0030104865911613,0.0037663510726107,0.000164196270437
2015-07-01,2015-07-01T00:00:00Z,0.9545725792738328,0.0249087005905796,0.0135949933670929,0.0029943574513059,0.0037654643215172,0.0001639049956715
2015-07-02,2015-07-02T00:00:00Z,0.9542901960515692,0.0250434929534149,0.0137309532267757,0.0030069079141197,0.0037644532781207,0.0001639965759996
2015-07-03,2015-07-03T00:00:00Z,0.954280623121414,0.0249741954449093,0.0138206243776442,0.0029971467633157,0.0037633968585619,0.0001640134341547
2015-07-04,2015-07-04T00:00:00Z,0.9543931052157648,0.0249746271560471,0.013691542667734,0.0030142700428532,0.003762400037504,0.0001640548800967
2015-07-05,2015-07-05T00:00:00Z,0.9541670548568156,0.0251767007447085,0.0136832212212377,0.0030467675839579,0.0037614692737536,0.0001647863195265
2015-07-06,2015-07-06T00:00:00Z,0.9542191536860544,0.0251889359864777,0.0136594508875705,0.0030071030353802,0.0037602835450983,0.0001650728594186
2015-07-07,2015-07-07T00:00:00Z,0.9540376786386288,0.0252054356341081,0.0138043410421519,0.0030315828575671,0.003759406194305,0.000161555633239
2015-07-08,2015-07-08T00:00:00Z,0.9545437278987634,0.0247792896001906,0.013723518096999,0.0030336769333257,0.0037583526051798,0.0001614348655412
2015-07-09,2015-07-09T00:00:00Z,0.9545012824380552,0.0250071381186954,0.0135594838930073,0.0030136534862013,0.0037574839333616,0.0001609581306788
2015-07-10,2015-07-10T00:00:00Z,0.954492862279267,0.0250212714602146,0.0135370996574878,0.0030342001027754,0.0037564844717834,0.0001580820284714
2015-07-11,2015-07-11T00:00:00Z,0.95471041036272,0.0248755136219615,0.0134665665421246,0.0030335871091137,0.0037555209765566,0.0001584013875235
2015-07-12,2015-07-12T00:00:00Z,0.95425817576533,0.0248220654635666,0.0138729182533595,0.0031329873465278,0.0037546417553242,0.0001592114158917
2015-07-13,2015-07-13T00:00:00Z,0.9541990319526036,0.0249002546289644,0.0139822953629151,0.0030057205274262,0.0037536756734881,0.0001590218546025
2015-07-14,2015-07-14T00:00:00Z,0.9539612689759338,0.0251652271717148,0.0136286307365542,0.0033328921985872,0.0037527361790314,0.0001592447381784
2015-07-15,2015-07-15T00:00:00Z,0.9532076943767344,0.0252791062253182,0.0140956578216164,0.0035048770017023,0.0037517384813276,0.0001609260933009
2015-07-16,2015-07-16T00:00:00Z,0.9535376496082706,0.0252488059346723,0.0138632460717053,0.0034376044463436,0.0037508651163892,0.0001618288226187
2015-07-17,2015-07-17T00:00:00Z,0.9535879660199584,0.0252686413195602,0.0137507307112392,0.0034809592397854,0.0037499074896032,0.0001617952198533
2015-07-18,2015-07-18T00:00:00Z,0.9536476766084157,0.0253202233110119,0.0136801062461948,0.0034412490814749,0.0037489373327566,0.0001618074201458
2015-07-19,2015-07-19T00:00:00Z,0.9532249807470152,0.0253470013413268,0.0140783456613348,0.0034399534343123,0.0037479481596648,0.0001617706563458
2015-07-20,2015-07-20T00:00:00Z,0.953325334337361,0.0252651286749735,0.0140599013145565,0.0034408087100011,0.003746933498336,0.0001618934647717
2015-07-21,2015-07-21T00:00:00Z,0.9536382197722768,0.025175419363107,0.0142263068383865,0.0030868947162584,0.0037461078655428,0.0001270514444282
2015-07-22,2015-07-22T00:00:00Z,0.9538429175301556,0.0251220008926682,0.0140678369503726,0.0030951478270743,0.0037451071924973,0.0001269896072317
2015-07-23,2015-07-23T00:00:00Z,0.9536869551931114,0.0250699713593811,0.0142874678696236,0.003084642808524,0.0037441979535306,0.0001267648158291
2015-07-24,2015-07-24T00:00:00Z,0.9538741165631912,0.0249607792344558,0.0142081649103796,0.0030869064655952,0.0037431009601746,0.0001269318662035
2015-07-25,2015-07-25T00:00:00Z,0.9536904505983288,0.0249847902862898,0.0143654018360235,0.0030904352227659,0.0037421018926997,0.0001268201638919
2015-07-26,2015-07-26T00:00:00Z,0.9536409970857066,0.0250621571700931,0.0143290487968173,0.0030998055900492,0.0037411681821137,0.0001268231752199
2015-07-27,2015-07-27T00:00:00Z,0.9533759584059668,0.0250777082956568,0.0145808317061962,0.0030970317529473,0.0037402025413932,0.0001282672978393
2015-07-28,2015-07-28T00:00:00Z,0.9535369443605504,0.0250538821370654,0.0144499439972596,0.0030898745613492,0.0037393215862491,0.0001300333575261
2015-07-29,2015-07-29T00:00:00Z,0.953747193532854,0.0249705456902274,0.0143335997999242,0.003079905174422,0.003738337480295,0.0001304183222771
2015-07-30,2015-07-30T00:00:00Z,0.953582425178069,0.0250469733337347,0.0143933955873295,0.0031092881165377,0.0037374703427145,0.0001304474416144
2015-07-31,2015-07-31T00:00:00Z,0.9536474974730604,0.0250553405107852,0.0143312924395423,0.0030989337625731,0.0037364936770859,0.0001304421369528
2015-08-01,2015-08-01T00:00:00Z,0.953310828573086,0.0253598624063168,0.0143618017831404,0.0031012901349729,0.0037354916702785,0.0001307254322051
2015-08-02,2015-08-02T00:00:00Z,0.9532919586669552,0.0253639119410361,0.0143900769585426,0.0030884856347138,0.0037345160383638,0.0001310507603883
2015-08-03,2015-08-03T00:00:00Z,0.953327954092141,0.0252846551153628,0.0144460539981956,0.0030769437814172,0.0037335021798781,0.0001308908330049
2015-08-04,2015-08-04T00:00:00Z,0.9533173819756704,0.0252438219378394,0.0143726592925022,0.0032021776617154,0.0037326243778991,0.0001313347543732
2015-08-05,2015-08-05T00:00:00Z,0.9533687374358998,0.0252276669270503,0.0144479760558196,0.0030918935412898,0.0037317663383186,0.0001319597016218
2015-08-06,2015-08-06T00:00:00Z,0.9538601833431232,0.0252818278264212,0.0138783659607033,0.0030985635103454,0.0037308442244659,0.0001502151349407
2015-08-07,2015-08-07T00:00:00Z,0.9538830659601584,0.0253684931133192,0.0137633810905567,0.0030956555030988,0.0037299612280299,0.0001594431048368
2015-08-08,2015-08-08T00:00:00Z,0.9535464949933602,0.0255432412130434,0.013914226266429,0.0031038328821899,0.0037289240801481,0.0001632805648291
2015-08-09,2015-08-09T00:00:00Z,0.953546956977083,0.0255012236248641,0.013972678822278,0.0030942771463408,0.003728009807175,0.0001568536222588
2015-08-10,2015-08-10T00:00:00Z,0.9534223111899112,0.0255244358617331,0.0140780887669013,0.0030901636039366,0.0037269351441606,0.0001580654333569
2015-08-11,2015-08-11T00:00:00Z,0.953610051742026,0.0253371957134813,0.0140296600649988,0.0031426999716178,0.0037258932485525,0.0001544992593232
2015-08-12,2015-08-12T00:00:00Z,0.9534754068541332,0.0255219453113806,0.0140359475870221,0.0030866719520974,0.0037250832879586,0.0001549450074077
2015-08-13,2015-08-13T00:00:00Z,0.9530423062079012,0.0258428923488289,0.0141446583414732,0.003090226798905,0.0037241387788978,0.0001557775239939
2015-08-14,2015-08-14T00:00:00Z,0.952541345520741,0.026249719845294,0.0142709151360326,0.003065383554387,0.0037232268506918,0.0001494090928532
2015-08-15,2015-08-15T00:00:00Z,0.9524341311808608,0.0263615689357724,0.014241053312372,0.0030920086431006,0.0037223474558293,0.0001488904720648
2015-08-16,2015-08-16T00:00:00Z,0.952443756910941,0.0263758810888689,0.0142198036255697,0.0030972355827978,0.003721462061897,0.0001418607299255
2015-08-17,2015-08-17T00:00:00Z,0.9523929525057124,0.0265038260276951,0.0141518673433422,0.003089065162388,0.0037205193880626,0.0001417695727994
2015-08-18,2015-08-18T00:00:00Z,0.951868930513989,0.0266873513865092,0.0144721047732849,0.0031099006841621,0.0037196156393333,0.0001420970027213
2015-08-19,2015-08-19T00:00:00Z,0.951858414281978,0.0267924949358174,0.0143862767372556,0.0030978483995406,0.0037186162585897,0.0001463493868186
2015-08-20,2015-08-20T00:00:00Z,0.9517329077665708,0.0270001490479708,0.0143117713616317,0.0030938385220951,0.0037176558218754,0.0001436774798559
2015-08-21,2015-08-21T00:00:00Z,0.9509162129127764,0.0271288863114202,0.0143357068992557,0.0037595113202154,0.0037165999143447,0.0001430826419872
2015-08-22,2015-08-22T00:00:00Z,0.9506987977171276,0.0273423137851214,0.0143285705886248,0.0037732633182793,0.0037155893649169,0.0001414652259296
2015-08-23,2015-08-23T00:00:00Z,0.9506531358360908,0.02739510870138,0.0143250408791429,0.0037705506804074,0.0037147327472368,0.0001414311557419
2015-08-24,2015-08-24T00:00:00Z,0.9506235316229216,0.0273633153585798,0.0147076007378615,0.0034482253106182,0.0037137423760526,0.0001435845939661
2015-08-25,2015-08-25T00:00:00Z,0.9507608797022956,0.0271807167492268,0.0147605637728339,0.0034364212919087,0.0037128802248646,0.0001485382588702
2015-08-26,2015-08-26T00:00:00Z,0.9506194343973235,0.0273020904673984,0.0147966318285709,0.0034206675651154,0.0037118525529646,0.0001493231886267
2015-08-27,2015-08-27T00:00:00Z,0.9507437558785804,0.0273741447405043,0.0146172677293349,0.0034001845506271,0.0037109721440185,0.0001536749569347
2015-08-28,2015-08-28T00:00:00Z,0.9515057447838772,0.027314066709032,0.0145836667980106,0.0027333162943489,0.0037099901516293,0.0001532152631016
2015-08-29,2015-08-29T00:00:00Z,0.9514776314308548,0.0272164203191141,0.0147297192545654,0.0027145637031875,0.0037089704501189,0.0001526948421592
2015-08-30,2015-08-30T00:00:00Z,0.9514138419890528,0.0273042447373932,0.0146859742758155,0.0027356070144079,0.0037080149889022,0.0001523169944281
2015-08-31,2015-08-31T00:00:00Z,0.9519755185265644,0.0267970111605673,0.014643877102928,0.0027247957387258,0.0037070154666175,0.0001517820045969
2015-09-01,2015-09-01T00:00:00Z,0.9519506319553284,0.0268050731388461,0.0146523614749917,0.0027326467701677,0.0037060355668566,0.0001532510938093
2015-09-02,2015-09-02T00:00:00Z,0.9518909663484668,0.0268259140135073,0.0146893799598508,0.002734438537641,0.0037050180377477,0.0001542831027859
2015-09-03,2015-09-03T00:00:00Z,0.951917260022671,0.0266773315980942,0.014816284400415,0.0027294855183472,0.0037040900298629,0.0001555484306094
2015-09-04,2015-09-04T00:00:00Z,0.952293515259046,0.0265434677801371,0.0145694407903593,0.0027352147098865,0.0037030989733913,0.0001552624871796
2015-09-05,2015-09-05T00:00:00Z,0.9521069485338036,0.0266205052417634,0.014680289112441,0.0027357884112755,0.0037021655784499,0.0001543031222664
2015-09-06,2015-09-06T00:00:00Z,0.9521656162967675,0.0266250313425064,0.0146083962693244,0.0027447061495719,0.0037012516885049,0.0001549982533245
2015-09-07,2015-09-07T00:00:00Z,0.9521344402720264,0.0265095526467171,0.0146608427494504,0.0028398738525314,0.003700287516257,0.0001550029630175
2015-09-08,2015-09-08T00:00:00Z,0.9520871173107796,0.0265168144947539,0.0147239894857433,0.0028148520598235,0.0036994252615247,0.0001578013873748
2015-09-09,2015-09-09T00:00:00Z,0.9524278705501,0.0264686061388713,0.0144339137463734,0.0028123266455064,0.0036984810465723,0.0001588018725763
2015-09-10,2015-09-10T00:00:00Z,0.9521842802399856,0.0264664469612792,0.0146487565168774,0.0028434589143831,0.0036973980111503,0.0001596593563242
2015-09-11,2015-09-11T00:00:00Z,0.9519683064806772,0.0265833511729253,0.0147304952379145,0.0028616337964088,0.003696397875399,0.0001598154366751
2015-09-12,2015-09-12T00:00:00Z,0.9517675048500144,0.0265809833578097,0.0149667596646323,0.0028295585836192,0.0036955437575861,0.0001596497863381
2015-09-13,2015-09-13T00:00:00Z,0.9516252750743668,0.0266547808357266,0.0150537594168354,0.0028119679783675,0.0036945888785368,0.0001596278161667
2015-09-14,2015-09-14T00:00:00Z,0.9516823767629672,0.0265831745357113,0.0150623276508297,0.0028171767804464,0.0036936281740242,0.0001613160960209
2015-09-15,2015-09-15T00:00:00Z,0.9526077198952138,0.026635394178687,0.0147711868448194,0.0021313556843122,0.0036926174457288,0.0001617259512386
