date,Active Receiving Addresses
2024-07-06,465053
2024-07-07,419646
2024-07-08,537252
2024-07-09,502426
2024-07-10,464796
2024-07-11,490487
2024-07-12,488813
2024-07-13,420628
2024-07-14,443691
2024-07-15,485312
2024-07-16,496757
2024-07-17,480912
2024-07-18,486054
2024-07-19,514038
2024-07-20,452417
2024-07-21,417323
2024-07-22,510716
2024-07-23,485290
2024-07-24,493132
2024-07-25,533459
2024-07-26,533402
2024-07-27,511550
2024-07-28,435588
2024-07-29,548145
2024-07-30,505120
2024-07-31,547167
2024-08-01,559175
2024-08-02,540081
2024-08-03,497827
2024-08-04,463712
2024-08-05,576446
2024-08-06,505483
2024-08-07,488290
2024-08-08,546131
2024-08-09,508569
2024-08-10,452021
2024-08-11,410434
2024-08-12,462838
2024-08-13,502209
2024-08-14,517746
2024-08-15,519180
2024-08-16,543891
2024-08-17,479035
2024-08-18,454195
2024-08-19,482635
2024-08-20,525976
2024-08-21,531150
2024-08-22,530953
2024-08-23,534892
2024-08-24,471862
2024-08-25,415678
2024-08-26,471139
2024-08-27,503688
2024-08-28,510901
2024-08-29,540631
2024-08-30,574940
2024-08-31,502255
2024-09-01,477062
2024-09-02,499557
2024-09-03,534218
2024-09-04,519929
2024-09-05,541140
2024-09-06,543390
2024-09-07,470199
2024-09-08,446938
2024-09-09,486850
2024-09-10,501838
2024-09-11,488083
2024-09-12,545663
2024-09-13,543805
2024-09-14,499245
2024-09-15,451790
2024-09-16,510929
2024-09-17,515037
2024-09-18,505588
2024-09-19,537830
2024-09-20,557871
2024-09-21,489582
2024-09-22,441480
2024-09-23,522345
2024-09-24,521751
2024-09-25,515955
2024-09-26,517540
2024-09-27,550766
2024-09-28,479462
2024-09-29,464752
2024-09-30,516042
2024-10-01,628134
2024-10-02,505645
2024-10-03,524388
2024-10-04,556134
2024-10-05,464513
2024-10-06,437334
2024-10-07,497513
2024-10-08,558728
2024-10-09,481117
2024-10-10,496910
2024-10-11,474914
2024-10-12,440816
2024-10-13,418022
2024-10-14,478622
2024-10-15,512005
2024-10-16,465472
2024-10-17,531404
2024-10-18,519829
2024-10-19,481742
2024-10-20,464044
2024-10-21,483236
2024-10-22,479464
2024-10-23,496489
2024-10-24,454358
2024-10-25,586339
2024-10-26,514250
2024-10-27,453447
2024-10-28,536009
2024-10-29,581947
2024-10-30,554450
2024-10-31,563360
2024-11-01,557970
2024-11-02,504758
2024-11-03,452979
2024-11-04,518659
2024-11-05,549080
2024-11-06,623260
2024-11-07,584218
2024-11-08,591955
2024-11-09,503141
2024-11-10,565693
2024-11-11,624418
2024-11-12,703368
2024-11-13,637174
2024-11-14,588218
2024-11-15,620355
2024-11-16,583166
2024-11-17,520448
2024-11-18,570681
2024-11-19,547707
2024-11-20,560335
2024-11-21,670184
2024-11-22,630274
2024-11-23,591956
2024-11-24,536431
2024-11-25,595844
2024-11-26,569277
2024-11-27,601250
2024-11-28,559819
2024-11-29,552533
2024-11-30,584703
2024-12-01,502019
2024-12-02,579353
2024-12-03,614246
2024-12-04,607398
2024-12-05,677605
2024-12-06,590417
2024-12-07,523992
2024-12-08,500668
2024-12-09,548954
2024-12-10,638500
2024-12-11,618130
2024-12-12,643040
2024-12-13,624130
2024-12-14,548271
2024-12-15,541158
2024-12-16,629206
2024-12-17,588799
2024-12-18,584694
2024-12-19,634876
2024-12-20,641839
2024-12-21,517667
2024-12-22,478412
2024-12-23,529457
2024-12-24,544991
2024-12-25,466928
2024-12-26,489308
2024-12-27,570038
2024-12-28,514428
2024-12-29,474265
2024-12-30,547547
2024-12-31,545841
2025-01-01,470952
2025-01-02,537377
2025-01-03,581399
2025-01-04,516072
2025-01-05,478628
2025-01-06,553710
2025-01-07,535708
2025-01-08,546608
2025-01-09,552647
2025-01-10,556589
2025-01-11,493750
2025-01-12,479539
2025-01-13,528645
2025-01-14,556814
2025-01-15,563311
2025-01-16,553489
2025-01-17,610704
2025-01-18,549697
2025-01-19,582526
2025-01-20,612250
2025-01-21,576893
2025-01-22,564314
2025-01-23,560229
2025-01-24,556262
2025-01-25,512321
2025-01-26,469350
2025-01-27,537440
2025-01-28,527042
2025-01-29,537338
2025-01-30,563769
2025-01-31,573858
2025-02-01,548275
2025-02-02,493985
2025-02-03,594702
2025-02-04,533655
2025-02-05,549989
2025-02-06,556379
2025-02-07,547639
2025-02-08,496295
2025-02-09,458981
2025-02-10,507337
2025-02-11,529184
2025-02-12,525360
2025-02-13,556024
2025-02-14,556698
2025-02-15,479389
2025-02-16,441040
2025-02-17,482847
2025-02-18,507311
2025-02-19,506522
2025-02-20,530556
2025-02-21,541752
2025-02-22,483497
2025-02-23,402665
2025-02-24,504177
2025-02-25,593958
2025-02-26,553168
2025-02-27,563281
2025-02-28,642421
2025-03-01,540950
2025-03-02,504313
2025-03-03,575843
2025-03-04,573913
2025-03-05,554904
2025-03-06,584067
2025-03-07,576647
2025-03-08,492762
2025-03-09,471438
2025-03-10,564642
2025-03-11,557665
2025-03-12,538126
2025-03-13,549677
2025-03-14,559731
2025-03-15,484797
2025-03-16,441395
2025-03-17,512390
2025-03-18,521091
2025-03-19,524802
2025-03-20,539618
2025-03-21,543061
2025-03-22,464302
2025-03-23,427037
2025-03-24,543642
2025-03-25,538098
2025-03-26,551954
2025-03-27,548250
2025-03-28,556510
2025-03-29,492539
2025-03-30,450100
2025-03-31,536999
2025-04-01,578507
2025-04-02,562195
2025-04-03,577095
2025-04-04,569366
2025-04-05,492852
2025-04-06,469705
2025-04-07,562618
2025-04-08,562170
2025-04-09,555538
2025-04-10,561417
2025-04-11,576044
2025-04-12,505350
2025-04-13,463187
2025-04-14,532678
2025-04-15,552408
2025-04-16,546459
2025-04-17,546934
2025-04-18,516453
2025-04-19,472040
2025-04-20,424899
2025-04-21,494665
2025-04-22,571199
2025-04-23,547376
2025-04-24,572374
2025-04-25,597163
2025-04-26,489545
2025-04-27,452789
2025-04-28,516980
2025-04-29,528466
2025-04-30,559559
2025-05-01,557040
2025-05-02,614410
2025-05-03,516031
2025-05-04,447381
2025-05-05,533214
2025-05-06,528086
2025-05-07,560683
2025-05-08,593721
2025-05-09,604427
2025-05-10,504704
2025-05-11,468449
2025-05-12,533500
2025-05-13,535957
2025-05-14,536965
2025-05-15,542719
2025-05-16,540666
2025-05-17,476167
2025-05-18,434262
2025-05-19,501761
2025-05-20,538025
2025-05-21,570291
2025-05-22,614357
2025-05-23,573198
2025-05-24,502713
2025-05-25,444849
2025-05-26,518601
2025-05-27,510625
2025-05-28,547790
2025-05-29,543806
2025-05-30,596586
2025-05-31,508054
2025-06-01,454251
2025-06-02,517561
2025-06-03,564202
2025-06-04,548026
2025-06-05,566071
2025-06-06,546184
2025-06-07,477236
2025-06-08,439176
2025-06-09,510023
2025-06-10,561910
2025-06-11,523470
2025-06-12,552220
2025-06-13,569419
2025-06-14,476873
2025-06-15,441085
2025-06-16,529585
2025-06-17,519855
2025-06-18,527105
2025-06-19,502144
2025-06-20,544935
2025-06-21,457066
2025-06-22,435898
2025-06-23,478632
2025-06-24,499873
2025-06-25,517762
2025-06-26,543152
2025-06-27,525886
2025-06-28,460001
2025-06-29,444532
2025-06-30,522484
2025-07-01,544744
2025-07-02,575152
2025-07-03,574086
2025-07-04,530856
2025-07-05,427698
2025-07-06,437703
2025-07-07,494898
2025-07-08,522823
2025-07-09,543551
2025-07-10,607164
2025-07-11,627380
2025-07-12,502927
2025-07-13,468451
2025-07-14,600850
2025-07-15,562064
2025-07-16,543712
2025-07-17,596088
2025-07-18,582516
2025-07-19,478987
2025-07-20,457304
2025-07-21,539064
2025-07-22,519999
2025-07-23,536934
2025-07-24,530077
2025-07-25,578839
2025-07-26,491825
2025-07-27,458337
2025-07-28,530474
2025-07-29,562121
2025-07-30,556377
2025-07-31,587139
2025-08-01,638580
2025-08-02,529267
2025-08-03,464250
2025-08-04,544820
2025-08-05,572466
2025-08-06,667981
2025-08-07,636438
2025-08-08,750909
2025-08-09,592445
2025-08-10,490516
2025-08-11,554123
2025-08-12,546760
2025-08-13,564230
2025-08-14,631415
2025-08-15,557081
2025-08-16,476649
2025-08-17,436567
2025-08-18,508007
2025-08-19,509385
2025-08-20,536409
2025-08-21,538039
2025-08-22,560989
2025-08-23,488745
2025-08-24,444808
2025-08-25,527267
2025-08-26,529887
2025-08-27,527877
2025-08-28,549043
2025-08-29,598670
2025-08-30,496770
2025-08-31,448380
2025-09-01,523818
2025-09-02,548636
2025-09-03,543498
2025-09-04,542097
2025-09-05,588605
2025-09-06,481943
2025-09-07,459646
2025-09-08,512637
2025-09-09,550635
2025-09-10,543350
2025-09-11,538850
2025-09-12,544482
2025-09-13,527650
2025-09-14,495932
2025-09-15,551152
2025-09-16,548353
2025-09-17,519416
2025-09-18,538816
2025-09-19,554578
2025-09-20,537663
2025-09-21,469090
2025-09-22,516418
2025-09-23,507487
2025-09-24,503092
2025-09-25,543354
2025-09-26,554383
2025-09-27,484700
2025-09-28,459177
2025-09-29,522185
2025-09-30,562010
2025-10-01,577954
2025-10-02,596396
2025-10-03,596083
2025-10-04,544920
2025-10-05,498410
2025-10-06,550732
2025-10-07,562540
2025-10-08,547925
2025-10-09,544043
2025-10-10,585810
2025-10-11,548079
2025-10-12,466653
2025-10-13,506112
2025-10-14,526259
2025-10-15,544276
2025-10-16,558654
2025-10-17,593230
2025-10-18,483469
2025-10-19,445784
2025-10-20,509299
2025-10-21,540342
2025-10-22,509233
2025-10-23,528307
2025-10-24,548214
2025-10-25,462499
2025-10-26,434485
2025-10-27,523891
2025-10-28,505884
2025-10-29,518546
2025-10-30,542363
2025-10-31,573903
2025-11-01,500080
2025-11-02,448094
2025-11-03,548524
2025-11-04,583937
2025-11-05,552131
2025-11-06,535204
2025-11-07,570002
2025-11-08,470796
2025-11-09,442958
2025-11-10,527655
2025-11-11,507351
2025-11-12,505734
2025-11-13,535390
2025-11-14,600031
2025-11-15,506567
2025-11-16,456008
2025-11-17,517060
2025-11-18,519013
2025-11-19,536117
2025-11-20,546262
2025-11-21,603873
2025-11-22,486139
2025-11-23,443585
2025-11-24,505972
2025-11-25,515547
2025-11-26,538310
2025-11-27,528381
2025-11-28,547449
2025-11-29,480903
2025-11-30,454961
2025-12-01,562045
2025-12-02,551233
2025-12-03,548190
2025-12-04,545398
2025-12-05,537204
2025-12-06,470391
2025-12-07,442965
2025-12-08,481087
2025-12-09,512149
2025-12-10,514250
2025-12-11,516586
2025-12-12,539840
2025-12-13,465449
2025-12-14,431277
2025-12-15,508922
2025-12-16,508504
2025-12-17,512485
2025-12-18,519352
2025-12-19,557316
2025-12-20,490241
2025-12-21,436757
2025-12-22,498899
2025-12-23,521824
2025-12-24,514639
2025-12-25,432548
2025-12-26,478750
2025-12-27,457706
2025-12-28,436248
2025-12-29,516932
2025-12-30,540646
2025-12-31,548116
2026-01-01,441862
2026-01-02,518929
2026-01-03,474586
2026-01-04,461045
2026-01-05,520656
2026-01-06,518452
2026-01-07,485459
2026-01-08,477247
2026-01-09,513217
2026-01-10,452090
2026-01-11,413185
2026-01-12,470181
2026-01-13,489868
2026-01-14,502275
2026-01-15,517455
2026-01-16,517550
2026-01-17,452388
2026-01-18,412274
2026-01-19,460437
2026-01-20,466636
2026-01-21,503736
2026-01-22,478844
2026-01-23,500365
2026-01-24,421944
2026-01-25,419925
2026-01-26,465721
2026-01-27,475650
2026-01-28,485978
2026-01-29,522019
2026-01-30,581214
2026-01-31,528001
2026-02-01,467774
2026-02-02,521480
2026-02-03,551066
2026-02-04,532739
2026-02-05,619462
2026-02-06,646462
2026-02-07,481912
2026-02-08,443195
2026-02-09,481594
2026-02-10,487045
2026-02-11,490712
2026-02-12,505254
2026-02-13,521858
2026-02-14,458573
2026-02-15,400289
2026-02-16,440636
2026-02-17,447111
2026-02-18,454411
2026-02-19,473283
2026-02-20,493921
2026-02-21,448047
2026-02-22,409422
2026-02-23,458916
2026-02-24,502523
2026-02-25,510940
2026-02-26,523130
2026-02-27,550639
2026-02-28,499214
2026-03-01,448169
2026-03-02,515456
2026-03-03,504708
2026-03-04,517574
2026-03-05,523924
2026-03-06,533023
2026-03-07,460571
2026-03-08,414823
2026-03-09,470366
2026-03-10,485859
2026-03-11,476563
2026-03-12,497824
2026-03-13,526707
2026-03-14,441801
2026-03-15,408237
2026-03-16,479051
2026-03-17,489758
2026-03-18,474651
2026-03-19,487090
2026-03-20,496899
2026-03-21,459757
2026-03-22,433557
2026-03-23,478254
2026-03-24,461318
2026-03-25,502206
2026-03-26,492199
2026-03-27,507587
2026-03-28,433058
2026-03-29,382175
2026-03-30,460179
2026-03-31,485341
2026-04-01,527392
2026-04-02,505943
2026-04-03,498807
2026-04-04,430525
2026-04-05,380256
2026-04-06,447367
2026-04-07,480308
2026-04-08,489248
2026-04-09,484675
2026-04-10,507957
