date,timestamp_utc,Fees Burnt per Transaction USD (Median)
2026-01-09,2026-01-09T00:00:00Z,0.005888653670403
2026-01-10,2026-01-10T00:00:00Z,0.0042238211946684
2026-01-11,2026-01-11T00:00:00Z,0.0043548454621259
2026-01-12,2026-01-12T00:00:00Z,0.0061148320670541
2026-01-13,2026-01-13T00:00:00Z,0.0080550673280263
2026-01-14,2026-01-14T00:00:00Z,0.0109403262757785
2026-01-15,2026-01-15T00:00:00Z,0.0115977632938419
2026-01-16,2026-01-16T00:00:00Z,0.0046961596603728
2026-01-17,2026-01-17T00:00:00Z,0.0044090379651503
2026-01-18,2026-01-18T00:00:00Z,0.0041622802965717
2026-01-19,2026-01-19T00:00:00Z,0.0055549941573487
2026-01-20,2026-01-20T00:00:00Z,0.008236826096319
2026-01-21,2026-01-21T00:00:00Z,0.0099739751235811
2026-01-22,2026-01-22T00:00:00Z,0.007222731949707
2026-01-23,2026-01-23T00:00:00Z,0.0066832708865181
2026-01-24,2026-01-24T00:00:00Z,0.0054664603304098
2026-01-25,2026-01-25T00:00:00Z,0.005719710692625
2026-01-26,2026-01-26T00:00:00Z,0.0084685995612326
2026-01-27,2026-01-27T00:00:00Z,0.0081685268000923
2026-01-28,2026-01-28T00:00:00Z,0.0083968086830801
2026-01-29,2026-01-29T00:00:00Z,0.0089984662407872
2026-01-30,2026-01-30T00:00:00Z,0.0216309981956993
2026-01-31,2026-01-31T00:00:00Z,0.0149468973677495
2026-02-01,2026-02-01T00:00:00Z,0.0110789376478809
2026-02-02,2026-02-02T00:00:00Z,0.0181778482577879
2026-02-03,2026-02-03T00:00:00Z,0.0130608408605513
2026-02-04,2026-02-04T00:00:00Z,0.0155341467378995
2026-02-05,2026-02-05T00:00:00Z,0.0497792368822836
2026-02-06,2026-02-06T00:00:00Z,0.0297421950532718
2026-02-07,2026-02-07T00:00:00Z,0.0087906234755955
2026-02-08,2026-02-08T00:00:00Z,0.0039885138242129
2026-02-09,2026-02-09T00:00:00Z,0.0056943131988784
2026-02-10,2026-02-10T00:00:00Z,0.0045449210444534
2026-02-11,2026-02-11T00:00:00Z,0.005230953340593
2026-02-12,2026-02-12T00:00:00Z,0.0064559032588502
2026-02-13,2026-02-13T00:00:00Z,0.0046265522887946
2026-02-14,2026-02-14T00:00:00Z,0.0035020747825095
2026-02-15,2026-02-15T00:00:00Z,0.0029590557310158
2026-02-16,2026-02-16T00:00:00Z,0.0030507354361336
2026-02-17,2026-02-17T00:00:00Z,0.0046325724731292
2026-02-18,2026-02-18T00:00:00Z,0.0052175321557153
2026-02-19,2026-02-19T00:00:00Z,0.0054362774697592
2026-02-20,2026-02-20T00:00:00Z,0.0047722252222542
2026-02-21,2026-02-21T00:00:00Z,0.0033179839387409
2026-02-22,2026-02-22T00:00:00Z,0.0030410360212632
2026-02-23,2026-02-23T00:00:00Z,0.0037535801954446
2026-02-24,2026-02-24T00:00:00Z,0.0044757722137944
2026-02-25,2026-02-25T00:00:00Z,0.0068559725244939
2026-02-26,2026-02-26T00:00:00Z,0.0058531657244165
2026-02-27,2026-02-27T00:00:00Z,0.0060910258540123
2026-02-28,2026-02-28T00:00:00Z,0.0046722151992454
2026-03-01,2026-03-01T00:00:00Z,0.0041666041300236
2026-03-02,2026-03-02T00:00:00Z,0.006230762181455
2026-03-03,2026-03-03T00:00:00Z,0.0090459687930694
2026-03-04,2026-03-04T00:00:00Z,0.0116923761568922
2026-03-05,2026-03-05T00:00:00Z,0.0070417378789027
2026-03-06,2026-03-06T00:00:00Z,0.0048865113213809
2026-03-07,2026-03-07T00:00:00Z,0.0029705170665445
2026-03-08,2026-03-08T00:00:00Z,0.00286997843973
2026-03-09,2026-03-09T00:00:00Z,0.0063469477377506
2026-03-10,2026-03-10T00:00:00Z,0.0063396616555299
2026-03-11,2026-03-11T00:00:00Z,0.0067337136080967
2026-03-12,2026-03-12T00:00:00Z,0.0058070155807939
2026-03-13,2026-03-13T00:00:00Z,0.007520670041947
2026-03-14,2026-03-14T00:00:00Z,0.0026607639918046
2026-03-15,2026-03-15T00:00:00Z,0.0031077382628325
2026-03-16,2026-03-16T00:00:00Z,0.0154959064131054
2026-03-17,2026-03-17T00:00:00Z,0.0078129202161988
2026-03-18,2026-03-18T00:00:00Z,0.0086656578014208
2026-03-19,2026-03-19T00:00:00Z,0.0069987772142036
2026-03-20,2026-03-20T00:00:00Z,0.0056472149978928
2026-03-21,2026-03-21T00:00:00Z,0.0021640235216103
2026-03-22,2026-03-22T00:00:00Z,0.0052233756449181
2026-03-23,2026-03-23T00:00:00Z,0.0067217069142076
2026-03-24,2026-03-24T00:00:00Z,0.0048547848107589
2026-03-25,2026-03-25T00:00:00Z,0.0057140379635735
2026-03-26,2026-03-26T00:00:00Z,0.0054711820416957
2026-03-27,2026-03-27T00:00:00Z,0.0068342836751132
2026-03-28,2026-03-28T00:00:00Z,0.0036936515233464
2026-03-29,2026-03-29T00:00:00Z,0.0081052139520364
2026-03-30,2026-03-30T00:00:00Z,0.0085860061817663
2026-03-31,2026-03-31T00:00:00Z,0.0120816676375826
2026-04-01,2026-04-01T00:00:00Z,0.0124540382598757
2026-04-02,2026-04-02T00:00:00Z,0.0086930043543799
2026-04-03,2026-04-03T00:00:00Z,0.0066127662146684
2026-04-04,2026-04-04T00:00:00Z,0.0056085971643815
2026-04-05,2026-04-05T00:00:00Z,0.0056921390047318
2026-04-06,2026-04-06T00:00:00Z,0.0068095225850317
2026-04-07,2026-04-07T00:00:00Z,0.0075050365220514
2026-04-08,2026-04-08T00:00:00Z,0.0141458663060717
2026-04-09,2026-04-09T00:00:00Z,0.0081144852148471
2026-04-10,2026-04-10T00:00:00Z,0.0060728601008861
