date,timestamp_utc,Fees Burnt per Transaction (Median)
2025-12-16,2025-12-16T00:00:00Z,1.8205832215e-06
2025-12-17,2025-12-17T00:00:00Z,1.7574503689e-06
2025-12-18,2025-12-18T00:00:00Z,1.599421341e-06
2025-12-19,2025-12-19T00:00:00Z,1.8410854017e-06
2025-12-20,2025-12-20T00:00:00Z,1.0889294947e-06
2025-12-21,2025-12-21T00:00:00Z,1.1926329604e-06
2025-12-22,2025-12-22T00:00:00Z,1.3542430325e-06
2025-12-23,2025-12-23T00:00:00Z,1.6043794095e-06
2025-12-24,2025-12-24T00:00:00Z,1.4087422528e-06
2025-12-25,2025-12-25T00:00:00Z,1.4157111115e-06
2025-12-26,2025-12-26T00:00:00Z,1.571203956e-06
2025-12-27,2025-12-27T00:00:00Z,1.3413529069e-06
2025-12-28,2025-12-28T00:00:00Z,1.2687061158e-06
2025-12-29,2025-12-29T00:00:00Z,2.7689042514e-06
2025-12-30,2025-12-30T00:00:00Z,2.356780797e-06
2025-12-31,2025-12-31T00:00:00Z,2.4083607423e-06
2026-01-01,2026-01-01T00:00:00Z,1.5009687e-06
2026-01-02,2026-01-02T00:00:00Z,3.0762308679e-06
2026-01-03,2026-01-03T00:00:00Z,1.860274806e-06
2026-01-04,2026-01-04T00:00:00Z,1.8050874501e-06
2026-01-05,2026-01-05T00:00:00Z,3.3922006292e-06
2026-01-06,2026-01-06T00:00:00Z,3.664888374e-06
2026-01-07,2026-01-07T00:00:00Z,2.8128021459e-06
2026-01-08,2026-01-08T00:00:00Z,2.453494176e-06
2026-01-09,2026-01-09T00:00:00Z,1.9093006381e-06
2026-01-10,2026-01-10T00:00:00Z,1.3697599987e-06
2026-01-11,2026-01-11T00:00:00Z,1.3960796721e-06
2026-01-12,2026-01-12T00:00:00Z,1.9776811826e-06
2026-01-13,2026-01-13T00:00:00Z,2.4240572908e-06
2026-01-14,2026-01-14T00:00:00Z,3.2617539113e-06
2026-01-15,2026-01-15T00:00:00Z,3.495849399e-06
2026-01-16,2026-01-16T00:00:00Z,1.4253261891e-06
2026-01-17,2026-01-17T00:00:00Z,1.3324836165e-06
2026-01-18,2026-01-18T00:00:00Z,1.2679451768e-06
2026-01-19,2026-01-19T00:00:00Z,1.742739999e-06
2026-01-20,2026-01-20T00:00:00Z,2.8051361594e-06
2026-01-21,2026-01-21T00:00:00Z,3.347443302e-06
2026-01-22,2026-01-22T00:00:00Z,2.4478548799e-06
2026-01-23,2026-01-23T00:00:00Z,2.2599941738e-06
2026-01-24,2026-01-24T00:00:00Z,1.8524120776e-06
2026-01-25,2026-01-25T00:00:00Z,2.0316590687e-06
2026-01-26,2026-01-26T00:00:00Z,2.8928401198e-06
2026-01-27,2026-01-27T00:00:00Z,2.7015264572e-06
2026-01-28,2026-01-28T00:00:00Z,2.793443667e-06
2026-01-29,2026-01-29T00:00:00Z,3.1896387602e-06
2026-01-30,2026-01-30T00:00:00Z,8.0017711281e-06
2026-01-31,2026-01-31T00:00:00Z,6.0965153175e-06
2026-02-01,2026-02-01T00:00:00Z,4.8798710589e-06
2026-02-02,2026-02-02T00:00:00Z,7.7517478332e-06
2026-02-03,2026-02-03T00:00:00Z,5.853658057e-06
2026-02-04,2026-02-04T00:00:00Z,7.2475285426e-06
2026-02-05,2026-02-05T00:00:00Z,2.7300811125e-05
2026-02-06,2026-02-06T00:00:00Z,1.44071598077e-05
2026-02-07,2026-02-07T00:00:00Z,4.213741907e-06
2026-02-08,2026-02-08T00:00:00Z,1.9097638735e-06
2026-02-09,2026-02-09T00:00:00Z,2.7044310681e-06
2026-02-10,2026-02-10T00:00:00Z,2.2481022906e-06
2026-02-11,2026-02-11T00:00:00Z,2.6968285219e-06
2026-02-12,2026-02-12T00:00:00Z,3.3138073445e-06
2026-02-13,2026-02-13T00:00:00Z,2.2596006975e-06
2026-02-14,2026-02-14T00:00:00Z,1.6793526172e-06
2026-02-15,2026-02-15T00:00:00Z,1.5055444907e-06
2026-02-16,2026-02-16T00:00:00Z,1.527431745e-06
2026-02-17,2026-02-17T00:00:00Z,2.327113131e-06
2026-02-18,2026-02-18T00:00:00Z,2.668685775e-06
2026-02-19,2026-02-19T00:00:00Z,2.7877612011e-06
2026-02-20,2026-02-20T00:00:00Z,2.4229864884e-06
2026-02-21,2026-02-21T00:00:00Z,1.6819046413e-06
2026-02-22,2026-02-22T00:00:00Z,1.5537442898e-06
2026-02-23,2026-02-23T00:00:00Z,2.0228651104e-06
2026-02-24,2026-02-24T00:00:00Z,2.4151043075e-06
2026-02-25,2026-02-25T00:00:00Z,3.330426624e-06
2026-02-26,2026-02-26T00:00:00Z,2.8866993162e-06
2026-02-27,2026-02-27T00:00:00Z,3.154131981e-06
2026-02-28,2026-02-28T00:00:00Z,2.378184837e-06
2026-03-01,2026-03-01T00:00:00Z,2.147674095e-06
2026-03-02,2026-03-02T00:00:00Z,3.0734992052e-06
2026-03-03,2026-03-03T00:00:00Z,4.5622289227e-06
2026-03-04,2026-03-04T00:00:00Z,5.4951550062e-06
2026-03-05,2026-03-05T00:00:00Z,3.3969440784e-06
2026-03-06,2026-03-06T00:00:00Z,2.4694557661e-06
2026-03-07,2026-03-07T00:00:00Z,1.5086268636e-06
2026-03-08,2026-03-08T00:00:00Z,1.4816035781e-06
2026-03-09,2026-03-09T00:00:00Z,3.184086108e-06
2026-03-10,2026-03-10T00:00:00Z,3.1127314977e-06
2026-03-11,2026-03-11T00:00:00Z,3.281262579e-06
2026-03-12,2026-03-12T00:00:00Z,2.799956061e-06
2026-03-13,2026-03-13T00:00:00Z,3.5940560229e-06
2026-03-14,2026-03-14T00:00:00Z,1.2690819798e-06
2026-03-15,2026-03-15T00:00:00Z,1.4265880977e-06
2026-03-16,2026-03-16T00:00:00Z,6.585500124e-06
2026-03-17,2026-03-17T00:00:00Z,3.3707103276e-06
2026-03-18,2026-03-18T00:00:00Z,3.932996466e-06
2026-03-19,2026-03-19T00:00:00Z,3.273791262e-06
2026-03-20,2026-03-20T00:00:00Z,2.6315828253e-06
2026-03-21,2026-03-21T00:00:00Z,1.038151128e-06
2026-03-22,2026-03-22T00:00:00Z,2.543764251e-06
2026-03-23,2026-03-23T00:00:00Z,3.1241231993e-06
2026-03-24,2026-03-24T00:00:00Z,2.2522425419e-06
2026-03-25,2026-03-25T00:00:00Z,2.6353052323e-06
2026-03-26,2026-03-26T00:00:00Z,2.6572213184e-06
2026-03-27,2026-03-27T00:00:00Z,3.430626129e-06
2026-03-28,2026-03-28T00:00:00Z,1.853265729e-06
2026-03-29,2026-03-29T00:00:00Z,4.0874136794e-06
2026-03-30,2026-03-30T00:00:00Z,4.2405964625e-06
2026-03-31,2026-03-31T00:00:00Z,5.7433693805e-06
2026-04-01,2026-04-01T00:00:00Z,5.820204432e-06
2026-04-02,2026-04-02T00:00:00Z,4.226496225e-06
2026-04-03,2026-04-03T00:00:00Z,3.220138194e-06
2026-04-04,2026-04-04T00:00:00Z,2.715697929e-06
2026-04-05,2026-04-05T00:00:00Z,2.6988650957e-06
2026-04-06,2026-04-06T00:00:00Z,3.232111701e-06
2026-04-07,2026-04-07T00:00:00Z,3.350987577e-06
2026-04-08,2026-04-08T00:00:00Z,6.459380193e-06
2026-04-09,2026-04-09T00:00:00Z,3.705708384e-06
2026-04-10,2026-04-10T00:00:00Z,2.704270716e-06
