date,Fund Flow Ratio
2024-05-11,0.06797467
2024-05-12,0.06242681
2024-05-13,0.10466717
2024-05-14,0.07742744
2024-05-15,0.13284462
2024-05-16,0.09866461
2024-05-17,0.09943329
2024-05-18,0.05782047
2024-05-19,0.04543923
2024-05-20,0.09411477
2024-05-21,0.10042837
2024-05-22,0.10777246
2024-05-23,0.12180124
2024-05-24,0.13818729
2024-05-25,0.06705771
2024-05-26,0.04983473
2024-05-27,0.06727654
2024-05-28,0.06229896
2024-05-29,0.08574386
2024-05-30,0.08979837
2024-05-31,0.08473473
2024-06-01,0.04404504
2024-06-02,0.04183376
2024-06-03,0.12117616
2024-06-04,0.0837155
2024-06-05,0.08803294
2024-06-06,0.09825463
2024-06-07,0.10815342
2024-06-08,0.06019776
2024-06-09,0.04335983
2024-06-10,0.06967795
2024-06-11,0.13062073
2024-06-12,0.13048849
2024-06-13,0.10539663
2024-06-14,0.09306778
2024-06-15,0.05225209
2024-06-16,0.04791138
2024-06-17,0.09701019
2024-06-18,0.08411742
2024-06-19,0.08249841
2024-06-20,0.09242083
2024-06-21,0.0824799
2024-06-22,0.05849443
2024-06-23,0.04635017
2024-06-24,0.09460784
2024-06-25,0.12937676
2024-06-26,0.10451319
2024-06-27,0.06915872
2024-06-28,0.0984774
2024-06-29,0.05119331
2024-06-30,0.05975349
2024-07-01,0.09395739
2024-07-02,0.08041398
2024-07-03,0.07322618
2024-07-04,0.07739156
2024-07-05,0.15875042
2024-07-06,0.06738197
2024-07-07,0.05592039
2024-07-08,0.10594182
2024-07-09,0.08554183
2024-07-10,0.10334255
2024-07-11,0.09305459
2024-07-12,0.09178051
2024-07-13,0.04129185
2024-07-14,0.05053435
2024-07-15,0.11753718
2024-07-16,0.19697644
2024-07-17,0.09156248
2024-07-18,0.13134772
2024-07-19,0.11603769
2024-07-20,0.05075566
2024-07-21,0.04746683
2024-07-22,0.11680975
2024-07-23,0.14121481
2024-07-24,0.09005438
2024-07-25,0.09988611
2024-07-26,0.13633555
2024-07-27,0.07274401
2024-07-28,0.06373287
2024-07-29,0.09961028
2024-07-30,0.15913401
2024-07-31,0.08247387
2024-08-01,0.09536422
2024-08-02,0.08335297
2024-08-03,0.07895855
2024-08-04,0.06912383
2024-08-05,0.13987759
2024-08-06,0.10318909
2024-08-07,0.11236801
2024-08-08,0.1122919
2024-08-09,0.12244901
2024-08-10,0.04886182
2024-08-11,0.03301456
2024-08-12,0.09360749
2024-08-13,0.06374366
2024-08-14,0.09488462
2024-08-15,0.11511134
2024-08-16,0.11157089
2024-08-17,0.06040268
2024-08-18,0.05043166
2024-08-19,0.07278154
2024-08-20,0.0877641
2024-08-21,0.08926003
2024-08-22,0.09030945
2024-08-23,0.12350034
2024-08-24,0.06529898
2024-08-25,0.05264404
2024-08-26,0.09424616
2024-08-27,0.06618072
2024-08-28,0.07334777
2024-08-29,0.11360311
2024-08-30,0.09918639
2024-08-31,0.0615952
2024-09-01,0.0332768
2024-09-02,0.05629361
2024-09-03,0.06981077
2024-09-04,0.07019283
2024-09-05,0.06489859
2024-09-06,0.09332615
2024-09-07,0.06218518
2024-09-08,0.02930098
2024-09-09,0.081509
2024-09-10,0.06137006
2024-09-11,0.04854495
2024-09-12,0.06282489
2024-09-13,0.0716054
2024-09-14,0.05171189
2024-09-15,0.0447716
2024-09-16,0.06108576
2024-09-17,0.08160322
2024-09-18,0.07354373
2024-09-19,0.12259213
2024-09-20,0.09276775
2024-09-21,0.05618668
2024-09-22,0.05653795
2024-09-23,0.0695105
2024-09-24,0.09896194
2024-09-25,0.07718966
2024-09-26,0.10532757
2024-09-27,0.10407807
2024-09-28,0.04602098
2024-09-29,0.04774137
2024-09-30,0.10361053
2024-10-01,0.09777097
2024-10-02,0.08926084
2024-10-03,0.06477142
2024-10-04,0.06392971
2024-10-05,0.05506344
2024-10-06,0.04528277
2024-10-07,0.06794603
2024-10-08,0.0603216
2024-10-09,0.06334671
2024-10-10,0.0973236
2024-10-11,0.13344696
2024-10-12,0.0792476
2024-10-13,0.05963809
2024-10-14,0.12582446
2024-10-15,0.1431862
2024-10-16,0.15982416
2024-10-17,0.1464605
2024-10-18,0.16523711
2024-10-19,0.08508028
2024-10-20,0.06087598
2024-10-21,0.11416798
2024-10-22,0.13147127
2024-10-23,0.14744912
2024-10-24,0.16410435
2024-10-25,0.15540877
2024-10-26,0.07971552
2024-10-27,0.07329898
2024-10-28,0.16583808
2024-10-29,0.13664793
2024-10-30,0.14740137
2024-10-31,0.15689718
2024-11-01,0.13596254
2024-11-02,0.08687259
2024-11-03,0.10901954
2024-11-04,0.12253171
2024-11-05,0.15258332
2024-11-06,0.15079795
2024-11-07,0.16993258
2024-11-08,0.18559421
2024-11-09,0.08501481
2024-11-10,0.09685531
2024-11-11,0.10761836
2024-11-12,0.16615696
2024-11-13,0.16184129
2024-11-14,0.1514866
2024-11-15,0.14847622
2024-11-16,0.0804882
2024-11-17,0.07176947
2024-11-18,0.12199239
2024-11-19,0.12642027
2024-11-20,0.1520615
2024-11-21,0.1240648
2024-11-22,0.17057289
2024-11-23,0.10153723
2024-11-24,0.08560942
2024-11-25,0.1647679
2024-11-26,0.2225826
2024-11-27,0.1651925
2024-11-28,0.14465533
2024-11-29,0.15229567
2024-11-30,0.09803117
2024-12-01,0.09503842
2024-12-02,0.13573642
2024-12-03,0.1579806
2024-12-04,0.15597101
2024-12-05,0.13413237
2024-12-06,0.14929376
2024-12-07,0.09952803
2024-12-08,0.07869469
2024-12-09,0.14916475
2024-12-10,0.12332559
2024-12-11,0.21246862
2024-12-12,0.14526599
2024-12-13,0.18190372
2024-12-14,0.06845589
2024-12-15,0.06603489
2024-12-16,0.13956939
2024-12-17,0.11688244
2024-12-18,0.1446996
2024-12-19,0.12145097
2024-12-20,0.13008316
2024-12-21,0.09316526
2024-12-22,0.09487486
2024-12-23,0.11386595
2024-12-24,0.11423764
2024-12-25,0.09248014
2024-12-26,0.1339825
2024-12-27,0.13570576
2024-12-28,0.07053459
2024-12-29,0.05747296
2024-12-30,0.10158859
2024-12-31,0.09215079
2025-01-01,0.12722515
2025-01-02,0.0848225
2025-01-03,0.10510266
2025-01-04,0.04854436
2025-01-05,0.05436625
2025-01-06,0.13353742
2025-01-07,0.12942991
2025-01-08,0.13593234
2025-01-09,0.09345301
2025-01-10,0.06243479
2025-01-11,0.05869227
2025-01-12,0.05204069
2025-01-13,0.11004047
2025-01-14,0.09394115
2025-01-15,0.08670597
2025-01-16,0.11540289
2025-01-17,0.13818095
2025-01-18,0.06277194
2025-01-19,0.080305
2025-01-20,0.09879913
2025-01-21,0.12985131
2025-01-22,0.12246105
2025-01-23,0.11882444
2025-01-24,0.11920794
2025-01-25,0.07826396
2025-01-26,0.0711361
2025-01-27,0.13601034
2025-01-28,0.11969632
2025-01-29,0.07520517
2025-01-30,0.10325263
2025-01-31,0.12393995
2025-02-01,0.07970132
2025-02-02,0.08994363
2025-02-03,0.17732296
2025-02-04,0.10914524
2025-02-05,0.13342686
2025-02-06,0.14897886
2025-02-07,0.12619988
2025-02-08,0.10745912
2025-02-09,0.09416441
2025-02-10,0.10653644
2025-02-11,0.13158018
2025-02-12,0.10390999
2025-02-13,0.10150592
2025-02-14,0.12151575
2025-02-15,0.05812421
2025-02-16,0.05805196
2025-02-17,0.08987159
2025-02-18,0.10353788
2025-02-19,0.08928353
2025-02-20,0.08457232
2025-02-21,0.13378008
2025-02-22,0.09167158
2025-02-23,0.06022053
2025-02-24,0.07899932
2025-02-25,0.13170552
2025-02-26,0.11566333
2025-02-27,0.12004937
2025-02-28,0.12963506
2025-03-01,0.07790529
2025-03-02,0.08622236
2025-03-03,0.10930726
2025-03-04,0.1235455
2025-03-05,0.09118382
2025-03-06,0.1002562
2025-03-07,0.09298691
2025-03-08,0.05184321
2025-03-09,0.06156722
2025-03-10,0.12742373
2025-03-11,0.12665969
2025-03-12,0.09714711
2025-03-13,0.16797523
2025-03-14,0.12310263
2025-03-15,0.05957741
2025-03-16,0.04394252
2025-03-17,0.09493183
2025-03-18,0.08937486
2025-03-19,0.14042
2025-03-20,0.12905995
2025-03-21,0.12742027
2025-03-22,0.0590727
2025-03-23,0.06255638
2025-03-24,0.15436463
2025-03-25,0.12385923
2025-03-26,0.10891588
2025-03-27,0.12197014
2025-03-28,0.1660231
2025-03-29,0.12918624
2025-03-30,0.08484113
2025-03-31,0.10326767
2025-04-01,0.12227569
2025-04-02,0.14264125
2025-04-03,0.16420093
2025-04-04,0.14188464
2025-04-05,0.09579342
2025-04-06,0.10732204
2025-04-07,0.15621946
2025-04-08,0.13477638
2025-04-09,0.13873603
2025-04-10,0.11118604
2025-04-11,0.11997442
2025-04-12,0.08153509
2025-04-13,0.07970428
2025-04-14,0.1245749
2025-04-15,0.08469656
2025-04-16,0.13728645
2025-04-17,0.09140973
2025-04-18,0.07224697
2025-04-19,0.07992279
2025-04-20,0.07917807
2025-04-21,0.13494479
2025-04-22,0.14606877
2025-04-23,0.10398824
2025-04-24,0.16789075
2025-04-25,0.15755049
2025-04-26,0.09125889
2025-04-27,0.07238932
2025-04-28,0.10641708
2025-04-29,0.15623583
2025-04-30,0.09236481
2025-05-01,0.11748852
2025-05-02,0.11570256
2025-05-03,0.09989504
2025-05-04,0.05097237
2025-05-05,0.12973747
2025-05-06,0.13556065
2025-05-07,0.10122091
2025-05-08,0.11553966
2025-05-09,0.1065003
2025-05-10,0.08202252
2025-05-11,0.06729784
2025-05-12,0.13430829
2025-05-13,0.09482122
2025-05-14,0.08847058
2025-05-15,0.14823818
2025-05-16,0.1214345
2025-05-17,0.07287436
2025-05-18,0.07633677
2025-05-19,0.11079028
2025-05-20,0.10448627
2025-05-21,0.11423065
2025-05-22,0.11079538
2025-05-23,0.14696572
2025-05-24,0.08753138
2025-05-25,0.06639371
2025-05-26,0.11734206
2025-05-27,0.1422362
2025-05-28,0.11297597
2025-05-29,0.13613051
2025-05-30,0.10409661
2025-05-31,0.07113065
2025-06-01,0.05834838
2025-06-02,0.12702929
2025-06-03,0.10392137
2025-06-04,0.08755333
2025-06-05,0.11135417
2025-06-06,0.12148999
2025-06-07,0.0700108
2025-06-08,0.05620949
2025-06-09,0.10849196
2025-06-10,0.08416255
2025-06-11,0.09600541
2025-06-12,0.07974478
2025-06-13,0.12810506
2025-06-14,0.07454568
2025-06-15,0.08236005
2025-06-16,0.10742232
2025-06-17,0.08529016
2025-06-18,0.11272097
2025-06-19,0.069566
2025-06-20,0.09545274
2025-06-21,0.07580666
2025-06-22,0.08951127
2025-06-23,0.08984704
2025-06-24,0.08706933
2025-06-25,0.10224393
2025-06-26,0.11101824
2025-06-27,0.14733961
2025-06-28,0.0730188
2025-06-29,0.05949688
2025-06-30,0.12097612
2025-07-01,0.09102689
2025-07-02,0.15507176
2025-07-03,0.08181112
2025-07-04,0.09013959
2025-07-05,0.06803052
2025-07-06,0.079766
2025-07-07,0.12345204
2025-07-08,0.0865365
2025-07-09,0.09455577
2025-07-10,0.12047391
2025-07-11,0.10312158
2025-07-12,0.05219103
2025-07-13,0.06010765
2025-07-14,0.11033167
2025-07-15,0.14369387
2025-07-16,0.08064857
2025-07-17,0.15476804
2025-07-18,0.11143347
2025-07-19,0.07694305
2025-07-20,0.07221094
2025-07-21,0.08700399
2025-07-22,0.08665536
2025-07-23,0.10132351
2025-07-24,0.10250246
2025-07-25,0.1829269
2025-07-26,0.07900735
2025-07-27,0.05592901
2025-07-28,0.14041292
2025-07-29,0.1247629
2025-07-30,0.10140406
2025-07-31,0.08518195
2025-08-01,0.11829276
2025-08-02,0.05183334
2025-08-03,0.05458228
2025-08-04,0.10754984
2025-08-05,0.08128649
2025-08-06,0.08092581
2025-08-07,0.08152699
2025-08-08,0.10793037
2025-08-09,0.06457443
2025-08-10,0.06231776
2025-08-11,0.08844141
2025-08-12,0.07513342
2025-08-13,0.10187729
2025-08-14,0.10934502
2025-08-15,0.1360915
2025-08-16,0.09387752
2025-08-17,0.05380439
2025-08-18,0.10534163
2025-08-19,0.12341191
2025-08-20,0.10597293
2025-08-21,0.10748779
2025-08-22,0.11661133
2025-08-23,0.07447809
2025-08-24,0.07805065
2025-08-25,0.09269154
2025-08-26,0.0950544
2025-08-27,0.08090442
2025-08-28,0.07264626
2025-08-29,0.09556333
2025-08-30,0.06132693
2025-08-31,0.05422237
2025-09-01,0.06656407
2025-09-02,0.09203312
2025-09-03,0.06933517
2025-09-04,0.07603645
2025-09-05,0.08928212
2025-09-06,0.04302039
2025-09-07,0.04077772
2025-09-08,0.06581625
2025-09-09,0.08167225
2025-09-10,0.09890218
2025-09-11,0.10613979
2025-09-12,0.13550535
2025-09-13,0.05360116
2025-09-14,0.0647911
2025-09-15,0.09786322
2025-09-16,0.09157759
2025-09-17,0.11337715
2025-09-18,0.11298542
2025-09-19,0.09082108
2025-09-20,0.04891578
2025-09-21,0.06078638
2025-09-22,0.10914319
2025-09-23,0.10642043
2025-09-24,0.08224343
2025-09-25,0.09696585
2025-09-26,0.09200709
2025-09-27,0.05545253
2025-09-28,0.05184217
2025-09-29,0.0969069
2025-09-30,0.12525559
2025-10-01,0.11027245
2025-10-02,0.11753085
2025-10-03,0.13097108
2025-10-04,0.04607704
2025-10-05,0.06850414
2025-10-06,0.12849495
2025-10-07,0.1372698
2025-10-08,0.10509531
2025-10-09,0.11926697
2025-10-10,0.1147991
2025-10-11,0.10116379
2025-10-12,0.06170497
2025-10-13,0.06684892
2025-10-14,0.08847671
2025-10-15,0.08904716
2025-10-16,0.08927043
2025-10-17,0.08824837
2025-10-18,0.05078491
2025-10-19,0.04025454
2025-10-20,0.09015189
2025-10-21,0.11797679
2025-10-22,0.09142849
2025-10-23,0.07636179
2025-10-24,0.07498152
2025-10-25,0.03974172
2025-10-26,0.05567973
2025-10-27,0.09643231
2025-10-28,0.0934854
2025-10-29,0.08263759
2025-10-30,0.09448799
2025-10-31,0.10202932
2025-11-01,0.04261827
2025-11-02,0.05670497
2025-11-03,0.1006875
2025-11-04,0.09109324
2025-11-05,0.09670796
2025-11-06,0.09926369
2025-11-07,0.0814537
2025-11-08,0.06902611
2025-11-09,0.05755182
2025-11-10,0.09723636
2025-11-11,0.06246654
2025-11-12,0.07440431
2025-11-13,0.09623254
2025-11-14,0.12863229
2025-11-15,0.05940837
2025-11-16,0.06285182
2025-11-17,0.11846891
2025-11-18,0.10873422
2025-11-19,0.10949084
2025-11-20,0.08998
2025-11-21,0.11328138
2025-11-22,0.03071455
2025-11-23,0.04357848
2025-11-24,0.01582868
2025-11-25,0.09633873
2025-11-26,0.07820669
2025-11-27,0.10327123
2025-11-28,0.08508161
2025-11-29,0.04596974
2025-11-30,0.04371512
2025-12-01,0.1086113
2025-12-02,0.09003192
2025-12-03,0.08836458
2025-12-04,0.09446536
2025-12-05,0.08988619
2025-12-06,0.06248444
2025-12-07,0.06088551
2025-12-08,0.07323078
2025-12-09,0.09408643
2025-12-10,0.089751
2025-12-11,0.10636278
2025-12-12,0.09694259
2025-12-13,0.04462012
2025-12-14,0.05316395
2025-12-15,0.08381409
2025-12-16,0.08245171
2025-12-17,0.09706983
2025-12-18,0.07906973
2025-12-19,0.07121637
2025-12-20,0.03924391
2025-12-21,0.05026768
2025-12-22,0.08688868
2025-12-23,0.09835667
2025-12-24,0.0780704
2025-12-25,0.06946719
2025-12-26,0.06985938
2025-12-27,0.03905918
2025-12-28,0.03761146
2025-12-29,0.07865532
2025-12-30,0.09149311
2025-12-31,0.09573936
2026-01-01,0.06514832
2026-01-02,0.08188325
2026-01-03,0.02826537
2026-01-04,0.03774588
2026-01-05,0.0940237
2026-01-06,0.08533615
2026-01-07,0.08280865
2026-01-08,0.11467639
2026-01-09,0.11879646
2026-01-10,0.09295038
2026-01-11,0.09910511
2026-01-12,0.12986625
2026-01-13,0.10392582
2026-01-14,0.10246749
2026-01-15,0.09193162
2026-01-16,0.0833394
2026-01-17,0.03102819
2026-01-18,0.03165698
2026-01-19,0.05504019
2026-01-20,0.07677111
2026-01-21,0.09809822
2026-01-22,0.07634246
2026-01-23,0.05138434
2026-01-24,0.03074261
2026-01-25,0.03866787
2026-01-26,0.07421297
2026-01-27,0.04513345
2026-01-28,0.06632721
2026-01-29,0.07597533
2026-01-30,0.09894127
2026-01-31,0.07168008
2026-02-01,0.06402777
2026-02-02,0.10561381
2026-02-03,0.09249565
2026-02-04,0.09886249
2026-02-05,0.09327752
2026-02-06,0.10983756
2026-02-07,0.04424487
2026-02-08,0.0328766
2026-02-09,0.08750796
2026-02-10,0.0713124
2026-02-11,0.0735925
2026-02-12,0.07397327
2026-02-13,0.0963204
2026-02-14,0.04431619
2026-02-15,0.03204789
2026-02-16,0.04488362
2026-02-17,0.06477845
2026-02-18,0.07650537
2026-02-19,0.06830619
2026-02-20,0.10479211
2026-02-21,0.05905748
2026-02-22,0.02767849
2026-02-23,0.07851045
2026-02-24,0.06765211
2026-02-25,0.0577836
2026-02-26,0.0749463
2026-02-27,0.06382882
2026-02-28,0.04253121
2026-03-01,0.0276763
2026-03-02,0.08087425
2026-03-03,0.08752599
2026-03-04,0.12569382
2026-03-05,0.09266752
2026-03-06,0.07205211
2026-03-07,0.02905033
2026-03-08,0.02624847
2026-03-09,0.0951304
2026-03-10,0.08278722
2026-03-11,0.10276442
2026-03-12,0.08435058
2026-03-13,0.085018
2026-03-14,0.02812861
2026-03-15,0.03079738
2026-03-16,0.09576524
2026-03-17,0.07424662
2026-03-18,0.08626399
2026-03-19,0.09518858
2026-03-20,0.06934487
2026-03-21,0.02105123
2026-03-22,0.04989061
2026-03-23,0.0553767
2026-03-24,0.07917579
2026-03-25,0.09915627
2026-03-26,0.06668777
2026-03-27,0.09052004
2026-03-28,0.03409944
2026-03-29,0.03188277
2026-03-30,0.08572028
2026-03-31,0.06466211
2026-04-01,0.10430794
2026-04-02,0.06616004
2026-04-03,0.04026804
2026-04-04,0.02137943
2026-04-05,0.01867501
2026-04-06,0.07615702
2026-04-07,0.06873119
2026-04-08,0.07553904
2026-04-09,0.064078
2026-04-10,0.08651721
