date,Fees per Block USD (Mean)
2018-01-12,47325.54058144
2018-01-13,50390.77040765
2018-01-14,43050.22487767
2018-01-15,46833.03113977
2018-01-16,45567.44991624
2018-01-17,42647.12943185
2018-01-18,43176.51451678
2018-01-19,33958.88192236
2018-01-20,30046.07755033
2018-01-21,21617.07399385
2018-01-22,20852.64099244
2018-01-23,17284.23978092
2018-01-24,17682.31750487
2018-01-25,15795.79700903
2018-01-26,14872.66965709
2018-01-27,12058.11791338
2018-01-28,11492.20461991
2018-01-29,11132.53087833
2018-01-30,10164.89535086
2018-01-31,13922.67428775
2018-02-01,12671.6420776
2018-02-02,14018.45674122
2018-02-03,8298.08958895
2018-02-04,5415.20073089
2018-02-05,7097.37272863
2018-02-06,6582.50991332
2018-02-07,6972.813944
2018-02-08,5518.86298309
2018-02-09,5438.87566827
2018-02-10,5370.20295366
2018-02-11,3360.30020844
2018-02-12,3647.85586858
2018-02-13,3602.11959543
2018-02-14,3217.80972379
2018-02-15,4814.1995432
2018-02-16,3713.71637489
2018-02-17,3480.90594126
2018-02-18,2945.66909129
2018-02-19,3424.71100592
2018-02-20,4265.35520355
2018-02-21,2595.75967686
2018-02-22,2576.74004068
2018-02-23,4983.26926965
2018-02-24,6647.45065055
2018-02-25,2318.53935739
2018-02-26,3266.17018993
2018-02-27,3336.61313342
2018-02-28,3515.93377065
2018-03-01,3355.07875646
2018-03-02,2955.78765427
2018-03-03,2396.42127792
2018-03-04,2544.26840761
2018-03-05,3449.16079252
2018-03-06,2627.83273622
2018-03-07,2305.40971863
2018-03-08,2123.66352974
2018-03-09,2121.56870188
2018-03-10,2669.88291753
2018-03-11,2314.48285428
2018-03-12,1963.5204386
2018-03-13,3510.23173563
2018-03-14,2251.55226385
2018-03-15,2064.43653502
2018-03-16,1580.89751052
2018-03-17,1163.13532505
2018-03-18,1281.54374125
2018-03-19,1658.63082039
2018-03-20,2137.45757534
2018-03-21,1832.80924174
2018-03-22,1699.57071804
2018-03-23,1682.22880128
2018-03-24,1234.7761215
2018-03-25,1279.01058779
2018-03-26,1472.13552482
2018-03-27,1441.3850202
2018-03-28,1414.26601879
2018-03-29,1343.91872052
2018-03-30,1095.99768346
2018-03-31,1100.59441372
2018-04-01,762.47379837
2018-04-02,957.64381191
2018-04-03,1131.62114709
2018-04-04,1189.00798038
2018-04-05,1059.11719248
2018-04-06,1655.76655588
2018-04-07,1039.22501648
2018-04-08,911.89963522
2018-04-09,1047.95193165
2018-04-10,950.4270242
2018-04-11,972.87161261
2018-04-12,1732.59805939
2018-04-13,1766.54733715
2018-04-14,1387.23024245
2018-04-15,1227.37106284
2018-04-16,1470.16484729
2018-04-17,1299.6171988
2018-04-18,1276.00719282
2018-04-19,1277.71466743
2018-04-20,1794.8649834
2018-04-21,1569.50504313
2018-04-22,1208.21378351
2018-04-23,1694.32836522
2018-04-24,3833.56467795
2018-04-25,6831.15215898
2018-04-26,4251.78381078
2018-04-27,3616.75435821
2018-04-28,3034.15349737
2018-04-29,2066.48170846
2018-04-30,2201.49479747
2018-05-01,1806.34429192
2018-05-02,2533.01909172
2018-05-03,2456.02246981
2018-05-04,2762.62561371
2018-05-05,1971.28767512
2018-05-06,2210.46740958
2018-05-07,2237.91344601
2018-05-08,2282.68330906
2018-05-09,1756.35230329
2018-05-10,1610.0128831
2018-05-11,2630.31558357
2018-05-12,1447.56156591
2018-05-13,1349.74502096
2018-05-14,2297.32610534
2018-05-15,2233.02679147
2018-05-16,1495.26888582
2018-05-17,3380.50472585
2018-05-18,3827.8711487
2018-05-19,1684.10395588
2018-05-20,1452.7239932
2018-05-21,1683.68503691
2018-05-22,1444.68109954
2018-05-23,1479.0606093
2018-05-24,1565.04828716
2018-05-25,1290.16094905
2018-05-26,1041.67269839
2018-05-27,868.29094195
2018-05-28,1348.17984625
2018-05-29,1501.72667779
2018-05-30,968.9271851
2018-05-31,956.96727164
2018-06-01,918.05918503
2018-06-02,814.83596135
2018-06-03,723.17886164
2018-06-04,855.80693535
2018-06-05,792.70414331
2018-06-06,1006.69393317
2018-06-07,1112.61552708
2018-06-08,939.75501666
2018-06-09,997.34310062
2018-06-10,932.17248494
2018-06-11,1189.18302904
2018-06-12,1018.58067282
2018-06-13,1670.88445333
2018-06-14,1186.83343115
2018-06-15,992.34803063
2018-06-16,639.57765611
2018-06-17,973.56830533
2018-06-18,696.81055029
2018-06-19,3635.27697167
2018-06-20,8734.80249853
2018-06-21,2911.69230761
2018-06-22,2891.81023046
2018-06-23,1221.50123589
2018-06-24,945.91631962
2018-06-25,1369.90713115
2018-06-26,1373.27701099
2018-06-27,1620.09871824
2018-06-28,1053.2624249
2018-06-29,1071.31219632
2018-06-30,1066.46355828
2018-07-01,725.78061653
2018-07-02,1078.08008242
2018-07-03,1586.37189852
2018-07-04,1058.89301016
2018-07-05,951.28189759
2018-07-06,887.17274388
2018-07-07,697.9749549
2018-07-08,667.41380598
2018-07-09,983.09204921
2018-07-10,990.83791591
2018-07-11,962.2868889
2018-07-12,820.57499357
2018-07-13,852.66672517
2018-07-14,703.73303591
2018-07-15,727.52703612
2018-07-16,1290.76248397
2018-07-17,1084.19196549
2018-07-18,1356.11688836
2018-07-19,1245.99378929
2018-07-20,1113.11646305
2018-07-21,932.23764829
2018-07-22,605.17002012
2018-07-23,1212.10462091
2018-07-24,1512.12127273
2018-07-25,1248.74869878
2018-07-26,1186.60431546
2018-07-27,993.10123501
2018-07-28,944.40003823
2018-07-29,756.2154221
2018-07-30,1491.72944559
2018-07-31,1374.06262041
2018-08-01,1074.9607932
2018-08-02,1250.28793119
2018-08-03,1034.09962087
2018-08-04,708.94376371
2018-08-05,596.24130629
2018-08-06,945.5539112
2018-08-07,864.54527333
2018-08-08,851.32991997
2018-08-09,891.00330827
2018-08-10,742.29179519
2018-08-11,558.41273173
2018-08-12,519.0779179
2018-08-13,842.72489964
2018-08-14,1177.07244771
2018-08-15,877.86128061
2018-08-16,966.38994978
2018-08-17,1059.44095668
2018-08-18,662.37764422
2018-08-19,752.52737103
2018-08-20,1248.92764272
2018-08-21,1071.70181107
2018-08-22,999.75052488
2018-08-23,833.94195925
2018-08-24,859.02710669
2018-08-25,1047.01767477
2018-08-26,1072.58885513
2018-08-27,1186.16232052
2018-08-28,2064.78750699
2018-08-29,1200.24611684
2018-08-30,1082.15509869
2018-08-31,1137.81466539
2018-09-01,904.28307758
2018-09-02,820.0202434
2018-09-03,1005.02007461
2018-09-04,1404.10471476
2018-09-05,1704.06426669
2018-09-06,1341.80061945
2018-09-07,1183.17146848
2018-09-08,798.77927943
2018-09-09,710.83780177
2018-09-10,931.32436129
2018-09-11,1038.45571625
2018-09-12,892.79571347
2018-09-13,884.77173261
2018-09-14,1044.15573721
2018-09-15,731.25578935
2018-09-16,609.62084261
2018-09-17,826.61358723
2018-09-18,845.24702002
2018-09-19,694.06743
2018-09-20,760.59127577
2018-09-21,1189.33116724
2018-09-22,807.46646991
2018-09-23,648.48539957
2018-09-24,695.29898722
2018-09-25,771.01122869
2018-09-26,937.9744966
2018-09-27,1080.17421957
2018-09-28,1252.13894513
2018-09-29,824.61517206
2018-09-30,625.07919282
2018-10-01,910.25004985
2018-10-02,1232.50450213
2018-10-03,954.98293326
2018-10-04,820.44229652
2018-10-05,1080.14838429
2018-10-06,927.5080638
2018-10-07,604.70428592
2018-10-08,825.05094224
2018-10-09,850.02355178
2018-10-10,713.41605705
2018-10-11,727.36025299
2018-10-12,878.29545618
2018-10-13,592.54038949
2018-10-14,689.42896044
2018-10-15,957.95101789
2018-10-16,954.02323018
2018-10-17,912.72740729
2018-10-18,866.53508343
2018-10-19,812.96743867
2018-10-20,655.75637425
2018-10-21,595.34196809
2018-10-22,704.78031244
2018-10-23,702.35708826
2018-10-24,980.74781969
2018-10-25,832.7383445
2018-10-26,814.92376335
2018-10-27,626.1655695
2018-10-28,764.27543616
2018-10-29,856.51686757
2018-10-30,771.14338525
2018-10-31,645.59863872
2018-11-01,720.40563007
2018-11-02,820.66334488
2018-11-03,538.48761584
2018-11-04,669.34867128
2018-11-05,836.85653978
2018-11-06,968.40936636
2018-11-07,1025.62261686
2018-11-08,1128.91623202
2018-11-09,1135.19847781
2018-11-10,817.21536036
2018-11-11,620.7029722
2018-11-12,880.1051046
2018-11-13,966.0467565
2018-11-14,1160.95273235
2018-11-15,1709.24662792
2018-11-16,1648.75734561
2018-11-17,830.12061674
2018-11-18,826.28160685
2018-11-19,1629.21641389
2018-11-20,2434.92883474
2018-11-21,2165.97404872
2018-11-22,1455.85949712
2018-11-23,1283.34789441
2018-11-24,934.91906206
2018-11-25,973.27893109
2018-11-26,1348.06986909
2018-11-27,1079.40808968
2018-11-28,1356.72313618
2018-11-29,1831.33531984
2018-11-30,1653.15557622
2018-12-01,1037.01120933
2018-12-02,850.22823793
2018-12-03,1083.31712551
2018-12-04,900.43298629
2018-12-05,777.21786336
2018-12-06,786.48238197
2018-12-07,923.25810594
2018-12-08,527.44277761
2018-12-09,459.13270978
2018-12-10,643.91674312
2018-12-11,630.59317339
2018-12-12,636.81374522
2018-12-13,570.06107518
2018-12-14,560.28874469
2018-12-15,394.25638739
2018-12-16,418.39346988
2018-12-17,442.38638437
2018-12-18,730.99108577
2018-12-19,829.67795088
2018-12-20,803.61899522
2018-12-21,876.04616983
2018-12-22,412.68640256
2018-12-23,347.89115473
2018-12-24,621.54701622
2018-12-25,431.89444934
2018-12-26,387.80004149
2018-12-27,359.95170844
2018-12-28,393.91905462
2018-12-29,425.17387212
2018-12-30,297.73177026
2018-12-31,384.06731621
2019-01-01,279.06738677
2019-01-02,455.42584885
2019-01-03,470.9160192
2019-01-04,494.51931648
2019-01-05,286.5137452
2019-01-06,456.17997871
2019-01-07,676.17243674
2019-01-08,494.09600768
2019-01-09,587.21698511
2019-01-10,621.15369007
2019-01-11,591.46855748
2019-01-12,446.26739424
2019-01-13,367.350847
2019-01-14,476.86868304
2019-01-15,580.47035331
2019-01-16,676.64072188
2019-01-17,663.67139936
2019-01-18,545.97090399
2019-01-19,484.31683248
2019-01-20,329.31530521
2019-01-21,469.19448318
2019-01-22,570.86043731
2019-01-23,553.89516954
2019-01-24,504.45492303
2019-01-25,640.09961672
2019-01-26,474.1208788
2019-01-27,412.88779413
2019-01-28,572.82906492
2019-01-29,539.76909143
2019-01-30,536.77453457
2019-01-31,643.72246942
2019-02-01,720.56149329
2019-02-02,454.43885328
2019-02-03,369.55209488
2019-02-04,400.90560484
2019-02-05,404.40203236
2019-02-06,451.84915046
2019-02-07,326.69880001
2019-02-08,450.40555307
2019-02-09,431.59138831
2019-02-10,353.69444145
2019-02-11,578.18076631
2019-02-12,968.39335985
2019-02-13,840.87062405
2019-02-14,667.49142189
2019-02-15,749.00775612
2019-02-16,539.019492
2019-02-17,436.05630368
2019-02-18,720.55780926
2019-02-19,921.24850687
2019-02-20,1142.3656157
2019-02-21,1146.98745382
2019-02-22,951.72574388
2019-02-23,710.8057905
2019-02-24,861.15140386
2019-02-25,1035.29683864
2019-02-26,848.75465976
2019-02-27,881.94178997
2019-02-28,772.36606389
2019-03-01,721.11598244
2019-03-02,732.23858409
2019-03-03,558.85676986
2019-03-04,774.73826628
2019-03-05,737.18373835
2019-03-06,1156.30968208
2019-03-07,1041.30401861
2019-03-08,920.29009995
2019-03-09,695.5795299
2019-03-10,548.78123698
2019-03-11,841.53091184
2019-03-12,852.34756019
2019-03-13,1032.27969279
2019-03-14,937.38950393
2019-03-15,793.61093836
2019-03-16,547.75426098
2019-03-17,457.35602453
2019-03-18,553.48821051
2019-03-19,511.77083067
2019-03-20,677.55879306
2019-03-21,995.57375668
2019-03-22,672.59625617
2019-03-23,494.56500076
2019-03-24,416.76357428
2019-03-25,782.47338743
2019-03-26,1067.64374155
2019-03-27,1291.02010392
2019-03-28,1317.08664673
2019-03-29,1760.59417199
2019-03-30,1610.13927987
2019-03-31,1316.04653914
2019-04-01,1880.57945382
2019-04-02,3392.51778385
2019-04-03,5018.70652316
2019-04-04,5465.813683
2019-04-05,3610.87989796
2019-04-06,2927.92748644
2019-04-07,3107.50496471
2019-04-08,4581.21695188
2019-04-09,4503.75350678
2019-04-10,3956.21337397
2019-04-11,3734.16188011
2019-04-12,3343.16760649
2019-04-13,2479.48659876
2019-04-14,2381.17251541
2019-04-15,2780.09529993
2019-04-16,2687.96267441
2019-04-17,2903.8195391
2019-04-18,2549.36424491
2019-04-19,2703.97041288
2019-04-20,2345.06008855
2019-04-21,1631.36911943
2019-04-22,2769.59538445
2019-04-23,4589.46521749
2019-04-24,4375.72212459
2019-04-25,3569.13500531
2019-04-26,3194.83016279
2019-04-27,2099.68548624
2019-04-28,1558.00447118
2019-04-29,2288.50091957
2019-04-30,3214.4364011
2019-05-01,2051.61479078
2019-05-02,1912.79551185
2019-05-03,3049.98705123
2019-05-04,2646.10956118
2019-05-05,2814.32304085
2019-05-06,2886.35874419
2019-05-07,4308.2865762
2019-05-08,4363.98660796
2019-05-09,4338.18028589
2019-05-10,6256.74109542
2019-05-11,6549.70827796
2019-05-12,4707.57693296
2019-05-13,5005.40940355
2019-05-14,6959.7918916
2019-05-15,10380.62929996
2019-05-16,12505.8291509
2019-05-17,10939.15063887
2019-05-18,6442.49314784
2019-05-19,6097.53296778
2019-05-20,9088.23562124
2019-05-21,10470.23227828
2019-05-22,8336.2663105
2019-05-23,7988.6817562
2019-05-24,9989.63243769
2019-05-25,7322.95485025
2019-05-26,4702.95947041
2019-05-27,9896.19165636
2019-05-28,10248.95653786
2019-05-29,9289.27801626
2019-05-30,10148.78564465
2019-05-31,14671.9792269
2019-06-01,9018.94541697
2019-06-02,7830.76399973
2019-06-03,14252.2505652
2019-06-04,11159.42925464
2019-06-05,7740.99258093
2019-06-06,6026.58719279
2019-06-07,5333.00177622
2019-06-08,4688.7856905
2019-06-09,3330.96849433
2019-06-10,5061.12535825
2019-06-11,6080.30450508
2019-06-12,6645.81609212
2019-06-13,5897.62068123
2019-06-14,5814.59345742
2019-06-15,4681.63177837
2019-06-16,5191.06191928
2019-06-17,8164.74360318
2019-06-18,6539.38928928
2019-06-19,5459.31466085
2019-06-20,7263.84163981
2019-06-21,9293.36221045
2019-06-22,9322.82941561
2019-06-23,4846.48465864
2019-06-24,6280.24502465
2019-06-25,9430.38629721
2019-06-26,14300.97650663
2019-06-27,16675.57258484
2019-06-28,13181.14036918
2019-06-29,7442.03909429
2019-06-30,7984.59830449
2019-07-01,9516.01907051
2019-07-02,7689.04505423
2019-07-03,6229.70624455
2019-07-04,5890.6825946
2019-07-05,4477.81999338
2019-07-06,3236.74904711
2019-07-07,3363.97890104
2019-07-08,4464.00316783
2019-07-09,5775.79220185
2019-07-10,8386.71089701
2019-07-11,7125.3330869
2019-07-12,4750.17517242
2019-07-13,3592.65519057
2019-07-14,3033.33548139
2019-07-15,4559.89121141
2019-07-16,4006.95119631
2019-07-17,4639.21843852
2019-07-18,6007.82687608
2019-07-19,6296.1731444
2019-07-20,3007.76427
2019-07-21,2660.65159474
2019-07-22,3565.03573714
2019-07-23,3638.73310128
2019-07-24,3487.27747178
2019-07-25,3749.91606296
2019-07-26,2735.82369872
2019-07-27,2111.21017001
2019-07-28,1437.37351594
2019-07-29,2259.76970241
2019-07-30,4052.54700735
2019-07-31,3092.15365589
2019-08-01,3314.44992511
2019-08-02,2769.60532101
2019-08-03,1711.78767979
2019-08-04,1274.31867416
2019-08-05,3463.8368944
2019-08-06,3350.21991761
2019-08-07,5439.8693765
2019-08-08,5853.29442476
2019-08-09,5255.38532408
2019-08-10,3052.0570974
2019-08-11,2259.1439528
2019-08-12,4332.98628138
2019-08-13,5327.12820728
2019-08-14,4046.03083206
2019-08-15,3434.7026058
2019-08-16,3576.21148088
2019-08-17,2847.21444116
2019-08-18,2383.45936948
2019-08-19,2716.94988998
2019-08-20,3278.55674483
2019-08-21,3910.64286696
2019-08-22,3849.3908885
2019-08-23,2777.26750641
2019-08-24,1907.25979076
2019-08-25,1406.47913042
2019-08-26,2503.40848686
2019-08-27,2562.72892913
2019-08-28,2256.29358472
2019-08-29,1955.30466486
2019-08-30,2055.75309719
2019-08-31,1388.25466412
2019-09-01,1347.54626244
2019-09-02,1916.60662564
2019-09-03,2499.23268348
2019-09-04,2894.30591386
2019-09-05,2346.39821333
2019-09-06,2526.52718664
2019-09-07,1852.38313081
2019-09-08,1283.54623677
2019-09-09,2305.96402753
2019-09-10,2098.14248036
2019-09-11,1901.63328279
2019-09-12,1906.67709557
2019-09-13,1890.9590436
2019-09-14,1400.09875524
2019-09-15,1278.3897365
2019-09-16,1836.17720988
2019-09-17,2390.90599063
2019-09-18,1998.85040434
2019-09-19,2457.3868926
2019-09-20,2158.51877542
2019-09-21,1415.71613727
2019-09-22,1234.66199809
2019-09-23,2790.197326
2019-09-24,2305.77650947
2019-09-25,2312.73478703
2019-09-26,1576.15759099
2019-09-27,2084.64873902
2019-09-28,1186.37156686
2019-09-29,1244.53367318
2019-09-30,2562.56430304
2019-10-01,2816.02136206
2019-10-02,2072.07011755
2019-10-03,2116.37955114
2019-10-04,1539.69944653
2019-10-05,980.98674178
2019-10-06,881.4142851
2019-10-07,1284.69387477
2019-10-08,1400.39862476
2019-10-09,1844.01556587
2019-10-10,1763.19047082
2019-10-11,1495.54802298
2019-10-12,1300.27224816
2019-10-13,951.88487841
2019-10-14,1465.04819264
2019-10-15,1398.47844154
2019-10-16,1640.34691307
2019-10-17,1361.24537813
2019-10-18,1240.43068576
2019-10-19,1025.92208571
2019-10-20,868.61718004
2019-10-21,1066.13261612
2019-10-22,1078.16294543
2019-10-23,1421.51502861
2019-10-24,1620.46617686
2019-10-25,2086.12551796
2019-10-26,3171.08165458
2019-10-27,2780.02327283
2019-10-28,2676.92461448
2019-10-29,2498.50903322
2019-10-30,2303.92650906
2019-10-31,2463.87542143
2019-11-01,2825.29368807
2019-11-02,1916.11708568
2019-11-03,1738.80718932
2019-11-04,3393.77995825
2019-11-05,2833.58841586
2019-11-06,2733.21022389
2019-11-07,2717.94627338
2019-11-08,2863.66441727
2019-11-09,1802.11224083
2019-11-10,1278.19441514
2019-11-11,1721.04169413
2019-11-12,1855.0552067
2019-11-13,2226.0319859
2019-11-14,1520.15872989
2019-11-15,1604.89688649
2019-11-16,1313.57521906
2019-11-17,1165.47182427
2019-11-18,1665.22934346
2019-11-19,1898.83584232
2019-11-20,1561.98684533
2019-11-21,2105.32081555
2019-11-22,2211.64174168
2019-11-23,899.82189966
2019-11-24,925.9571313
2019-11-25,1808.35169872
2019-11-26,2331.70397977
2019-11-27,1770.46734856
2019-11-28,1206.61282295
2019-11-29,1836.34581333
2019-11-30,1653.30334252
2019-12-01,1158.19350536
2019-12-02,1314.27420169
2019-12-03,1178.85086388
2019-12-04,1292.99470944
2019-12-05,1176.34790112
2019-12-06,1277.94318449
2019-12-07,876.3045861
2019-12-08,733.44501384
2019-12-09,1098.8917069
2019-12-10,1145.35795554
2019-12-11,1344.47543861
2019-12-12,1217.74288642
2019-12-13,1069.50381445
2019-12-14,729.27794649
2019-12-15,1170.65828872
2019-12-16,995.3266927
2019-12-17,1102.86886362
2019-12-18,1393.07093357
2019-12-19,1307.14226061
2019-12-20,1168.19101013
2019-12-21,674.31578236
2019-12-22,546.96279441
2019-12-23,990.76043456
2019-12-24,1029.83895423
2019-12-25,740.28167025
2019-12-26,818.04202207
2019-12-27,850.61342524
2019-12-28,677.01869437
2019-12-29,598.26270742
2019-12-30,700.46572971
2019-12-31,739.1420213
2020-01-01,413.378056
2020-01-02,693.41076529
2020-01-03,702.74632825
2020-01-04,536.99739809
2020-01-05,542.15759632
2020-01-06,1146.02849881
2020-01-07,1150.54149712
2020-01-08,1783.48304972
2020-01-09,1496.48503653
2020-01-10,1721.06715373
2020-01-11,915.67071612
2020-01-12,781.35417237
2020-01-13,999.47131833
2020-01-14,1552.29694126
2020-01-15,1820.59611286
2020-01-16,1302.80373008
2020-01-17,1354.89675883
2020-01-18,1198.16236294
2020-01-19,972.60265938
2020-01-20,1009.29451265
2020-01-21,1161.9941174
2020-01-22,1206.14646485
2020-01-23,1115.76929802
2020-01-24,890.30287517
2020-01-25,579.04360085
2020-01-26,625.77948283
2020-01-27,1346.06162987
2020-01-28,1464.87858855
2020-01-29,1192.1846597
2020-01-30,1183.62969365
2020-01-31,1461.4323643
2020-02-01,1085.87467747
2020-02-02,1113.0726017
2020-02-03,1357.88935307
2020-02-04,1656.37609538
2020-02-05,1509.61278433
2020-02-06,1951.93980291
2020-02-07,2219.61446664
2020-02-08,1506.48372537
2020-02-09,1306.51489367
2020-02-10,2236.14362764
2020-02-11,2343.02756471
2020-02-12,2721.43466984
2020-02-13,2584.07823513
2020-02-14,2446.58948725
2020-02-15,2038.64954524
2020-02-16,1503.99126892
2020-02-17,1562.77378507
2020-02-18,1988.59782408
2020-02-19,2250.26476269
2020-02-20,2113.1460112
2020-02-21,1480.36995937
2020-02-22,1194.50038474
2020-02-23,1153.70574527
2020-02-24,1578.94858989
2020-02-25,1613.79544732
2020-02-26,1941.45620411
2020-02-27,1616.01075211
2020-02-28,1444.84233487
2020-02-29,1154.04874007
2020-03-01,698.80004987
2020-03-02,1353.35941836
2020-03-03,1418.32514049
2020-03-04,1271.40747551
2020-03-05,1350.34079713
2020-03-06,1561.43626058
2020-03-07,1068.44120495
2020-03-08,874.68124265
2020-03-09,1341.16481327
2020-03-10,1682.02991346
2020-03-11,1944.60467728
2020-03-12,2499.64574401
2020-03-13,3550.53536528
2020-03-14,2231.01937846
2020-03-15,1980.6870862
2020-03-16,2569.976257
2020-03-17,2682.36123103
2020-03-18,3099.86339825
2020-03-19,3686.43424687
2020-03-20,4701.04630479
2020-03-21,2342.3698195
2020-03-22,1604.14698454
2020-03-23,2830.85606434
2020-03-24,2250.62548498
2020-03-25,3276.96326381
2020-03-26,2291.51746922
2020-03-27,1790.14132828
2020-03-28,1328.71526484
2020-03-29,852.10793558
2020-03-30,1123.98767855
2020-03-31,1178.356817
2020-04-01,1099.1919339
2020-04-02,1100.6914543
2020-04-03,1333.31974825
2020-04-04,717.67446903
2020-04-05,529.71812195
2020-04-06,1167.65028497
2020-04-07,1103.19152636
2020-04-08,1148.95772278
2020-04-09,1104.27638227
2020-04-10,885.76774355
2020-04-11,593.0037008
2020-04-12,583.9816644
2020-04-13,659.65518847
2020-04-14,920.64958275
2020-04-15,1066.10436545
2020-04-16,1290.92184567
2020-04-17,1420.53144246
2020-04-18,872.30736285
2020-04-19,733.17573796
2020-04-20,958.66580005
2020-04-21,1075.23966451
2020-04-22,1361.70653726
2020-04-23,2123.43685141
2020-04-24,1934.12058537
2020-04-25,1542.62875174
2020-04-26,1151.11416426
2020-04-27,1533.80548184
2020-04-28,1393.82901569
2020-04-29,3006.29311619
2020-04-30,6973.71700272
2020-05-01,6861.85526507
2020-05-02,4090.55634951
2020-05-03,3054.95570407
2020-05-04,3724.07373882
2020-05-05,4056.04345434
2020-05-06,4086.12158347
2020-05-07,5730.00629305
2020-05-08,7538.3699846
2020-05-09,6230.88846128
2020-05-10,3231.91029421
2020-05-11,4908.82423674
2020-05-12,6601.43105571
2020-05-13,8279.69815235
2020-05-14,12291.93953536
2020-05-15,12313.96988398
2020-05-16,8087.80269584
2020-05-17,9530.68101905
2020-05-18,12436.38471767
2020-05-19,15344.46634627
2020-05-20,16145.88559308
2020-05-21,14213.61612978
2020-05-22,13053.35672528
2020-05-23,8351.99192817
2020-05-24,5769.77226406
2020-05-25,6514.0304723
2020-05-26,5744.72482251
2020-05-27,5118.69062101
2020-05-28,6311.89351728
2020-05-29,7003.67028559
2020-05-30,4169.71251342
2020-05-31,3882.9496125
2020-06-01,5709.77811219
2020-06-02,7474.36906757
2020-06-03,5649.66477738
2020-06-04,4011.11150124
2020-06-05,3045.49287446
2020-06-06,1570.09538831
2020-06-07,1590.4713703
2020-06-08,2502.19150957
2020-06-09,2134.27883011
2020-06-10,2290.95969179
2020-06-11,2005.0901895
2020-06-12,1729.60563134
2020-06-13,1258.16931336
2020-06-14,901.71952107
2020-06-15,2301.80585281
2020-06-16,3201.41353034
2020-06-17,3270.95876397
2020-06-18,3372.49954266
2020-06-19,3282.57247272
2020-06-20,2037.76211364
2020-06-21,1599.86851939
2020-06-22,2402.84793094
2020-06-23,2795.31423449
2020-06-24,2870.34586998
2020-06-25,2626.7653399
2020-06-26,1905.42299342
2020-06-27,1545.56079906
2020-06-28,1191.11213646
2020-06-29,2100.2663353
2020-06-30,2674.4538325
2020-07-01,3568.18082639
2020-07-02,3122.19441127
2020-07-03,3000.14990034
2020-07-04,1844.77727639
2020-07-05,1395.07590535
2020-07-06,2212.27636986
2020-07-07,2343.90771661
2020-07-08,2958.56019423
2020-07-09,3128.37151605
2020-07-10,2767.19670335
2020-07-11,1935.95427423
2020-07-12,1495.61449339
2020-07-13,2583.73417448
2020-07-14,4032.1787429
2020-07-15,4298.39776806
2020-07-16,5249.30374779
2020-07-17,5987.39650168
2020-07-18,5376.58114122
2020-07-19,3210.85540608
2020-07-20,5113.75982578
2020-07-21,7623.78487619
2020-07-22,9311.94299363
2020-07-23,9469.02750531
2020-07-24,7379.34726258
2020-07-25,6030.45557272
2020-07-26,4766.07615352
2020-07-27,8531.51073795
2020-07-28,14214.75882317
2020-07-29,13097.22303165
2020-07-30,14704.19912231
2020-07-31,12561.91883444
2020-08-01,10875.14251733
2020-08-02,8558.1170537
2020-08-03,9069.3727636
2020-08-04,8627.35316718
2020-08-05,12175.58011861
2020-08-06,14787.61499293
2020-08-07,10565.65417635
2020-08-08,6495.83492741
2020-08-09,4683.17073228
2020-08-10,11582.77926566
2020-08-11,11413.2313632
2020-08-12,9145.27753121
2020-08-13,8564.42691792
2020-08-14,7494.37113
2020-08-15,5135.8360441
2020-08-16,4710.80461916
2020-08-17,7919.73612318
2020-08-18,13720.9314004
2020-08-19,12598.808354
2020-08-20,10561.6298302
2020-08-21,10293.39169779
2020-08-22,7943.43475455
2020-08-23,4375.77254633
2020-08-24,6182.0467693
2020-08-25,8063.13565318
2020-08-26,8712.12124913
2020-08-27,10794.25118836
2020-08-28,7254.08646569
2020-08-29,5187.6215374
2020-08-30,5861.39056263
2020-08-31,7131.71160811
2020-09-01,9719.85447311
2020-09-02,10195.93855776
2020-09-03,11425.08033848
2020-09-04,11965.8268381
2020-09-05,8725.68329132
2020-09-06,4813.62024833
2020-09-07,5603.20585948
2020-09-08,5488.09405877
2020-09-09,6109.07048784
2020-09-10,7223.888142
2020-09-11,7102.78443522
2020-09-12,3542.84293412
2020-09-13,3142.74326441
2020-09-14,4525.79342774
2020-09-15,5328.9659412
2020-09-16,5466.52223372
2020-09-17,4337.77591524
2020-09-18,4590.15736788
2020-09-19,3514.14682115
2020-09-20,2534.72071404
2020-09-21,4481.20336022
2020-09-22,6021.2967294
2020-09-23,7057.85517841
2020-09-24,6295.50937776
2020-09-25,4871.03602627
2020-09-26,2968.88922977
2020-09-27,2648.57323077
2020-09-28,4782.85800069
2020-09-29,6316.98738049
2020-09-30,6542.18807931
2020-10-01,8820.76239254
2020-10-02,9479.25821246
2020-10-03,5022.45546591
2020-10-04,3748.27937444
2020-10-05,7522.59383387
2020-10-06,9320.30020952
2020-10-07,7817.95087685
2020-10-08,6859.57106367
2020-10-09,8575.29243043
2020-10-10,6013.02954208
2020-10-11,4158.57978751
2020-10-12,5760.31702441
2020-10-13,5102.17260873
2020-10-14,5583.64138237
2020-10-15,5915.07438354
2020-10-16,4696.9286294
2020-10-17,2559.06001083
2020-10-18,3472.33967194
2020-10-19,4700.76387176
2020-10-20,6323.28325648
2020-10-21,11237.69687334
2020-10-22,15749.46497724
2020-10-23,14198.73156807
2020-10-24,8036.07739264
2020-10-25,7273.08337294
2020-10-26,13201.70918084
