date,timestamp_utc,Fees per Transaction (Mean)
2014-11-22,2014-11-22T00:00:00Z,0.00014758
2014-11-23,2014-11-23T00:00:00Z,0.00015444
2014-11-24,2014-11-24T00:00:00Z,0.00015273
2014-11-25,2014-11-25T00:00:00Z,0.0001417
2014-11-26,2014-11-26T00:00:00Z,0.0001431
2014-11-27,2014-11-27T00:00:00Z,0.00014185
2014-11-28,2014-11-28T00:00:00Z,0.00013614
2014-11-29,2014-11-29T00:00:00Z,0.0001404
2014-11-30,2014-11-30T00:00:00Z,0.00015077
2014-12-01,2014-12-01T00:00:00Z,0.0001427
2014-12-02,2014-12-02T00:00:00Z,0.00014301
2014-12-03,2014-12-03T00:00:00Z,0.00013767
2014-12-04,2014-12-04T00:00:00Z,0.00015093
2014-12-05,2014-12-05T00:00:00Z,0.00013645
2014-12-06,2014-12-06T00:00:00Z,0.00013796
2014-12-07,2014-12-07T00:00:00Z,0.00014612
2014-12-08,2014-12-08T00:00:00Z,0.00017423
2014-12-09,2014-12-09T00:00:00Z,0.00013979
2014-12-10,2014-12-10T00:00:00Z,0.00014103
2014-12-11,2014-12-11T00:00:00Z,0.00014269
2014-12-12,2014-12-12T00:00:00Z,0.00014252
2014-12-13,2014-12-13T00:00:00Z,0.00013637
2014-12-14,2014-12-14T00:00:00Z,0.00015178
2014-12-15,2014-12-15T00:00:00Z,0.00015003
2014-12-16,2014-12-16T00:00:00Z,0.0001488
2014-12-17,2014-12-17T00:00:00Z,0.00015444
2014-12-18,2014-12-18T00:00:00Z,0.00014447
2014-12-19,2014-12-19T00:00:00Z,0.00015598
2014-12-20,2014-12-20T00:00:00Z,0.00013989
2014-12-21,2014-12-21T00:00:00Z,0.0001438
2014-12-22,2014-12-22T00:00:00Z,0.00014533
2014-12-23,2014-12-23T00:00:00Z,0.00014254
2014-12-24,2014-12-24T00:00:00Z,0.00013505
2014-12-25,2014-12-25T00:00:00Z,0.00013745
2014-12-26,2014-12-26T00:00:00Z,0.0002538
2014-12-27,2014-12-27T00:00:00Z,0.00022398
2014-12-28,2014-12-28T00:00:00Z,0.00016264
2014-12-29,2014-12-29T00:00:00Z,0.00017336
2014-12-30,2014-12-30T00:00:00Z,0.00016335
2014-12-31,2014-12-31T00:00:00Z,0.00014732
2015-01-01,2015-01-01T00:00:00Z,0.0001361
2015-01-02,2015-01-02T00:00:00Z,0.00014942
2015-01-03,2015-01-03T00:00:00Z,0.00014377
2015-01-04,2015-01-04T00:00:00Z,0.0002543
2015-01-05,2015-01-05T00:00:00Z,0.00016862
2015-01-06,2015-01-06T00:00:00Z,0.00014654
2015-01-07,2015-01-07T00:00:00Z,0.00014239
2015-01-08,2015-01-08T00:00:00Z,0.00015215
2015-01-09,2015-01-09T00:00:00Z,0.00014886
2015-01-10,2015-01-10T00:00:00Z,0.0001457
2015-01-11,2015-01-11T00:00:00Z,0.00014961
2015-01-12,2015-01-12T00:00:00Z,0.00033339
2015-01-13,2015-01-13T00:00:00Z,0.00015178
2015-01-14,2015-01-14T00:00:00Z,0.00014552
2015-01-15,2015-01-15T00:00:00Z,0.00014347
2015-01-16,2015-01-16T00:00:00Z,0.00013958
2015-01-17,2015-01-17T00:00:00Z,0.00014765
2015-01-18,2015-01-18T00:00:00Z,0.00016713
2015-01-19,2015-01-19T00:00:00Z,0.0001459
2015-01-20,2015-01-20T00:00:00Z,0.00014547
2015-01-21,2015-01-21T00:00:00Z,0.00013842
2015-01-22,2015-01-22T00:00:00Z,0.00014326
2015-01-23,2015-01-23T00:00:00Z,0.0001489
2015-01-24,2015-01-24T00:00:00Z,0.00013842
2015-01-25,2015-01-25T00:00:00Z,0.00015395
2015-01-26,2015-01-26T00:00:00Z,0.00014824
2015-01-27,2015-01-27T00:00:00Z,0.00014137
2015-01-28,2015-01-28T00:00:00Z,0.00013627
2015-01-29,2015-01-29T00:00:00Z,0.00013483
2015-01-30,2015-01-30T00:00:00Z,0.00013834
2015-01-31,2015-01-31T00:00:00Z,0.00014535
2015-02-01,2015-02-01T00:00:00Z,0.00014225
2015-02-02,2015-02-02T00:00:00Z,0.00014518
2015-02-03,2015-02-03T00:00:00Z,0.00014264
2015-02-04,2015-02-04T00:00:00Z,0.00013874
2015-02-05,2015-02-05T00:00:00Z,0.00013998
2015-02-06,2015-02-06T00:00:00Z,0.00013689
2015-02-07,2015-02-07T00:00:00Z,0.00013753
2015-02-08,2015-02-08T00:00:00Z,0.00014238
2015-02-09,2015-02-09T00:00:00Z,0.00014234
2015-02-10,2015-02-10T00:00:00Z,0.00013942
2015-02-11,2015-02-11T00:00:00Z,0.00014869
2015-02-12,2015-02-12T00:00:00Z,0.00014378
2015-02-13,2015-02-13T00:00:00Z,0.00015348
2015-02-14,2015-02-14T00:00:00Z,0.00015227
2015-02-15,2015-02-15T00:00:00Z,0.00016235
2015-02-16,2015-02-16T00:00:00Z,0.00014718
2015-02-17,2015-02-17T00:00:00Z,0.00015528
2015-02-18,2015-02-18T00:00:00Z,0.00014179
2015-02-19,2015-02-19T00:00:00Z,0.0001439
2015-02-20,2015-02-20T00:00:00Z,0.00015326
2015-02-21,2015-02-21T00:00:00Z,0.00014766
2015-02-22,2015-02-22T00:00:00Z,0.00014575
2015-02-23,2015-02-23T00:00:00Z,0.00014328
2015-02-24,2015-02-24T00:00:00Z,0.00013726
2015-02-25,2015-02-25T00:00:00Z,0.00014476
2015-02-26,2015-02-26T00:00:00Z,0.00014004
2015-02-27,2015-02-27T00:00:00Z,0.00014203
2015-02-28,2015-02-28T00:00:00Z,0.00015085
2015-03-01,2015-03-01T00:00:00Z,0.0001577
2015-03-02,2015-03-02T00:00:00Z,0.00014692
2015-03-03,2015-03-03T00:00:00Z,0.00014116
2015-03-04,2015-03-04T00:00:00Z,0.00014773
2015-03-05,2015-03-05T00:00:00Z,0.00014746
2015-03-06,2015-03-06T00:00:00Z,0.00017889
2015-03-07,2015-03-07T00:00:00Z,0.00014304
2015-03-08,2015-03-08T00:00:00Z,0.00015126
2015-03-09,2015-03-09T00:00:00Z,0.00014916
2015-03-10,2015-03-10T00:00:00Z,0.00014572
2015-03-11,2015-03-11T00:00:00Z,0.00015229
2015-03-12,2015-03-12T00:00:00Z,0.00014446
2015-03-13,2015-03-13T00:00:00Z,0.00014291
2015-03-14,2015-03-14T00:00:00Z,0.00013817
2015-03-15,2015-03-15T00:00:00Z,0.00014122
2015-03-16,2015-03-16T00:00:00Z,0.00014402
2015-03-17,2015-03-17T00:00:00Z,0.00014182
2015-03-18,2015-03-18T00:00:00Z,0.00015247
2015-03-19,2015-03-19T00:00:00Z,0.00015529
2015-03-20,2015-03-20T00:00:00Z,0.00015568
2015-03-21,2015-03-21T00:00:00Z,0.00014303
2015-03-22,2015-03-22T00:00:00Z,0.00014527
2015-03-23,2015-03-23T00:00:00Z,0.00016597
2015-03-24,2015-03-24T00:00:00Z,0.00014753
2015-03-25,2015-03-25T00:00:00Z,0.00016264
2015-03-26,2015-03-26T00:00:00Z,0.00014379
2015-03-27,2015-03-27T00:00:00Z,0.00014074
2015-03-28,2015-03-28T00:00:00Z,0.0001443
2015-03-29,2015-03-29T00:00:00Z,0.00014126
2015-03-30,2015-03-30T00:00:00Z,0.00014554
2015-03-31,2015-03-31T00:00:00Z,0.00014182
2015-04-01,2015-04-01T00:00:00Z,0.00014125
2015-04-02,2015-04-02T00:00:00Z,0.00014023
2015-04-03,2015-04-03T00:00:00Z,0.0001431
2015-04-04,2015-04-04T00:00:00Z,0.00015359
2015-04-05,2015-04-05T00:00:00Z,0.00015641
2015-04-06,2015-04-06T00:00:00Z,0.00014989
2015-04-07,2015-04-07T00:00:00Z,0.00014457
2015-04-08,2015-04-08T00:00:00Z,0.00014601
2015-04-09,2015-04-09T00:00:00Z,0.00016206
2015-04-10,2015-04-10T00:00:00Z,0.00024677
2015-04-11,2015-04-11T00:00:00Z,0.00016734
2015-04-12,2015-04-12T00:00:00Z,0.00016233
2015-04-13,2015-04-13T00:00:00Z,0.00014993
2015-04-14,2015-04-14T00:00:00Z,0.00014565
2015-04-15,2015-04-15T00:00:00Z,0.000144
2015-04-16,2015-04-16T00:00:00Z,0.00014187
2015-04-17,2015-04-17T00:00:00Z,0.00014291
2015-04-18,2015-04-18T00:00:00Z,0.0001366
2015-04-19,2015-04-19T00:00:00Z,0.00014283
2015-04-20,2015-04-20T00:00:00Z,0.00014595
2015-04-21,2015-04-21T00:00:00Z,0.00013734
2015-04-22,2015-04-22T00:00:00Z,0.00014199
2015-04-23,2015-04-23T00:00:00Z,0.00014452
2015-04-24,2015-04-24T00:00:00Z,0.00014361
2015-04-25,2015-04-25T00:00:00Z,0.00101073
2015-04-26,2015-04-26T00:00:00Z,0.00014473
2015-04-27,2015-04-27T00:00:00Z,0.00013837
2015-04-28,2015-04-28T00:00:00Z,0.00014294
2015-04-29,2015-04-29T00:00:00Z,0.0001441
2015-04-30,2015-04-30T00:00:00Z,0.00014832
2015-05-01,2015-05-01T00:00:00Z,0.00013819
2015-05-02,2015-05-02T00:00:00Z,0.00014735
2015-05-03,2015-05-03T00:00:00Z,0.00014615
2015-05-04,2015-05-04T00:00:00Z,0.00014543
2015-05-05,2015-05-05T00:00:00Z,0.0001417
2015-05-06,2015-05-06T00:00:00Z,0.00014147
2015-05-07,2015-05-07T00:00:00Z,0.00014412
2015-05-08,2015-05-08T00:00:00Z,0.00015203
2015-05-09,2015-05-09T00:00:00Z,0.00014111
2015-05-10,2015-05-10T00:00:00Z,0.00017457
2015-05-11,2015-05-11T00:00:00Z,0.00015584
2015-05-12,2015-05-12T00:00:00Z,0.00014603
2015-05-13,2015-05-13T00:00:00Z,0.00014243
2015-05-14,2015-05-14T00:00:00Z,0.00013863
2015-05-15,2015-05-15T00:00:00Z,0.000144
2015-05-16,2015-05-16T00:00:00Z,0.00014482
2015-05-17,2015-05-17T00:00:00Z,0.00015035
2015-05-18,2015-05-18T00:00:00Z,0.00015077
2015-05-19,2015-05-19T00:00:00Z,0.00014632
2015-05-20,2015-05-20T00:00:00Z,0.0001409
2015-05-21,2015-05-21T00:00:00Z,0.00014749
2015-05-22,2015-05-22T00:00:00Z,0.00014945
2015-05-23,2015-05-23T00:00:00Z,0.00014803
2015-05-24,2015-05-24T00:00:00Z,0.00014403
2015-05-25,2015-05-25T00:00:00Z,0.00014655
2015-05-26,2015-05-26T00:00:00Z,0.00016675
2015-05-27,2015-05-27T00:00:00Z,0.00014823
2015-05-28,2015-05-28T00:00:00Z,0.00014658
2015-05-29,2015-05-29T00:00:00Z,0.00014393
2015-05-30,2015-05-30T00:00:00Z,0.00013349
2015-05-31,2015-05-31T00:00:00Z,0.00040005
2015-06-01,2015-06-01T00:00:00Z,0.00016883
2015-06-02,2015-06-02T00:00:00Z,0.00014494
2015-06-03,2015-06-03T00:00:00Z,0.00014148
2015-06-04,2015-06-04T00:00:00Z,0.00014234
2015-06-05,2015-06-05T00:00:00Z,0.00014457
2015-06-06,2015-06-06T00:00:00Z,0.00015403
2015-06-07,2015-06-07T00:00:00Z,0.00015528
2015-06-08,2015-06-08T00:00:00Z,0.00016057
2015-06-09,2015-06-09T00:00:00Z,0.00014584
2015-06-10,2015-06-10T00:00:00Z,0.00015318
2015-06-11,2015-06-11T00:00:00Z,0.00014477
2015-06-12,2015-06-12T00:00:00Z,0.00014485
2015-06-13,2015-06-13T00:00:00Z,0.00015993
2015-06-14,2015-06-14T00:00:00Z,0.00015535
2015-06-15,2015-06-15T00:00:00Z,0.00015376
2015-06-16,2015-06-16T00:00:00Z,0.00016581
2015-06-17,2015-06-17T00:00:00Z,0.00017638
2015-06-18,2015-06-18T00:00:00Z,0.00021906
2015-06-19,2015-06-19T00:00:00Z,0.00021831
2015-06-20,2015-06-20T00:00:00Z,0.00015089
2015-06-21,2015-06-21T00:00:00Z,0.00014583
2015-06-22,2015-06-22T00:00:00Z,0.00023429
2015-06-23,2015-06-23T00:00:00Z,0.00014945
2015-06-24,2015-06-24T00:00:00Z,0.00014482
2015-06-25,2015-06-25T00:00:00Z,0.00014996
2015-06-26,2015-06-26T00:00:00Z,0.00015618
2015-06-27,2015-06-27T00:00:00Z,0.00015813
2015-06-28,2015-06-28T00:00:00Z,0.0001555
2015-06-29,2015-06-29T00:00:00Z,0.00015078
2015-06-30,2015-06-30T00:00:00Z,0.00019234
2015-07-01,2015-07-01T00:00:00Z,0.00014778
2015-07-02,2015-07-02T00:00:00Z,0.0001711
2015-07-03,2015-07-03T00:00:00Z,0.00017594
2015-07-04,2015-07-04T00:00:00Z,0.00017088
2015-07-05,2015-07-05T00:00:00Z,0.00018225
2015-07-06,2015-07-06T00:00:00Z,0.00020467
2015-07-07,2015-07-07T00:00:00Z,0.00022707
2015-07-08,2015-07-08T00:00:00Z,0.00025191
2015-07-09,2015-07-09T00:00:00Z,0.00021033
2015-07-10,2015-07-10T00:00:00Z,0.00019376
2015-07-11,2015-07-11T00:00:00Z,0.00020808
2015-07-12,2015-07-12T00:00:00Z,0.00021273
2015-07-13,2015-07-13T00:00:00Z,0.00020225
2015-07-14,2015-07-14T00:00:00Z,0.00023837
2015-07-15,2015-07-15T00:00:00Z,0.00022643
2015-07-16,2015-07-16T00:00:00Z,0.00023979
2015-07-17,2015-07-17T00:00:00Z,0.00020594
2015-07-18,2015-07-18T00:00:00Z,0.00033365
2015-07-19,2015-07-19T00:00:00Z,0.00016265
2015-07-20,2015-07-20T00:00:00Z,0.00032016
2015-07-21,2015-07-21T00:00:00Z,0.00019208
2015-07-22,2015-07-22T00:00:00Z,0.00020871
2015-07-23,2015-07-23T00:00:00Z,0.00024284
2015-07-24,2015-07-24T00:00:00Z,0.00021208
2015-07-25,2015-07-25T00:00:00Z,0.00020162
2015-07-26,2015-07-26T00:00:00Z,0.00022854
2015-07-27,2015-07-27T00:00:00Z,0.00027228
2015-07-28,2015-07-28T00:00:00Z,0.00023604
2015-07-29,2015-07-29T00:00:00Z,0.00027265
2015-07-30,2015-07-30T00:00:00Z,0.00027564
2015-07-31,2015-07-31T00:00:00Z,0.0002619
2015-08-01,2015-08-01T00:00:00Z,0.00026932
2015-08-02,2015-08-02T00:00:00Z,0.00020124
2015-08-03,2015-08-03T00:00:00Z,0.00022638
2015-08-04,2015-08-04T00:00:00Z,0.00026573
2015-08-05,2015-08-05T00:00:00Z,0.00025368
2015-08-06,2015-08-06T00:00:00Z,0.00027507
2015-08-07,2015-08-07T00:00:00Z,0.00022534
2015-08-08,2015-08-08T00:00:00Z,0.00022109
2015-08-09,2015-08-09T00:00:00Z,0.00021023
2015-08-10,2015-08-10T00:00:00Z,0.00024486
2015-08-11,2015-08-11T00:00:00Z,0.00022771
2015-08-12,2015-08-12T00:00:00Z,0.00021731
2015-08-13,2015-08-13T00:00:00Z,0.00021034
2015-08-14,2015-08-14T00:00:00Z,0.00021836
2015-08-15,2015-08-15T00:00:00Z,0.00021648
2015-08-16,2015-08-16T00:00:00Z,0.0002121
2015-08-17,2015-08-17T00:00:00Z,0.00020457
2015-08-18,2015-08-18T00:00:00Z,0.00021398
2015-08-19,2015-08-19T00:00:00Z,0.00020141
2015-08-20,2015-08-20T00:00:00Z,0.00021829
2015-08-21,2015-08-21T00:00:00Z,0.00020422
2015-08-22,2015-08-22T00:00:00Z,0.00021229
2015-08-23,2015-08-23T00:00:00Z,0.00021908
2015-08-24,2015-08-24T00:00:00Z,0.00020937
2015-08-25,2015-08-25T00:00:00Z,0.00020717
2015-08-26,2015-08-26T00:00:00Z,0.00020506
2015-08-27,2015-08-27T00:00:00Z,0.00019905
2015-08-28,2015-08-28T00:00:00Z,0.0002033
2015-08-29,2015-08-29T00:00:00Z,0.00019901
2015-08-30,2015-08-30T00:00:00Z,0.00019875
2015-08-31,2015-08-31T00:00:00Z,0.0002169
2015-09-01,2015-09-01T00:00:00Z,0.00019397
2015-09-02,2015-09-02T00:00:00Z,0.00035948
2015-09-03,2015-09-03T00:00:00Z,0.00021764
2015-09-04,2015-09-04T00:00:00Z,0.00024161
2015-09-05,2015-09-05T00:00:00Z,0.00022445
2015-09-06,2015-09-06T00:00:00Z,0.00020605
2015-09-07,2015-09-07T00:00:00Z,0.00023703
2015-09-08,2015-09-08T00:00:00Z,0.00020457
2015-09-09,2015-09-09T00:00:00Z,0.0002151
2015-09-10,2015-09-10T00:00:00Z,0.00022274
2015-09-11,2015-09-11T00:00:00Z,0.00021174
2015-09-12,2015-09-12T00:00:00Z,0.00021136
2015-09-13,2015-09-13T00:00:00Z,0.00017386
2015-09-14,2015-09-14T00:00:00Z,0.00018745
2015-09-15,2015-09-15T00:00:00Z,0.00017735
2015-09-16,2015-09-16T00:00:00Z,0.0001562
2015-09-17,2015-09-17T00:00:00Z,0.00010465
2015-09-18,2015-09-18T00:00:00Z,0.00015743
2015-09-19,2015-09-19T00:00:00Z,0.00018956
2015-09-20,2015-09-20T00:00:00Z,0.00019493
2015-09-21,2015-09-21T00:00:00Z,0.00021872
2015-09-22,2015-09-22T00:00:00Z,0.00020367
2015-09-23,2015-09-23T00:00:00Z,0.00019446
2015-09-24,2015-09-24T00:00:00Z,0.00019384
2015-09-25,2015-09-25T00:00:00Z,0.00021187
2015-09-26,2015-09-26T00:00:00Z,0.00021648
2015-09-27,2015-09-27T00:00:00Z,0.00020246
2015-09-28,2015-09-28T00:00:00Z,0.00018992
2015-09-29,2015-09-29T00:00:00Z,0.00019486
2015-09-30,2015-09-30T00:00:00Z,0.00019179
2015-10-01,2015-10-01T00:00:00Z,0.00021484
2015-10-02,2015-10-02T00:00:00Z,0.00018567
2015-10-03,2015-10-03T00:00:00Z,0.00018159
2015-10-04,2015-10-04T00:00:00Z,0.00018733
2015-10-05,2015-10-05T00:00:00Z,0.0001862
2015-10-06,2015-10-06T00:00:00Z,0.00017876
2015-10-07,2015-10-07T00:00:00Z,0.00018522
2015-10-08,2015-10-08T00:00:00Z,0.00019162
2015-10-09,2015-10-09T00:00:00Z,0.00020173
2015-10-10,2015-10-10T00:00:00Z,0.00019559
2015-10-11,2015-10-11T00:00:00Z,0.00018537
2015-10-12,2015-10-12T00:00:00Z,0.0001897
2015-10-13,2015-10-13T00:00:00Z,0.00018513
2015-10-14,2015-10-14T00:00:00Z,0.00019147
2015-10-15,2015-10-15T00:00:00Z,0.00018514
2015-10-16,2015-10-16T00:00:00Z,0.0001981
2015-10-17,2015-10-17T00:00:00Z,0.00019891
2015-10-18,2015-10-18T00:00:00Z,0.00019135
2015-10-19,2015-10-19T00:00:00Z,0.0001968
2015-10-20,2015-10-20T00:00:00Z,0.00021633
2015-10-21,2015-10-21T00:00:00Z,0.00018929
2015-10-22,2015-10-22T00:00:00Z,0.00019974
2015-10-23,2015-10-23T00:00:00Z,0.00020047
2015-10-24,2015-10-24T00:00:00Z,0.00019209
2015-10-25,2015-10-25T00:00:00Z,0.00018906
2015-10-26,2015-10-26T00:00:00Z,0.00022928
2015-10-27,2015-10-27T00:00:00Z,0.00018905
2015-10-28,2015-10-28T00:00:00Z,0.00018819
2015-10-29,2015-10-29T00:00:00Z,0.00021106
2015-10-30,2015-10-30T00:00:00Z,0.00019243
2015-10-31,2015-10-31T00:00:00Z,0.00018386
2015-11-01,2015-11-01T00:00:00Z,0.0001795
2015-11-02,2015-11-02T00:00:00Z,0.00019355
2015-11-03,2015-11-03T00:00:00Z,0.00018443
2015-11-04,2015-11-04T00:00:00Z,0.0002201
2015-11-05,2015-11-05T00:00:00Z,0.00018683
2015-11-06,2015-11-06T00:00:00Z,0.00019383
2015-11-07,2015-11-07T00:00:00Z,0.00017046
2015-11-08,2015-11-08T00:00:00Z,0.00017702
2015-11-09,2015-11-09T00:00:00Z,0.00018532
2015-11-10,2015-11-10T00:00:00Z,0.00018046
2015-11-11,2015-11-11T00:00:00Z,0.00017615
2015-11-12,2015-11-12T00:00:00Z,0.0001634
2015-11-13,2015-11-13T00:00:00Z,0.00016565
2015-11-14,2015-11-14T00:00:00Z,0.00016281
2015-11-15,2015-11-15T00:00:00Z,0.00016068
2015-11-16,2015-11-16T00:00:00Z,0.00017576
2015-11-17,2015-11-17T00:00:00Z,0.00016801
2015-11-18,2015-11-18T00:00:00Z,0.00016579
2015-11-19,2015-11-19T00:00:00Z,0.00016674
2015-11-20,2015-11-20T00:00:00Z,0.00016543
2015-11-21,2015-11-21T00:00:00Z,0.00015807
2015-11-22,2015-11-22T00:00:00Z,0.00017997
2015-11-23,2015-11-23T00:00:00Z,0.00017674
2015-11-24,2015-11-24T00:00:00Z,0.0001651
2015-11-25,2015-11-25T00:00:00Z,0.00017472
2015-11-26,2015-11-26T00:00:00Z,0.00016992
2015-11-27,2015-11-27T00:00:00Z,0.00016647
2015-11-28,2015-11-28T00:00:00Z,0.00015993
2015-11-29,2015-11-29T00:00:00Z,0.00017095
2015-11-30,2015-11-30T00:00:00Z,0.00018791
2015-12-01,2015-12-01T00:00:00Z,0.00017566
2015-12-02,2015-12-02T00:00:00Z,0.0001771
2015-12-03,2015-12-03T00:00:00Z,0.00018047
2015-12-04,2015-12-04T00:00:00Z,0.00016528
2015-12-05,2015-12-05T00:00:00Z,0.00016707
2015-12-06,2015-12-06T00:00:00Z,0.00016913
2015-12-07,2015-12-07T00:00:00Z,0.00017141
2015-12-08,2015-12-08T00:00:00Z,0.0001681
2015-12-09,2015-12-09T00:00:00Z,0.00016945
2015-12-10,2015-12-10T00:00:00Z,0.00016947
2015-12-11,2015-12-11T00:00:00Z,0.00020598
2015-12-12,2015-12-12T00:00:00Z,0.0001812
2015-12-13,2015-12-13T00:00:00Z,0.00017522
2015-12-14,2015-12-14T00:00:00Z,0.00017523
2015-12-15,2015-12-15T00:00:00Z,0.00017871
2015-12-16,2015-12-16T00:00:00Z,0.00016974
2015-12-17,2015-12-17T00:00:00Z,0.00017418
2015-12-18,2015-12-18T00:00:00Z,0.00017679
2015-12-19,2015-12-19T00:00:00Z,0.00016488
2015-12-20,2015-12-20T00:00:00Z,0.00017315
2015-12-21,2015-12-21T00:00:00Z,0.00017926
2015-12-22,2015-12-22T00:00:00Z,0.00017582
2015-12-23,2015-12-23T00:00:00Z,0.00018021
2015-12-24,2015-12-24T00:00:00Z,0.00017296
2015-12-25,2015-12-25T00:00:00Z,0.00016414
2015-12-26,2015-12-26T00:00:00Z,0.00017509
2015-12-27,2015-12-27T00:00:00Z,0.00016908
2015-12-28,2015-12-28T00:00:00Z,0.00018005
2015-12-29,2015-12-29T00:00:00Z,0.00016996
2015-12-30,2015-12-30T00:00:00Z,0.00017471
2015-12-31,2015-12-31T00:00:00Z,0.00016433
2016-01-01,2016-01-01T00:00:00Z,0.0001599
2016-01-02,2016-01-02T00:00:00Z,0.00021073
2016-01-03,2016-01-03T00:00:00Z,0.00016905
2016-01-04,2016-01-04T00:00:00Z,0.00016971
2016-01-05,2016-01-05T00:00:00Z,0.00017715
2016-01-06,2016-01-06T00:00:00Z,0.00017682
2016-01-07,2016-01-07T00:00:00Z,0.00019478
2016-01-08,2016-01-08T00:00:00Z,0.00017949
2016-01-09,2016-01-09T00:00:00Z,0.00016808
2016-01-10,2016-01-10T00:00:00Z,0.0001735
2016-01-11,2016-01-11T00:00:00Z,0.00018795
2016-01-12,2016-01-12T00:00:00Z,0.00017826
2016-01-13,2016-01-13T00:00:00Z,0.00018235
2016-01-14,2016-01-14T00:00:00Z,0.00017384
2016-01-15,2016-01-15T00:00:00Z,0.00019486
2016-01-16,2016-01-16T00:00:00Z,0.00018191
2016-01-17,2016-01-17T00:00:00Z,0.00017809
2016-01-18,2016-01-18T00:00:00Z,0.00018472
2016-01-19,2016-01-19T00:00:00Z,0.0002125
2016-01-20,2016-01-20T00:00:00Z,0.00022248
2016-01-21,2016-01-21T00:00:00Z,0.00022623
2016-01-22,2016-01-22T00:00:00Z,0.00021153
2016-01-23,2016-01-23T00:00:00Z,0.00020292
2016-01-24,2016-01-24T00:00:00Z,0.00019966
2016-01-25,2016-01-25T00:00:00Z,0.00020715
2016-01-26,2016-01-26T00:00:00Z,0.0002041
2016-01-27,2016-01-27T00:00:00Z,0.00021405
2016-01-28,2016-01-28T00:00:00Z,0.00021093
2016-01-29,2016-01-29T00:00:00Z,0.00020952
2016-01-30,2016-01-30T00:00:00Z,0.0002003
2016-01-31,2016-01-31T00:00:00Z,0.00019648
2016-02-01,2016-02-01T00:00:00Z,0.00025193
2016-02-02,2016-02-02T00:00:00Z,0.00024279
2016-02-03,2016-02-03T00:00:00Z,0.00023412
2016-02-04,2016-02-04T00:00:00Z,0.00019022
2016-02-05,2016-02-05T00:00:00Z,0.00019101
2016-02-06,2016-02-06T00:00:00Z,0.00017954
2016-02-07,2016-02-07T00:00:00Z,0.00018363
2016-02-08,2016-02-08T00:00:00Z,0.00018761
2016-02-09,2016-02-09T00:00:00Z,0.0001807
2016-02-10,2016-02-10T00:00:00Z,0.00019163
2016-02-11,2016-02-11T00:00:00Z,0.00020048
2016-02-12,2016-02-12T00:00:00Z,0.00019292
2016-02-13,2016-02-13T00:00:00Z,0.00018923
2016-02-14,2016-02-14T00:00:00Z,0.00018907
2016-02-15,2016-02-15T00:00:00Z,0.00019127
2016-02-16,2016-02-16T00:00:00Z,0.00019556
2016-02-17,2016-02-17T00:00:00Z,0.00019308
2016-02-18,2016-02-18T00:00:00Z,0.00020365
2016-02-19,2016-02-19T00:00:00Z,0.00021138
2016-02-20,2016-02-20T00:00:00Z,0.00019182
2016-02-21,2016-02-21T00:00:00Z,0.00019525
2016-02-22,2016-02-22T00:00:00Z,0.00019281
2016-02-23,2016-02-23T00:00:00Z,0.0001977
2016-02-24,2016-02-24T00:00:00Z,0.00020458
2016-02-25,2016-02-25T00:00:00Z,0.00021233
2016-02-26,2016-02-26T00:00:00Z,0.00020816
2016-02-27,2016-02-27T00:00:00Z,0.00020512
2016-02-28,2016-02-28T00:00:00Z,0.00019069
2016-02-29,2016-02-29T00:00:00Z,0.00020846
2016-03-01,2016-03-01T00:00:00Z,0.00021688
2016-03-02,2016-03-02T00:00:00Z,0.00034125
2016-03-03,2016-03-03T00:00:00Z,0.00025323
2016-03-04,2016-03-04T00:00:00Z,0.0002487
2016-03-05,2016-03-05T00:00:00Z,0.00026434
2016-03-06,2016-03-06T00:00:00Z,0.00024212
2016-03-07,2016-03-07T00:00:00Z,0.00023885
2016-03-08,2016-03-08T00:00:00Z,0.00022446
2016-03-09,2016-03-09T00:00:00Z,0.00028746
2016-03-10,2016-03-10T00:00:00Z,0.00021785
2016-03-11,2016-03-11T00:00:00Z,0.00020968
2016-03-12,2016-03-12T00:00:00Z,0.00020496
2016-03-13,2016-03-13T00:00:00Z,0.00023921
2016-03-14,2016-03-14T00:00:00Z,0.00021475
2016-03-15,2016-03-15T00:00:00Z,0.00021204
2016-03-16,2016-03-16T00:00:00Z,0.00022657
2016-03-17,2016-03-17T00:00:00Z,0.00022254
2016-03-18,2016-03-18T00:00:00Z,0.00020834
2016-03-19,2016-03-19T00:00:00Z,0.00019372
2016-03-20,2016-03-20T00:00:00Z,0.00018959
2016-03-21,2016-03-21T00:00:00Z,0.00020684
2016-03-22,2016-03-22T00:00:00Z,0.00020793
2016-03-23,2016-03-23T00:00:00Z,0.00020546
2016-03-24,2016-03-24T00:00:00Z,0.0002027
2016-03-25,2016-03-25T00:00:00Z,0.00018996
2016-03-26,2016-03-26T00:00:00Z,0.00022551
2016-03-27,2016-03-27T00:00:00Z,0.00019829
2016-03-28,2016-03-28T00:00:00Z,0.00023559
2016-03-29,2016-03-29T00:00:00Z,0.00029298
2016-03-30,2016-03-30T00:00:00Z,0.00022776
2016-03-31,2016-03-31T00:00:00Z,0.00022171
2016-04-01,2016-04-01T00:00:00Z,0.00025135
2016-04-02,2016-04-02T00:00:00Z,0.00027085
2016-04-03,2016-04-03T00:00:00Z,0.00024445
